player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Quinn Cook,5,2019-11-01,26-223,LAL,0,DAL,9,0,4.383333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3,PG,2020,15
Quinn Cook,6,2019-11-03,26-225,LAL,0,SAS,7,0,5.05,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+4,PG,2020,15
Quinn Cook,7,2019-11-05,26-227,LAL,0,CHI,6,0,26.05,6,9,.667,3,4,.750,2,3,.667,2,2,4,2,1,1,1,0,17,16.8,+14,PG,2020,15
Quinn Cook,8,2019-11-08,26-230,LAL,1,MIA,15,0,14.75,1,4,.250,0,2,.000,0,0,,0,0,0,2,0,0,2,2,2,-1.8,-5,PG,2020,15
Quinn Cook,9,2019-11-10,26-232,LAL,1,TOR,-9,0,11.966666666666667,3,5,.600,1,1,1.000,0,0,,0,1,1,3,1,0,1,1,7,6.7,-5,PG,2020,15
Quinn Cook,10,2019-11-12,26-234,LAL,0,PHX,8,0,8.516666666666667,1,3,.333,1,2,.500,0,0,,0,0,0,2,0,0,0,1,3,2.3,+9,PG,2020,15
Quinn Cook,11,2019-11-13,26-235,LAL,1,GSW,26,0,24.383333333333333,5,11,.455,0,1,.000,0,0,,0,1,1,2,1,0,1,0,10,6.0,+14,PG,2020,15
Quinn Cook,12,2019-11-15,26-237,LAL,1,SAC,2,0,4.15,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,1.6,+6,PG,2020,15
Quinn Cook,13,2019-11-17,26-239,LAL,1,ATL,21,0,5.066666666666666,1,2,.500,0,0,,0,0,,0,0,0,0,2,0,2,0,2,1.0,-3,PG,2020,15
Quinn Cook,14,2019-11-19,26-241,LAL,1,OKC,5,0,15.433333333333334,1,5,.200,1,4,.250,0,0,,0,2,2,0,0,0,0,1,3,0.1,+2,PG,2020,15
Quinn Cook,15,2019-11-22,26-244,LAL,0,OKC,3,0,11.866666666666667,1,2,.500,0,0,,0,0,,1,1,2,2,0,0,1,0,2,2.4,0,PG,2020,15
Quinn Cook,16,2019-11-29,26-251,LAL,1,WAS,22,0,22.733333333333334,7,11,.636,3,4,.750,0,0,,0,2,2,1,0,0,2,1,17,11.0,-2,PG,2020,15
Quinn Cook,17,2019-12-01,26-253,LAL,1,DAL,-14,0,3.1666666666666665,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,+5,PG,2020,15
Quinn Cook,18,2019-12-04,26-256,LAL,0,UTA,25,0,4.733333333333333,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,+4,PG,2020,15
Quinn Cook,19,2019-12-06,26-258,LAL,0,POR,23,0,10.116666666666667,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,0,2,0.0,0,PG,2020,15
Quinn Cook,20,2019-12-08,26-260,LAL,1,MIN,17,0,10.483333333333333,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,-0.4,-13,PG,2020,15
Quinn Cook,21,2019-12-22,26-274,LAL,1,DEN,-24,0,17.433333333333334,1,5,.200,0,2,.000,0,0,,0,2,2,1,0,0,3,2,2,-3.6,-7,PG,2020,15
Quinn Cook,22,2019-12-29,26-281,LAL,1,DAL,13,0,1.3166666666666667,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,PG,2020,15
Quinn Cook,23,2020-01-07,26-290,LAL,1,NYK,30,0,4.5,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,2.7,+4,PG,2020,15
Quinn Cook,24,2020-01-10,26-293,LAL,0,DAL,15,0,3.033333333333333,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,6,5.1,-2,PG,2020,15
Quinn Cook,25,2020-01-11,26-294,LAL,0,OKC,15,0,18.383333333333333,5,10,.500,2,4,.500,1,1,1.000,0,1,1,3,1,0,2,1,13,9.0,+8,PG,2020,15
Quinn Cook,26,2020-01-13,26-296,LAL,1,CLE,29,0,20.366666666666667,3,7,.429,1,4,.250,0,0,,1,3,4,1,1,0,0,2,7,5.8,+12,PG,2020,15
Quinn Cook,27,2020-01-15,26-298,LAL,1,ORL,-1,0,25.033333333333335,9,14,.643,4,7,.571,0,0,,0,4,4,1,1,0,1,3,22,16.5,+17,PG,2020,15
Quinn Cook,28,2020-01-18,26-301,LAL,0,HOU,9,0,4.7,2,3,.667,0,0,,0,0,,0,1,1,0,1,0,0,0,4,4.0,-4,PG,2020,15
Quinn Cook,29,2020-01-20,26-303,LAL,0,BOS,-32,0,4.566666666666666,1,4,.250,1,1,1.000,1,3,.333,1,1,2,0,0,0,0,0,4,1.8,-4,PG,2020,15
Quinn Cook,30,2020-01-23,26-306,LAL,0,BKN,15,0,2.85,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-0.4,-1,PG,2020,15
Quinn Cook,31,2020-01-31,26-314,LAL,1,POR,-8,0,5.033333333333333,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,1.3,+1,PG,2020,15
Quinn Cook,32,2020-02-01,26-315,LAL,0,SAC,16,0,3.3333333333333335,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,4.4,-4,PG,2020,15
Quinn Cook,33,2020-02-04,26-318,LAL,1,SAS,27,0,4.333333333333333,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-2.1,+7,PG,2020,15
Quinn Cook,34,2020-02-10,26-324,LAL,1,PHX,25,0,4.8,0,2,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,0,0,0.0,+2,PG,2020,15
Quinn Cook,35,2020-02-27,26-341,LAL,0,GSW,30,0,6.783333333333333,3,6,.500,1,3,.333,0,0,,0,0,0,1,1,0,1,0,7,4.7,+1,PG,2020,15
Quinn Cook,36,2020-02-29,26-343,LAL,0,MEM,-17,0,1.75,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,+3,PG,2020,15
Quinn Cook,37,2020-03-01,26-344,LAL,0,NOP,8,0,11.916666666666666,2,5,.400,1,2,.500,0,0,,0,0,0,0,0,0,0,3,5,1.1,-7,PG,2020,15
Quinn Cook,38,2020-03-03,26-346,LAL,1,PHI,13,0,1.35,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,+1,PG,2020,15
Quinn Cook,39,2020-08-01,27-131,LAL,0,TOR,-15,0,1.45,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,+1,PG,2020,15
Quinn Cook,40,2020-08-03,27-133,LAL,0,UTA,8,0,2.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,+5,PG,2020,15
Quinn Cook,41,2020-08-05,27-135,LAL,1,OKC,-19,0,12.4,1,5,.200,0,2,.000,0,0,,0,2,2,0,1,0,1,0,2,-0.5,-14,PG,2020,15
Quinn Cook,42,2020-08-06,27-136,LAL,0,HOU,-16,1,29.283333333333335,2,11,.182,0,3,.000,2,2,1.000,2,1,3,4,0,0,2,1,6,1.2,-3,PG,2020,15
Quinn Cook,43,2020-08-08,27-138,LAL,0,IND,-5,0,23.6,8,14,.571,5,9,.556,0,0,,1,0,1,0,0,0,2,2,21,12.3,-9,PG,2020,15
Quinn Cook,44,2020-08-13,27-143,LAL,1,SAC,-14,0,30.716666666666665,4,11,.364,1,5,.200,3,3,1.000,1,3,4,4,0,1,2,1,12,8.6,-6,PG,2020,15
Tyler Cook,1,2019-10-26,22-033,CLE,1,IND,11,0,0.3333333333333333,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,PF-SF,2020,15
Tyler Cook,2,2019-10-28,22-035,CLE,0,MIL,-17,0,2.25,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0,+4,PF-SF,2020,15
Tyler Cook,3,2019-11-03,22-041,CLE,1,DAL,-20,0,2.65,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,2,3.1,-4,PF-SF,2020,15
Tyler Cook,4,2019-11-10,22-048,CLE,0,NYK,21,0,5.0,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-9,PF-SF,2020,15
Tyler Cook,5,2019-11-17,22-055,CLE,1,PHI,-19,0,3.4333333333333336,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,4.7,+4,PF-SF,2020,15
Tyler Cook,6,2019-11-20,22-058,CLE,0,MIA,-24,0,3.4333333333333336,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3,-1,PF-SF,2020,15
Tyler Cook,7,2020-01-13,22-112,CLE,0,LAL,-29,0,5.416666666666667,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,0,2,1,0.8,-9,PF-SF,2020,15
Tyler Cook,8,2020-01-14,22-113,CLE,0,LAC,-25,0,5.883333333333333,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,4,2.9,+5,PF-SF,2020,15
Tyler Cook,9,2020-01-20,22-119,CLE,1,NYK,-20,0,2.966666666666667,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+1,PF-SF,2020,15
Tyler Cook,10,2020-01-27,22-126,CLE,0,DET,15,0,1.9,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,PF-SF,2020,15
Tyler Cook,11,2020-01-28,22-127,CLE,1,NOP,-14,0,1.6333333333333333,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+1,PF-SF,2020,15
Tyler Cook,12,2020-08-06,22-318,DEN,1,POR,-10,0,2.9833333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PF-SF,2020,15
Tyler Cook,13,2020-08-14,22-326,DEN,0,TOR,-8,0,16.183333333333334,1,2,.500,0,0,,2,2,1.000,2,2,4,0,2,0,2,1,4,4.6,-3,PF-SF,2020,15
Tyler Cook,1,2019-10-26,22-033,CLE,1,IND,11,0,0.3333333333333333,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,PF,2020,15
Tyler Cook,2,2019-10-28,22-035,CLE,0,MIL,-17,0,2.25,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0,+4,PF,2020,15
Tyler Cook,3,2019-11-03,22-041,CLE,1,DAL,-20,0,2.65,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,2,3.1,-4,PF,2020,15
Tyler Cook,4,2019-11-10,22-048,CLE,0,NYK,21,0,5.0,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-9,PF,2020,15
Tyler Cook,5,2019-11-17,22-055,CLE,1,PHI,-19,0,3.4333333333333336,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,4.7,+4,PF,2020,15
Tyler Cook,6,2019-11-20,22-058,CLE,0,MIA,-24,0,3.4333333333333336,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3,-1,PF,2020,15
Tyler Cook,7,2020-01-13,22-112,CLE,0,LAL,-29,0,5.416666666666667,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,0,2,1,0.8,-9,PF,2020,15
Tyler Cook,8,2020-01-14,22-113,CLE,0,LAC,-25,0,5.883333333333333,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,4,2.9,+5,PF,2020,15
Tyler Cook,9,2020-01-20,22-119,CLE,1,NYK,-20,0,2.966666666666667,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+1,PF,2020,15
Tyler Cook,10,2020-01-27,22-126,CLE,0,DET,15,0,1.9,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,PF,2020,15
Tyler Cook,11,2020-01-28,22-127,CLE,1,NOP,-14,0,1.6333333333333333,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+1,PF,2020,15
Tyler Cook,12,2020-08-06,22-318,DEN,1,POR,-10,0,2.9833333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PF,2020,15
Tyler Cook,13,2020-08-14,22-326,DEN,0,TOR,-8,0,16.183333333333334,1,2,.500,0,0,,2,2,1.000,2,2,4,0,2,0,2,1,4,4.6,-3,PF,2020,15
Tyler Cook,1,2019-10-26,22-033,CLE,1,IND,11,0,0.3333333333333333,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,SF,2020,15
Tyler Cook,2,2019-10-28,22-035,CLE,0,MIL,-17,0,2.25,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0,+4,SF,2020,15
Tyler Cook,3,2019-11-03,22-041,CLE,1,DAL,-20,0,2.65,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,2,3.1,-4,SF,2020,15
Tyler Cook,4,2019-11-10,22-048,CLE,0,NYK,21,0,5.0,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-9,SF,2020,15
Tyler Cook,5,2019-11-17,22-055,CLE,1,PHI,-19,0,3.4333333333333336,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,4.7,+4,SF,2020,15
Tyler Cook,6,2019-11-20,22-058,CLE,0,MIA,-24,0,3.4333333333333336,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3,-1,SF,2020,15
Tyler Cook,7,2020-01-13,22-112,CLE,0,LAL,-29,0,5.416666666666667,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,0,2,1,0.8,-9,SF,2020,15
Tyler Cook,8,2020-01-14,22-113,CLE,0,LAC,-25,0,5.883333333333333,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,4,2.9,+5,SF,2020,15
Tyler Cook,9,2020-01-20,22-119,CLE,1,NYK,-20,0,2.966666666666667,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+1,SF,2020,15
Tyler Cook,10,2020-01-27,22-126,CLE,0,DET,15,0,1.9,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,SF,2020,15
Tyler Cook,11,2020-01-28,22-127,CLE,1,NOP,-14,0,1.6333333333333333,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+1,SF,2020,15
Tyler Cook,12,2020-08-06,22-318,DEN,1,POR,-10,0,2.9833333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,SF,2020,15
Tyler Cook,13,2020-08-14,22-326,DEN,0,TOR,-8,0,16.183333333333334,1,2,.500,0,0,,2,2,1.000,2,2,4,0,2,0,2,1,4,4.6,-3,SF,2020,15
Robert Covington,1,2019-10-23,28-313,MIN,0,BKN,1,1,32.7,6,11,.545,3,6,.500,0,0,,2,7,9,0,0,0,2,4,15,9.6,-11,PF-C,2020,15
Robert Covington,2,2019-10-25,28-315,MIN,0,CHA,22,1,18.133333333333333,4,10,.400,0,4,.000,0,0,,1,3,4,1,1,0,0,3,8,4.7,+4,PF-C,2020,15
Robert Covington,3,2019-10-27,28-317,MIN,1,MIA,7,1,27.65,3,10,.300,2,8,.250,3,4,.750,3,7,10,3,2,0,3,3,11,8.9,+6,PF-C,2020,15
Robert Covington,4,2019-10-30,28-320,MIN,0,PHI,-22,1,25.85,2,7,.286,1,4,.250,2,2,1.000,1,2,3,0,1,2,2,3,7,3.4,-23,PF-C,2020,15
Robert Covington,5,2019-11-02,28-323,MIN,0,WAS,22,1,19.7,7,10,.700,3,5,.600,3,3,1.000,0,4,4,1,0,2,0,2,20,18.3,+19,PF-C,2020,15
Robert Covington,6,2019-11-04,28-325,MIN,1,MIL,-28,1,23.066666666666666,5,9,.556,3,6,.500,2,2,1.000,0,4,4,2,1,0,2,3,15,11.1,-20,PF-C,2020,15
Robert Covington,7,2019-11-06,28-327,MIN,0,MEM,-16,1,26.083333333333332,5,11,.455,3,8,.375,0,0,,1,1,2,0,2,2,1,2,13,9.9,+5,PF-C,2020,15
Robert Covington,8,2019-11-08,28-329,MIN,1,GSW,6,1,35.93333333333333,5,15,.333,2,10,.200,5,5,1.000,2,9,11,0,5,3,1,2,17,17.9,+12,PF-C,2020,15
Robert Covington,9,2019-11-10,28-331,MIN,1,DEN,-2,1,31.416666666666668,2,7,.286,0,2,.000,0,0,,1,5,6,0,2,2,3,4,4,0.9,-2,PF-C,2020,15
Robert Covington,10,2019-11-11,28-332,MIN,0,DET,6,1,22.883333333333333,2,8,.250,2,7,.286,4,4,1.000,0,4,4,2,1,1,4,3,10,4.3,+5,PF-C,2020,15
Robert Covington,11,2019-11-13,28-334,MIN,1,SAS,15,1,23.0,3,6,.500,2,4,.500,2,2,1.000,0,5,5,0,1,0,1,3,10,7.3,0,PF-C,2020,15
Robert Covington,12,2019-11-15,28-336,MIN,1,WAS,-21,1,26.766666666666666,6,9,.667,4,6,.667,4,5,.800,0,6,6,1,1,0,0,3,20,18.0,-10,PF-C,2020,15
Robert Covington,13,2019-11-16,28-337,MIN,1,HOU,-20,1,33.35,7,13,.538,2,7,.286,1,1,1.000,0,6,6,3,1,0,1,3,17,13.4,+11,PF-C,2020,15
Robert Covington,14,2019-11-18,28-339,MIN,0,UTA,10,1,32.1,5,10,.500,2,5,.400,3,3,1.000,0,8,8,1,2,1,4,4,15,10.2,+1,PF-C,2020,15
Robert Covington,15,2019-11-20,28-341,MIN,1,UTA,-8,1,30.683333333333334,4,5,.800,1,2,.500,2,5,.400,0,3,3,0,2,3,0,0,11,12.9,-3,PF-C,2020,15
Robert Covington,16,2019-11-25,28-346,MIN,0,ATL,12,1,24.1,1,8,.125,1,5,.200,2,2,1.000,2,3,5,4,2,0,3,4,5,2.3,+5,PF-C,2020,15
Robert Covington,17,2019-11-27,28-348,MIN,0,SAS,12,1,26.85,2,7,.286,1,4,.250,2,2,1.000,0,4,4,2,0,1,0,1,7,5.8,+10,PF-C,2020,15
Robert Covington,18,2019-12-01,28-352,MIN,1,MEM,-8,1,31.233333333333334,4,9,.444,3,6,.500,2,2,1.000,0,3,3,1,1,1,2,4,13,8.0,0,PF-C,2020,15
Robert Covington,19,2019-12-04,28-355,MIN,0,DAL,-7,1,27.95,8,13,.615,6,10,.600,0,0,,1,5,6,1,1,0,0,5,22,18.0,+8,PF-C,2020,15
Robert Covington,20,2019-12-06,28-357,MIN,0,OKC,-12,1,37.8,6,11,.545,1,5,.200,2,2,1.000,2,5,7,2,0,0,2,5,15,10.0,-2,PF-C,2020,15
Robert Covington,21,2019-12-08,28-359,MIN,0,LAL,-17,1,27.6,4,8,.500,3,4,.750,5,5,1.000,0,3,3,0,3,1,2,3,16,13.4,-15,PF-C,2020,15
Robert Covington,22,2019-12-09,28-360,MIN,0,PHX,-16,1,26.433333333333334,1,5,.200,0,4,.000,2,2,1.000,0,2,2,0,0,0,1,2,4,-0.3,-14,PF-C,2020,15
Robert Covington,23,2019-12-11,28-362,MIN,1,UTA,-11,1,30.25,5,13,.385,3,10,.300,1,2,.500,1,6,7,2,2,0,2,5,14,8.4,-16,PF-C,2020,15
Robert Covington,24,2019-12-13,28-364,MIN,1,LAC,-7,1,32.86666666666667,4,11,.364,2,8,.250,0,0,,0,5,5,0,3,1,2,4,10,5.5,-8,PF-C,2020,15
Robert Covington,25,2019-12-18,29-004,MIN,1,NOP,-8,0,29.65,5,17,.294,3,11,.273,2,3,.667,2,5,7,2,3,1,1,2,15,10.9,+5,PF-C,2020,15
Robert Covington,26,2019-12-20,29-006,MIN,0,DEN,-9,1,23.166666666666668,5,9,.556,0,4,.000,0,0,,0,6,6,1,2,0,1,4,10,7.6,-1,PF-C,2020,15
Robert Covington,27,2019-12-21,29-007,MIN,0,POR,-7,1,30.066666666666666,1,6,.167,1,5,.200,0,0,,0,5,5,0,1,1,3,2,3,-1.4,+1,PF-C,2020,15
Robert Covington,28,2019-12-23,29-009,MIN,0,GSW,-9,1,12.25,1,3,.333,0,2,.000,2,2,1.000,0,4,4,0,0,2,1,2,4,3.1,-14,PF-C,2020,15
Robert Covington,29,2019-12-26,29-012,MIN,0,SAC,1,1,39.983333333333334,8,19,.421,2,8,.250,1,2,.500,0,8,8,1,0,2,1,4,19,10.4,+12,PF-C,2020,15
Robert Covington,30,2019-12-28,29-014,MIN,1,CLE,-6,1,35.1,5,13,.385,3,9,.333,1,2,.500,2,5,7,3,4,1,2,5,14,12.2,-4,PF-C,2020,15
Robert Covington,31,2019-12-30,29-016,MIN,1,BKN,7,1,35.3,4,8,.500,3,6,.500,3,5,.600,1,6,7,0,1,2,2,5,14,10.1,+12,PF-C,2020,15
Robert Covington,32,2020-01-01,29-018,MIN,0,MIL,-2,1,33.28333333333333,2,4,.500,1,2,.500,2,2,1.000,0,11,11,3,3,1,1,3,7,11.9,+1,PF-C,2020,15
Robert Covington,33,2020-01-02,29-019,MIN,1,GSW,15,1,29.816666666666666,8,15,.533,4,11,.364,0,0,,2,8,10,2,2,2,0,0,20,21.3,+16,PF-C,2020,15
Robert Covington,34,2020-01-05,29-022,MIN,0,CLE,15,1,33.85,5,13,.385,4,10,.400,1,2,.500,0,4,4,2,4,0,1,2,15,12.3,+29,PF-C,2020,15
Robert Covington,35,2020-01-07,29-024,MIN,0,MEM,-7,1,31.883333333333333,6,10,.600,4,7,.571,1,1,1.000,1,5,6,2,1,0,3,2,17,13.2,-13,PF-C,2020,15
Robert Covington,36,2020-01-09,29-026,MIN,1,POR,14,1,24.416666666666668,6,12,.500,2,6,.333,1,2,.500,0,4,4,0,2,2,0,2,15,12.4,+20,PF-C,2020,15
Robert Covington,37,2020-01-11,29-028,MIN,0,HOU,-30,1,26.95,4,10,.400,1,4,.250,2,5,.400,2,5,7,2,6,2,0,1,11,15.7,-23,PF-C,2020,15
Robert Covington,38,2020-01-13,29-030,MIN,1,OKC,-13,1,30.1,6,13,.462,4,9,.444,2,2,1.000,1,3,4,2,3,1,2,3,18,14.8,-17,PF-C,2020,15
Robert Covington,39,2020-01-15,29-032,MIN,1,IND,-5,1,30.6,5,12,.417,4,8,.500,0,1,.000,0,7,7,0,2,1,3,2,14,8.2,-6,PF-C,2020,15
Robert Covington,40,2020-01-17,29-034,MIN,0,IND,-2,1,34.45,3,11,.273,3,8,.375,0,0,,0,10,10,2,1,0,1,4,9,5.3,+9,PF-C,2020,15
Robert Covington,41,2020-01-18,29-035,MIN,1,TOR,-10,1,33.21666666666667,8,20,.400,4,13,.308,2,2,1.000,1,7,8,1,2,0,1,3,22,14.5,-5,PF-C,2020,15
Robert Covington,42,2020-01-20,29-037,MIN,1,DEN,-7,1,32.63333333333333,4,10,.400,1,7,.143,0,0,,2,4,6,1,1,0,0,2,9,7.1,-6,PF-C,2020,15
Robert Covington,43,2020-01-22,29-039,MIN,0,CHI,-7,1,31.066666666666666,4,9,.444,1,5,.200,0,0,,1,6,7,1,0,1,3,3,9,4.0,+3,PF-C,2020,15
Robert Covington,44,2020-01-24,29-041,MIN,1,HOU,-7,1,29.45,4,13,.308,2,8,.250,0,0,,1,6,7,1,0,2,0,4,10,5.5,-8,PF-C,2020,15
Robert Covington,45,2020-01-25,29-042,MIN,1,OKC,-9,1,35.9,4,9,.444,1,6,.167,1,1,1.000,0,5,5,2,2,1,2,5,10,6.9,-1,PF-C,2020,15
Robert Covington,46,2020-01-27,29-044,MIN,1,SAC,-4,1,27.983333333333334,8,12,.667,6,10,.600,2,3,.667,0,7,7,0,0,0,4,6,24,14.1,+16,PF-C,2020,15
Robert Covington,47,2020-02-01,29-049,MIN,0,LAC,-12,1,35.06666666666667,3,7,.429,1,4,.250,5,6,.833,0,5,5,0,3,2,2,4,12,10.2,-10,PF-C,2020,15
Robert Covington,48,2020-02-03,29-051,MIN,0,SAC,-4,1,30.383333333333333,6,15,.400,3,9,.333,0,0,,3,5,8,2,3,1,1,3,15,13.4,-20,PF-C,2020,15
Robert Covington,49,2020-02-06,29-054,HOU,0,LAL,10,0,29.6,5,9,.556,4,7,.571,0,0,,2,6,8,4,2,2,3,4,14,14.5,+16,PF-C,2020,15
Robert Covington,50,2020-02-07,29-055,HOU,0,PHX,-36,1,24.95,4,10,.400,1,7,.143,0,0,,2,3,5,0,0,0,0,3,9,4.7,-8,PF-C,2020,15
Robert Covington,51,2020-02-09,29-057,HOU,1,UTA,-1,1,34.766666666666666,5,12,.417,4,10,.400,0,0,,2,3,5,0,2,1,1,4,14,10.0,+4,PF-C,2020,15
Robert Covington,52,2020-02-11,29-059,HOU,1,BOS,11,1,37.65,3,11,.273,2,8,.250,4,5,.800,0,7,7,3,3,4,2,5,12,11.1,+15,PF-C,2020,15
Robert Covington,53,2020-02-20,29-068,HOU,0,GSW,30,1,27.366666666666667,7,13,.538,5,10,.500,1,1,1.000,1,4,5,1,0,4,0,1,20,18.7,+31,PF-C,2020,15
Robert Covington,54,2020-02-22,29-070,HOU,0,UTA,10,1,36.88333333333333,3,14,.214,2,12,.167,0,0,,1,11,12,2,0,3,0,4,8,5.3,+3,PF-C,2020,15
Robert Covington,55,2020-02-24,29-072,HOU,1,NYK,11,1,30.066666666666666,4,10,.400,3,8,.375,0,0,,0,7,7,1,1,4,1,2,11,10.4,-5,PF-C,2020,15
Robert Covington,56,2020-02-26,29-074,HOU,1,MEM,28,1,29.116666666666667,3,8,.375,1,5,.200,3,3,1.000,1,5,6,1,1,3,1,5,10,8.6,+17,PF-C,2020,15
Robert Covington,57,2020-02-29,29-077,HOU,0,BOS,1,1,38.96666666666667,6,12,.500,4,10,.400,0,0,,1,15,16,0,1,3,3,0,16,15.3,+1,PF-C,2020,15
Robert Covington,58,2020-03-02,29-079,HOU,0,NYK,-2,1,34.4,7,14,.500,6,11,.545,0,0,,2,11,13,2,2,1,0,4,20,20.2,+8,PF-C,2020,15
Robert Covington,59,2020-03-05,29-082,HOU,1,LAC,-15,1,27.483333333333334,1,4,.250,0,3,.000,1,2,.500,1,8,9,1,1,2,0,5,3,4.4,-24,PF-C,2020,15
Robert Covington,60,2020-03-07,29-084,HOU,0,CHA,-9,1,38.0,9,16,.563,7,13,.538,0,0,,2,4,6,0,1,2,3,3,25,18.2,-23,PF-C,2020,15
Robert Covington,61,2020-03-08,29-085,HOU,1,ORL,-20,1,25.533333333333335,3,10,.300,0,4,.000,1,1,1.000,1,3,4,2,0,4,4,3,7,1.8,-21,PF-C,2020,15
Robert Covington,62,2020-03-10,29-087,HOU,1,MIN,6,1,40.93333333333333,4,9,.444,1,4,.250,1,2,.500,2,5,7,1,1,2,2,5,10,6.9,+19,PF-C,2020,15
Robert Covington,63,2020-07-31,29-230,HOU,0,DAL,4,1,42.5,4,14,.286,1,9,.111,4,4,1.000,2,9,11,3,2,4,1,3,13,13.6,+7,PF-C,2020,15
Robert Covington,64,2020-08-02,29-232,HOU,1,MIL,4,1,37.13333333333333,5,12,.417,3,9,.333,2,2,1.000,1,6,7,0,4,1,0,4,15,14.2,+2,PF-C,2020,15
Robert Covington,65,2020-08-04,29-234,HOU,0,POR,-8,1,35.516666666666666,2,11,.182,2,11,.182,0,0,,0,8,8,1,2,0,0,2,6,3.4,-10,PF-C,2020,15
Robert Covington,66,2020-08-06,29-236,HOU,1,LAL,16,1,33.43333333333333,3,7,.429,2,4,.500,0,0,,0,6,6,2,3,2,2,5,8,7.9,+29,PF-C,2020,15
Robert Covington,67,2020-08-09,29-239,HOU,0,SAC,17,1,32.65,5,10,.500,1,5,.200,1,3,.333,4,9,13,2,3,0,1,3,12,13.9,+23,PF-C,2020,15
