,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,time
22,Pascal Siakam,43005,1.5,-125.0,under,BLK + STL,Bet365,3,2023-10-25T23:30:00,0.5555555555555556,TOR,MIN,2023-10-23 16:04:00
23,Pascal Siakam,43005,12.5,-110.0,under,TRB + AST,Bet365,3,2023-10-25T23:30:00,0.5238095238095238,TOR,MIN,2023-10-23 16:04:00
24,Pascal Siakam,43005,28.5,-115.0,under,PTS+AST,Bet365,3,2023-10-25T23:30:00,0.5348837209302325,TOR,MIN,2023-10-23 16:04:00
25,Pascal Siakam,43005,7.5,-125.0,under,TRB,Bet365,3,2023-10-25T23:30:00,0.5555555555555556,TOR,MIN,2023-10-23 16:04:00
26,Pascal Siakam,43005,30.5,-110.0,under,PTS+TRB,Bet365,3,2023-10-25T23:30:00,0.5238095238095238,TOR,MIN,2023-10-23 16:04:00
27,Pascal Siakam,43005,1.5,-210.0,under,STL,Bet365,3,2023-10-25T23:30:00,0.6774193548387096,TOR,MIN,2023-10-23 16:04:00
28,Pascal Siakam,43005,1.5,-160.0,under,3P,Bet365,3,2023-10-25T23:30:00,0.6153846153846154,TOR,MIN,2023-10-23 16:04:00
29,Pascal Siakam,43005,5.5,-140.0,under,AST,Bet365,3,2023-10-25T23:30:00,0.5833333333333334,TOR,MIN,2023-10-23 16:04:00
30,Pascal Siakam,43005,2.5,-135.0,under,TO,Bet365,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
31,Pascal Siakam,43005,0.5,-245.0,under,BLK,Bet365,3,2023-10-25T23:30:00,0.7101449275362319,TOR,MIN,2023-10-23 16:04:00
32,Pascal Siakam,43005,23.5,-120.0,under,PTS,Bet365,3,2023-10-25T23:30:00,0.5454545454545454,TOR,MIN,2023-10-23 16:04:00
33,Pascal Siakam,43005,36.5,-115.0,under,PTS+TRB+AST,Bet365,3,2023-10-25T23:30:00,0.5348837209302325,TOR,MIN,2023-10-23 16:04:00
34,Pascal Siakam,43005,1.5,-133.0,under,BLK + STL,888sports,3,2023-10-25T23:30:00,0.5708154506437768,TOR,MIN,2023-10-23 16:04:00
35,Pascal Siakam,43005,12.5,-118.0,under,TRB + AST,888sports,3,2023-10-25T23:30:00,0.5412844036697247,TOR,MIN,2023-10-23 16:04:00
36,Pascal Siakam,43005,28.5,-118.0,under,PTS+AST,888sports,3,2023-10-25T23:30:00,0.5412844036697247,TOR,MIN,2023-10-23 16:04:00
37,Pascal Siakam,43005,7.5,-133.0,under,TRB,888sports,3,2023-10-25T23:30:00,0.5708154506437768,TOR,MIN,2023-10-23 16:04:00
38,Pascal Siakam,43005,30.5,-118.0,under,PTS+TRB,888sports,3,2023-10-25T23:30:00,0.5412844036697247,TOR,MIN,2023-10-23 16:04:00
39,Pascal Siakam,43005,1.5,-250.0,under,STL,888sports,3,2023-10-25T23:30:00,0.7142857142857143,TOR,MIN,2023-10-23 16:04:00
40,Pascal Siakam,43005,1.5,-175.0,under,3P,888sports,3,2023-10-25T23:30:00,0.6363636363636364,TOR,MIN,2023-10-23 16:04:00
41,Pascal Siakam,43005,5.5,-154.0,under,AST,888sports,3,2023-10-25T23:30:00,0.6062992125984252,TOR,MIN,2023-10-23 16:04:00
42,Pascal Siakam,43005,2.5,-150.0,under,TO,888sports,3,2023-10-25T23:30:00,0.6,TOR,MIN,2023-10-23 16:04:00
43,Pascal Siakam,43005,0.5,-275.0,under,BLK,888sports,3,2023-10-25T23:30:00,0.7333333333333333,TOR,MIN,2023-10-23 16:04:00
44,Pascal Siakam,43005,23.5,-133.0,under,PTS,888sports,3,2023-10-25T23:30:00,0.5708154506437768,TOR,MIN,2023-10-23 16:04:00
45,Pascal Siakam,43005,36.5,-133.0,under,PTS+TRB+AST,888sports,3,2023-10-25T23:30:00,0.5708154506437768,TOR,MIN,2023-10-23 16:04:00
46,Pascal Siakam,43005,1.5,-125.0,under,BLK + STL,DraftKings,3,2023-10-25T23:30:00,0.5555555555555556,TOR,MIN,2023-10-23 16:04:00
47,Pascal Siakam,43005,12.5,-105.0,under,TRB + AST,DraftKings,3,2023-10-25T23:30:00,0.5121951219512195,TOR,MIN,2023-10-23 16:04:00
48,Pascal Siakam,43005,28.5,-110.0,under,PTS+AST,DraftKings,3,2023-10-25T23:30:00,0.5238095238095238,TOR,MIN,2023-10-23 16:04:00
49,Pascal Siakam,43005,7.5,-125.0,under,TRB,DraftKings,3,2023-10-25T23:30:00,0.5555555555555556,TOR,MIN,2023-10-23 16:04:00
50,Pascal Siakam,43005,30.5,-105.0,under,PTS+TRB,DraftKings,3,2023-10-25T23:30:00,0.5121951219512195,TOR,MIN,2023-10-23 16:04:00
51,Pascal Siakam,43005,1.5,-210.0,under,STL,DraftKings,3,2023-10-25T23:30:00,0.6774193548387096,TOR,MIN,2023-10-23 16:04:00
52,Pascal Siakam,43005,1.5,-165.0,under,3P,DraftKings,3,2023-10-25T23:30:00,0.6226415094339622,TOR,MIN,2023-10-23 16:04:00
53,Pascal Siakam,43005,5.5,-145.0,under,AST,DraftKings,3,2023-10-25T23:30:00,0.5918367346938775,TOR,MIN,2023-10-23 16:04:00
54,Pascal Siakam,43005,2.5,-135.0,under,TO,DraftKings,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
55,Pascal Siakam,43005,0.5,-245.0,under,BLK,DraftKings,3,2023-10-25T23:30:00,0.7101449275362319,TOR,MIN,2023-10-23 16:04:00
56,Pascal Siakam,43005,23.5,-120.0,under,PTS,DraftKings,3,2023-10-25T23:30:00,0.5454545454545454,TOR,MIN,2023-10-23 16:04:00
57,Pascal Siakam,43005,36.5,-120.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25T23:30:00,0.5454545454545454,TOR,MIN,2023-10-23 16:04:00
58,Pascal Siakam,43005,12.5,-135.0,under,TRB + AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
59,Pascal Siakam,43005,28.5,-135.0,under,PTS+AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
60,Pascal Siakam,43005,7.5,-135.0,under,TRB,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
61,Pascal Siakam,43005,30.5,-135.0,under,PTS+TRB,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
62,Pascal Siakam,43005,5.0,-135.0,under,AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
63,Pascal Siakam,43005,23.5,-135.0,under,PTS,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
64,Pascal Siakam,43005,36.5,-135.0,under,PTS+TRB+AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
65,Pascal Siakam,43005,12.5,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
66,Pascal Siakam,43005,28.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
67,Pascal Siakam,43005,7.5,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
68,Pascal Siakam,43005,30.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
69,Pascal Siakam,43005,5.0,-135.0,under,AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
70,Pascal Siakam,43005,23.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
71,Pascal Siakam,43005,36.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
72,Pascal Siakam,43005,12.5,-135.0,over,TRB + AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
73,Pascal Siakam,43005,5.0,-135.0,over,AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
74,Pascal Siakam,43005,28.5,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
75,Pascal Siakam,43005,7.5,-135.0,over,TRB,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
76,Pascal Siakam,43005,30.5,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
77,Pascal Siakam,43005,23.5,-135.0,over,PTS,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
78,Pascal Siakam,43005,36.5,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
79,Pascal Siakam,43005,12.5,-115.0,over,TRB + AST,FanDuel,3,2023-10-25T23:30:00,0.5348837209302325,TOR,MIN,2023-10-23 16:04:00
83,Pascal Siakam,43005,5.5,110.0,over,AST,FanDuel,3,2023-10-25T23:30:00,0.4761904761904761,TOR,MIN,2023-10-23 16:04:00
84,Pascal Siakam,43005,28.5,-115.0,over,PTS+AST,FanDuel,3,2023-10-25T23:30:00,0.5348837209302325,TOR,MIN,2023-10-23 16:04:00
85,Pascal Siakam,43005,7.5,102.0,over,TRB,FanDuel,3,2023-10-25T23:30:00,0.495049504950495,TOR,MIN,2023-10-23 16:04:00
86,Pascal Siakam,43005,30.5,-120.0,over,PTS+TRB,FanDuel,3,2023-10-25T23:30:00,0.5454545454545454,TOR,MIN,2023-10-23 16:04:00
87,Pascal Siakam,43005,1.5,126.0,over,3P,FanDuel,3,2023-10-25T23:30:00,0.4424778761061947,TOR,MIN,2023-10-23 16:04:00
88,Pascal Siakam,43005,23.5,-106.0,over,PTS,FanDuel,3,2023-10-25T23:30:00,0.5145631067961165,TOR,MIN,2023-10-23 16:04:00
89,Pascal Siakam,43005,36.5,-106.0,over,PTS+TRB+AST,FanDuel,3,2023-10-25T23:30:00,0.5145631067961165,TOR,MIN,2023-10-23 16:04:00
90,Pascal Siakam,43005,12.5,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
91,Pascal Siakam,43005,5.0,-135.0,over,AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
92,Pascal Siakam,43005,28.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
93,Pascal Siakam,43005,7.5,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
94,Pascal Siakam,43005,30.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
95,Pascal Siakam,43005,23.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
96,Pascal Siakam,43005,36.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25T23:30:00,0.574468085106383,TOR,MIN,2023-10-23 16:04:00
97,Pascal Siakam,43005,12.5,-125.0,over,TRB + AST,Caesars,3,2023-10-25T23:30:00,0.5555555555555556,TOR,MIN,2023-10-23 16:04:00
98,Pascal Siakam,43005,1.5,152.0,over,STL,Caesars,3,2023-10-25T23:30:00,0.3968253968253968,TOR,MIN,2023-10-23 16:04:00
99,Pascal Siakam,43005,1.5,-106.0,over,BLK + STL,Caesars,3,2023-10-25T23:30:00,0.5145631067961165,TOR,MIN,2023-10-23 16:04:00
100,Pascal Siakam,43005,5.5,108.0,over,AST,Caesars,3,2023-10-25T23:30:00,0.4807692307692308,TOR,MIN,2023-10-23 16:04:00
101,Pascal Siakam,43005,28.5,-119.0,over,PTS+AST,Caesars,3,2023-10-25T23:30:00,0.54337899543379,TOR,MIN,2023-10-23 16:04:00
