,prop_id,player,player_id,line,stat,league_id,event_time,opp,Team,count,over_prob,under_prob,pred,scrape_time
467,39173a89-e,Gordon Hayward,43548,0.5,3P,3,2023-10-25T23:00:00,CHA,ATL,3,0.6468137590730487,0.3531862409269511,1.075800542868701,2023-10-23 16:48:00-05:00
468,39173a89-e,Gordon Hayward,43548,1.5,3P,3,2023-10-25T23:00:00,CHA,ATL,1,0.33203125,0.6679687500000001,1.075800542868701,2023-10-23 16:48:00-05:00
469,39364cbf-8,Chet Holmgren,42703,23.5,PTS+TRB+AST,3,2023-10-26T00:00:00,CHI,OKC,1,0.5145711906744379,0.485428809325562,23.756400321868384,2023-10-23 16:48:00-05:00
470,39364cbf-8,Chet Holmgren,242856,23.5,PTS+TRB+AST,3,2023-10-26T00:00:00,CHI,OKC,1,0.5,0.5,23.756400321868384,2023-10-23 16:48:00-05:00
471,398fd189-b,Rudy Gobert,42685,26.5,PTS+TRB+AST,3,2023-10-25T23:30:00,TOR,MIN,6,0.4983982231965608,0.5016017768034391,26.65034190562991,2023-10-23 16:48:00-05:00
472,39935044-4,John Collins,43567,0.5,BLK,3,2023-10-26T01:00:00,UTA,SAC,2,0.4970333643028635,0.5029666356971364,0.6857936704548294,2023-10-23 16:48:00-05:00
473,3a3d7fba-5,Marcus Smart,43464,1.5,BLK + STL,3,2023-10-26T00:00:00,MEM,NOP,1,0.4592085979482169,0.5407914020517831,1.5492632892089937,2023-10-23 16:48:00-05:00
474,3a71c273-3,Clint Capela,42911,0.5,BLK,3,2023-10-25T23:00:00,CHA,ATL,4,0.6301640588732895,0.3698359411267106,0.9925635883810838,2023-10-23 16:48:00-05:00
475,3a99039e-5,Terry Rozier,42947,27.5,PTS+TRB+AST,3,2023-10-25T23:00:00,CHA,ATL,6,0.4999878850531369,0.500012114946863,27.746040694977875,2023-10-23 16:48:00-05:00
476,3a99039e-5,Terry Rozier,42947,28.0,PTS+TRB+AST,3,2023-10-25T23:00:00,CHA,ATL,1,0.5,0.5,27.746040694977875,2023-10-23 16:48:00-05:00
477,3aacabb8-3,Keegan Murray,43061,0.5,STL,3,2023-10-26T01:00:00,UTA,SAC,2,0.5785209152810545,0.4214790847189454,0.8620487881036749,2023-10-23 16:48:00-05:00
478,3ab899f2-7,Michael Porter,43516,0.5,TO,3,2023-10-24T23:30:00,DEN,LAL,3,0.5203331365339399,0.4796668634660602,0.7329752830075185,2023-10-23 16:48:00-05:00
479,3af0ac58-b,Bryce Harper,40714,0.5,Total Bases,5,2023-10-23T21:07:00,PHI,ARI,8,0.6084592905901981,0.391540709409802,0.935793352693505,2023-10-23 16:48:00-05:00
480,3b1714dd-0,Zion Williamson,11,1.5,BLK + STL,3,2023-10-26T00:00:00,MEM,NOP,4,0.4387101266050092,0.5612898733949908,1.491004957267791,2023-10-23 16:48:00-05:00
481,3b31dee9-d,Jordan Hicks,38906,8.5,Tackles and Assists,1,2023-10-24T00:15:00,MIN,SF,3,0.5202354200069564,0.4797645799930436,8.903532944758128,2023-10-23 16:48:00-05:00
482,3b31dee9-d,Jordan Hicks,38906,9.0,Tackles and Assists,1,2023-10-24T00:15:00,MIN,SF,1,0.5,0.5,8.903532944758128,2023-10-23 16:48:00-05:00
483,3b8c6983-7,Bruce Brown,238563,17.0,PTS+TRB,3,2023-10-25T23:00:00,IND,WAS,1,0.5,0.5,17.1652446223875,2023-10-23 16:48:00-05:00
484,3b9ac552-b,Bruce Brown,238563,4.0,TRB,3,2023-10-25T23:00:00,IND,WAS,1,0.5,0.5,4.159760045749018,2023-10-23 16:48:00-05:00
485,3bab3ecd-1,Trea Turner,39182,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,1,,,1.0105356619291928,2023-10-23 16:48:00-05:00
486,3bab3ecd-1,Trea Turner,39182,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,2,,,1.0105356619291928,2023-10-23 16:48:00-05:00
487,3bab3ecd-1,Trea Turner,39182,1.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,11,0.3185612207983548,0.6814387792016452,1.0105356619291928,2023-10-23 16:48:00-05:00
488,3bb3d03a-d,Andrew Wiggins,43492,21.5,PTS+TRB,3,2023-10-25T02:00:00,GSW,PHX,6,0.5018424445419071,0.4981575554580929,21.821663593591268,2023-10-23 16:48:00-05:00
489,3bb3d03a-d,Andrew Wiggins,43492,22.5,PTS+TRB,3,2023-10-25T02:00:00,GSW,PHX,1,0.4958445875753168,0.5041554124246831,21.821663593591268,2023-10-23 16:48:00-05:00
490,3c3b72f2-3,Kevon Looney,238647,10.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,2,0.4804036611124149,0.5195963388875852,10.508100612085425,2023-10-23 16:48:00-05:00
491,3c4a6cbf-c,Christian Wood,43324,14.5,PTS+TRB+AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.5,0.5,14.665773603468075,2023-10-23 16:48:00-05:00
492,3cd3fd44-f,John Collins,43567,0.5,TO,3,2023-10-26T01:00:00,UTA,SAC,1,0.6385542168674698,0.3614457831325302,1.0153951014283706,2023-10-23 16:48:00-05:00
493,3ceff04a-6,Marcus Smart,43464,2.5,TRB,3,2023-10-26T00:00:00,MEM,NOP,2,0.5795112438704447,0.4204887561295554,3.0587326287002483,2023-10-23 16:48:00-05:00
494,3ceff04a-6,Marcus Smart,43464,3.0,TRB,3,2023-10-26T00:00:00,MEM,NOP,1,0.5,0.5,3.0587326287002483,2023-10-23 16:48:00-05:00
495,3d296f89-c,Trae Young,5334,39.5,PTS+TRB+AST,3,2023-10-25T23:00:00,CHA,ATL,6,0.5000021722377369,0.4999978277622631,39.68112639898823,2023-10-23 16:48:00-05:00
496,3d32933d-3,Mark Williams,238574,1.5,BLK,3,2023-10-25T23:00:00,CHA,ATL,1,0.3428571428571428,0.6571428571428573,1.2165907745133406,2023-10-23 16:48:00-05:00
497,3d3a32a0-5,Michael Brantley,41087,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,4,,,0.5,2023-10-23 16:48:00-05:00
498,3d3a32a0-5,Michael Brantley,41087,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,6,,,0.5,2023-10-23 16:48:00-05:00
499,3d42457a-e,Jonah Heim,42289,0.5,Total Bases,5,2023-10-24T00:03:00,HOU,TEX,8,0.6012049762592345,0.3987950237407656,0.9175114450052948,2023-10-23 16:48:00-05:00
500,3d82931c-e,Jalen Green,42535,0.5,STL,3,2023-10-25T23:00:00,ORL,HOU,4,0.5988900999493064,0.4011099000506936,0.911746904096082,2023-10-23 16:48:00-05:00
501,3dc054ca-d,Jaren Jackson,42485,27.5,PTS+TRB+AST,3,2023-10-26T00:00:00,MEM,NOP,5,0.5108379833321884,0.4891620166678115,27.88114625278157,2023-10-23 16:48:00-05:00
502,3dc054ca-d,Jaren Jackson,42485,28.0,PTS+TRB+AST,3,2023-10-26T00:00:00,MEM,NOP,1,0.5,0.5,27.88114625278157,2023-10-23 16:48:00-05:00
503,3dc44601-7,Chas McCormick,3769,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,3,,,0.5,2023-10-23 16:48:00-05:00
504,3dc44601-7,Chas McCormick,3769,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,5,,,0.5,2023-10-23 16:48:00-05:00
505,3e2628bf-c,Andrew Wiggins,43492,1.5,AST,3,2023-10-25T02:00:00,GSW,PHX,4,0.583828125170582,0.416171874829418,1.9995903885710988,2023-10-23 16:48:00-05:00
506,3e2628bf-c,Andrew Wiggins,43492,2.0,AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,1.9995903885710988,2023-10-23 16:48:00-05:00
507,3e631868-3,Kristaps Porzingis,43441,5.5,TRB,3,2023-10-25T23:00:00,NYK,BOS,1,0.4796954314720812,0.5203045685279188,7.390012422750634,2023-10-23 16:48:00-05:00
508,3e631868-3,Kristaps Porzingis,43441,7.5,TRB,3,2023-10-25T23:00:00,NYK,BOS,6,0.5042329654688148,0.495767034531185,7.390012422750634,2023-10-23 16:48:00-05:00
509,3f3e97c1-8,P.J. Washington,42924,0.5,STL,3,2023-10-25T23:00:00,CHA,ATL,3,0.5993509265889243,0.4006490734110758,0.9128918290216432,2023-10-23 16:48:00-05:00
510,3f8cf549-5,Bennedict Mathurin,43529,16.5,PTS+AST,3,2023-10-25T23:00:00,IND,WAS,5,0.5023121447682538,0.4976878552317461,16.690245079943807,2023-10-23 16:48:00-05:00
511,3ffe03dc-5,Shai Gilgeous-Alexander,43395,1.5,STL,3,2023-10-26T00:00:00,CHI,OKC,4,0.3720016262209004,0.6279983737790995,1.2983967701197103,2023-10-23 16:48:00-05:00
512,4059d5f9-3,De'Aaron Fox,42608,2.5,TO,3,2023-10-26T01:00:00,UTA,SAC,2,0.5319274270755651,0.4680725729244349,2.803199914737001,2023-10-23 16:48:00-05:00
513,407e538c-f,Rui Hachimura,42896,5.0,TRB + AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.5,0.5,5.283275189852824,2023-10-23 16:48:00-05:00
514,407e538c-f,Rui Hachimura,42896,5.5,TRB + AST,3,2023-10-24T23:30:00,DEN,LAL,3,0.4400320476551027,0.5599679523448974,5.283275189852824,2023-10-23 16:48:00-05:00
515,40aa7e78-f,Brock Purdy,35201,37.5,Passing Attempts,1,2023-10-24T00:15:00,MIN,SF,1,0.5,0.5,38.382955425402734,2023-10-23 16:48:00-05:00
516,40aa7e78-f,Brock Purdy,35201,38.5,Passing Attempts,1,2023-10-24T00:15:00,MIN,SF,6,0.4898767144176904,0.5101232855823096,38.382955425402734,2023-10-23 16:48:00-05:00
517,40b56b37-2,Jamal Murray,42747,0.5,STL,3,2023-10-24T23:30:00,DEN,LAL,4,0.6586064947795011,0.341393505220499,1.0726200876188097,2023-10-23 16:48:00-05:00
518,40b87f61-5,Jose Adolis García,40355,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,3,,,0.5,2023-10-23 16:48:00-05:00
519,40b87f61-5,Jose Adolis García,40355,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,5,,,0.5,2023-10-23 16:48:00-05:00
520,40da91ea-b,K.J. Osborn,35889,39.5,Rush+Rec Yards,1,2023-10-24T00:15:00,MIN,SF,4,0.4978470580433747,0.5021529419566253,40.054557165562485,2023-10-23 16:48:00-05:00
521,40da91ea-b,K.J. Osborn,35889,41.5,Rush+Rec Yards,1,2023-10-24T00:15:00,MIN,SF,1,0.5,0.5,40.054557165562485,2023-10-23 16:48:00-05:00
522,413f3990-e,Josh Giddey,42679,0.5,3P,3,2023-10-26T00:00:00,CHI,OKC,1,0.6744186046511629,0.3255813953488372,1.17858878558618,2023-10-23 16:48:00-05:00
523,413f3990-e,Josh Giddey,42679,1.5,3P,3,2023-10-26T00:00:00,CHI,OKC,4,0.3344126670602992,0.6655873329397007,1.17858878558618,2023-10-23 16:48:00-05:00
524,41d3d8bc-c,LaMelo Ball,43460,23.5,PTS,3,2023-10-25T23:00:00,CHA,ATL,7,0.5024854980069621,0.4975145019930379,23.69760161363028,2023-10-23 16:48:00-05:00
525,4256c7a0-1,Dillon Brooks,78,14.5,PTS+TRB,3,2023-10-25T23:00:00,ORL,HOU,4,0.5059834107716699,0.4940165892283301,14.913463175513115,2023-10-23 16:48:00-05:00
526,4256c7a0-1,Dillon Brooks,78,15.0,PTS+TRB,3,2023-10-25T23:00:00,ORL,HOU,1,0.5,0.5,14.913463175513115,2023-10-23 16:48:00-05:00
527,4256c7a0-1,Dillon Brooks,78,15.5,PTS+TRB,3,2023-10-25T23:00:00,ORL,HOU,1,0.4736842105263157,0.5263157894736842,14.913463175513115,2023-10-23 16:48:00-05:00
528,4282ba02-5,Alexander Bregman,41839,0.5,Total Bases,5,2023-10-24T00:03:00,HOU,TEX,1,0.6233894945490586,0.3766105054509415,0.9744984013418406,2023-10-23 16:48:00-05:00
529,42b102dd-c,Keegan Murray,43061,1.5,AST,3,2023-10-26T01:00:00,UTA,SAC,3,0.4045447978131339,0.595455202186866,1.3911366739560134,2023-10-23 16:48:00-05:00
530,42cbe565-b,Jayson Tatum,43294,2.5,3P,3,2023-10-25T23:00:00,NYK,BOS,5,0.5663180996401492,0.4336819003598507,2.950978721773655,2023-10-23 16:48:00-05:00
531,42d2de35-a,Kevin Huerter,43496,12.5,PTS,3,2023-10-26T01:00:00,UTA,SAC,6,0.500453404312692,0.499546595687308,12.671035253768402,2023-10-23 16:48:00-05:00
532,42e1aff7-b,Mike Conley,43358,11.5,PTS,3,2023-10-25T23:30:00,TOR,MIN,6,0.5115362789326254,0.4884637210673745,11.766323101406556,2023-10-23 16:48:00-05:00
533,43723b2d-d,Cooper Kupp,38140,88.5,Receiving Yards,1,2023-10-29T17:00:00,DAL,LAR,1,0.5,0.5,90.1889297651698,2023-10-23 16:48:00-05:00
534,43723b2d-d,Cooper Kupp,38140,91.5,Receiving Yards,1,2023-10-29T17:00:00,DAL,LAR,1,0.5,0.5,90.1889297651698,2023-10-23 16:48:00-05:00
535,437a7d2a-7,Jonas Valanciunas,42511,1.5,TO,3,2023-10-26T00:00:00,MEM,NOP,2,0.4502191288482853,0.5497808711517147,1.5223592454567716,2023-10-23 16:48:00-05:00
536,43a1babc-9,RJ Barrett,43290,0.5,BLK,3,2023-10-25T23:00:00,NYK,BOS,3,0.2375429824008516,0.7624570175991484,0.2714780742555209,2023-10-23 16:48:00-05:00
537,43e88033-9,Shai Gilgeous-Alexander,43395,0.5,3P,3,2023-10-26T00:00:00,CHI,OKC,4,0.5896339238142273,0.4103660761857726,0.8890219724062416,2023-10-23 16:48:00-05:00
538,441dc7f0-7,Michael Porter,43516,0.5,BLK + STL,3,2023-10-24T23:30:00,DEN,LAL,4,0.626059314197499,0.373940685802501,0.9815791865764464,2023-10-23 16:48:00-05:00
539,443a7a8a-3,Rui Hachimura,42896,13.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,6,0.4941007485459757,0.5058992514540243,13.78517202549814,2023-10-23 16:48:00-05:00
540,443a7a8a-3,Rui Hachimura,42896,14.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,2,0.4611297868610933,0.5388702131389067,13.78517202549814,2023-10-23 16:48:00-05:00
541,44459e3c-d,Daniel Gafford,241452,6.5,TRB,3,2023-10-25T23:00:00,IND,WAS,4,0.4852726133277626,0.5147273866722373,6.573072000608592,2023-10-23 16:48:00-05:00
542,44cc2d0d-3,George Kittle,35038,4.0,Receptions,1,2023-10-24T00:15:00,MIN,SF,2,0.5,0.5,4.349860071436598,2023-10-23 16:48:00-05:00
543,44cc2d0d-3,George Kittle,35038,4.5,Receptions,1,2023-10-24T00:15:00,MIN,SF,15,0.4433983736465846,0.5566016263534154,4.349860071436598,2023-10-23 16:48:00-05:00
544,4517bea8-f,Jayson Tatum,43294,2.5,TO,3,2023-10-25T23:00:00,NYK,BOS,4,0.4874790389873873,0.5125209610126127,2.621144699757261,2023-10-23 16:48:00-05:00
545,455f156d-6,Stephen Curry,42631,4.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,5,0.5536312096919693,0.4463687903080308,5.049801752006234,2023-10-23 16:48:00-05:00
546,455f156d-6,Stephen Curry,42631,5.0,TRB,3,2023-10-25T02:00:00,GSW,PHX,2,0.5,0.5,5.049801752006234,2023-10-23 16:48:00-05:00
547,455f156d-6,Stephen Curry,42631,5.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,1,0.4284750337381915,0.5715249662618084,5.049801752006234,2023-10-23 16:48:00-05:00
548,45d869bf-1,Saddiq Bey,241990,6.0,TRB + AST,3,2023-10-25T23:00:00,CHA,ATL,1,0.5,0.5,6.160807866972887,2023-10-23 16:48:00-05:00
549,4669d882-4,Jerami Grant,43558,0.5,BLK,3,2023-10-26T02:30:00,LAC,POR,3,0.6454693627609811,0.354530637239019,1.0350407788214646,2023-10-23 16:48:00-05:00
550,467c06b5-8,Jrue Holiday,42798,27.5,PTS+TRB+AST,3,2023-10-25T23:00:00,NYK,BOS,7,0.5067838195395014,0.4932161804604987,27.767463326776326,2023-10-23 16:48:00-05:00
551,469a4886-3,Scottie Barnes,43472,20.5,PTS+AST,3,2023-10-25T23:30:00,TOR,MIN,6,0.4978381963477727,0.5021618036522273,20.64291316768612,2023-10-23 16:48:00-05:00
552,46f6f42f-e,Patrick Williams,43415,4.0,TRB,3,2023-10-26T00:00:00,CHI,OKC,1,0.5,0.5,4.38328599155428,2023-10-23 16:48:00-05:00
553,46f6f42f-e,Patrick Williams,43415,4.5,TRB,3,2023-10-26T00:00:00,CHI,OKC,5,0.4534299659045684,0.5465700340954317,4.38328599155428,2023-10-23 16:48:00-05:00
554,47005507-f,Terance Mann,238591,11.5,PTS+AST,3,2023-10-26T02:30:00,LAC,POR,3,0.5049559239107512,0.4950440760892488,11.708559677505,2023-10-23 16:48:00-05:00
555,47521245-d,Myles Turner,42819,22.5,PTS+TRB,3,2023-10-25T23:00:00,IND,WAS,7,0.5128943791412389,0.4871056208587612,22.82156732679193,2023-10-23 16:48:00-05:00
556,476c5fca-2,Zion Williamson,11,8.5,TRB + AST,3,2023-10-26T00:00:00,MEM,NOP,1,0.4796954314720812,0.5203045685279188,10.363949668414476,2023-10-23 16:48:00-05:00
557,476c5fca-2,Zion Williamson,11,10.5,TRB + AST,3,2023-10-26T00:00:00,MEM,NOP,6,0.5006767502378503,0.4993232497621496,10.363949668414476,2023-10-23 16:48:00-05:00
558,4778a59b-7,Harrison Barnes,42605,1.5,3P,3,2023-10-26T01:00:00,UTA,SAC,5,0.4355878693210575,0.5644121306789426,1.4820594599081776,2023-10-23 16:48:00-05:00
559,4786697d-c,Jaden Ivey,43526,3.5,TRB,3,2023-10-25T23:30:00,MIA,DET,1,0.4592085979482169,0.5407914020517831,3.484250961149808,2023-10-23 16:48:00-05:00
560,4786d5b9-d,Jaylen Brown,242292,21.5,PTS,3,2023-10-25T23:00:00,NYK,BOS,5,0.4960278912306051,0.5039721087693948,21.848371335029803,2023-10-23 16:48:00-05:00
561,4786d5b9-d,Jaylen Brown,242292,22.0,PTS,3,2023-10-25T23:00:00,NYK,BOS,1,0.5,0.5,21.848371335029803,2023-10-23 16:48:00-05:00
562,4786d5b9-d,Jaylen Brown,242292,22.5,PTS,3,2023-10-25T23:00:00,NYK,BOS,1,0.5,0.5,21.848371335029803,2023-10-23 16:48:00-05:00
563,47b0df1f-f,Ziaire Williams,42482,9.5,PTS,3,2023-10-26T00:00:00,MEM,NOP,2,0.5069923233216298,0.4930076766783701,9.721394503524238,2023-10-23 16:48:00-05:00
564,47d15ee5-9,Travis Kelce,36266,81.5,Receiving Yards,1,2023-10-29T20:25:00,DEN,KC,2,0.5,0.5,81.68789471761883,2023-10-23 16:48:00-05:00
565,4803a43a-0,Shai Gilgeous-Alexander,43395,10.5,TRB + AST,3,2023-10-26T00:00:00,CHI,OKC,7,0.4854058900723549,0.5145941099276451,10.547620566487906,2023-10-23 16:48:00-05:00
566,4881b158-0,Markelle Fultz,43228,3.5,TRB,3,2023-10-25T23:00:00,ORL,HOU,8,0.5213133446137265,0.4786866553862736,3.772458459007807,2023-10-23 16:48:00-05:00
567,48b310ff-2,Bradley Beal,43274,4.5,AST,3,2023-10-25T02:00:00,GSW,PHX,13,0.4814496573250884,0.5185503426749116,4.56920048478971,2023-10-23 16:48:00-05:00
568,4916adef-9,Corbin Carroll,39284,0.5,Total Bases,5,2023-10-23T21:07:00,PHI,ARI,8,0.5935487177585057,0.4064512822414943,0.8985705567880445,2023-10-23 16:48:00-05:00
569,494d3a72-0,Clint Capela,42911,0.5,STL,3,2023-10-25T23:00:00,CHA,ATL,5,0.498222442433873,0.5017775575661271,0.6881477194942347,2023-10-23 16:48:00-05:00
570,49bb7929-2,Diego Pavia,28389,1.5,Passing Touchdowns,2,2023-10-24T23:00:00,LT,NMS,1,0.388739946380697,0.6112600536193029,1.3455566665373735,2023-10-23 16:48:00-05:00
571,49c9c010-f,Kentavious Caldwell-Pope,230280,1.5,BLK + STL,3,2023-10-24T23:30:00,DEN,LAL,2,0.5,0.5,1.6763142872545185,2023-10-23 16:48:00-05:00
572,49e722cf-e,Nikola Vucevic,3231,1.5,BLK + STL,3,2023-10-26T00:00:00,CHI,OKC,3,0.4275922446190638,0.5724077553809361,1.4583227582943885,2023-10-23 16:48:00-05:00
573,49f60d4f-0,Harrison Phillips,35229,4.5,Tackles and Assists,1,2023-10-24T00:15:00,MIN,SF,3,0.5046841062733802,0.4953158937266196,4.694019387062117,2023-10-23 16:48:00-05:00
574,49f7197c-c,Cam Akers,2449,1.5,Receptions,1,2023-10-24T00:15:00,MIN,SF,4,0.3299079617485276,0.6700920382514722,1.1808943788072297,2023-10-23 16:48:00-05:00
575,4a35876c-b,Bryce Harper,40714,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,7,,,0.6144626676716862,2023-10-23 16:48:00-05:00
576,4a35876c-b,Bryce Harper,40714,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,8,,,0.6144626676716862,2023-10-23 16:48:00-05:00
577,4a35876c-b,Bryce Harper,40714,1.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,5,0.2482100238663484,0.7517899761336516,0.6144626676716862,2023-10-23 16:48:00-05:00
578,4a5c0e38-0,Myles Turner,42819,1.5,AST,3,2023-10-25T23:00:00,IND,WAS,3,0.3810684938359024,0.6189315061640975,1.323879625075139,2023-10-23 16:48:00-05:00
579,4a85d938-f,Dennis Schroder,242105,8.0,TRB + AST,3,2023-10-25T23:30:00,TOR,MIN,1,0.5,0.5,8.421650764109245,2023-10-23 16:48:00-05:00
580,4a85d938-f,Dennis Schroder,242105,8.5,TRB + AST,3,2023-10-25T23:30:00,TOR,MIN,5,0.4724831828098931,0.5275168171901068,8.421650764109245,2023-10-23 16:48:00-05:00
581,4a931472-4,Josh Allen,34275,260.5,Passing Yards,1,2023-10-27T00:15:00,BUF,TB,1,0.5,0.5,262.70575383401655,2023-10-23 16:48:00-05:00
582,4a931472-4,Josh Allen,34275,264.5,Passing Yards,1,2023-10-27T00:15:00,BUF,TB,1,0.5,0.5,262.70575383401655,2023-10-23 16:48:00-05:00
583,4aab34eb-d,Devin Booker,43351,25.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,1,0.5101214574898786,0.4898785425101215,27.04300879445137,2023-10-23 16:48:00-05:00
584,4aab34eb-d,Devin Booker,43351,26.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,7,0.4983816314375489,0.5016183685624512,27.04300879445137,2023-10-23 16:48:00-05:00
585,4aab34eb-d,Devin Booker,43351,27.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,6,0.5025154933922595,0.4974845066077405,27.04300879445137,2023-10-23 16:48:00-05:00
586,4ae084e3-6,Aaron Gordon,42722,13.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,6,0.5181474726369629,0.4818525273630371,14.174273058710494,2023-10-23 16:48:00-05:00
587,4ae084e3-6,Aaron Gordon,42722,14.0,PTS,3,2023-10-24T23:30:00,DEN,LAL,1,0.5,0.5,14.174273058710494,2023-10-23 16:48:00-05:00
588,4ae084e3-6,Aaron Gordon,42722,14.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,7,0.4780512529747353,0.5219487470252648,14.174273058710494,2023-10-23 16:48:00-05:00
589,4b2e4dfb-d,Mike Conley,43358,1.5,BLK + STL,3,2023-10-25T23:30:00,TOR,MIN,3,0.3537010477046169,0.6462989522953829,1.2466528195459112,2023-10-23 16:48:00-05:00
590,4b35f3ff-2,Chris Paul,43094,1.5,3P,3,2023-10-25T02:00:00,GSW,PHX,12,0.4430439025784333,0.5569560974215666,1.5,2023-10-23 16:48:00-05:00
591,4bed464f-6,Karl-Anthony Towns,43144,21.5,PTS,3,2023-10-25T23:30:00,TOR,MIN,7,0.4887857452988444,0.5112142547011556,21.536947368464645,2023-10-23 16:48:00-05:00
592,4c2bd708-8,Christian Watson,34139,58.5,Receiving Yards,1,2023-10-29T17:00:00,GB,MIN,1,0.5,0.5,58.68463383239434,2023-10-23 16:48:00-05:00
593,4c3a7b57-d,Jerami Grant,43558,1.5,TO,3,2023-10-26T02:30:00,LAC,POR,1,0.5893794380981784,0.4106205619018215,1.980992226990245,2023-10-23 16:48:00-05:00
594,4c41631d-6,Markelle Fultz,43228,17.5,PTS+TRB,3,2023-10-25T23:00:00,ORL,HOU,6,0.5051478696531009,0.4948521303468991,17.721048292600624,2023-10-23 16:48:00-05:00
595,4c5ca784-f,Maxwell Scherzer,42109,4.5,Pitcher Strikeouts,5,2023-10-24T00:03:00,HOU,TEX,16,0.4697931762714,0.5302068237286,4.5081184157861935,2023-10-23 16:48:00-05:00
596,4c7ac597-c,Kevin Huerter,43496,18.5,PTS+TRB+AST,3,2023-10-26T01:00:00,UTA,SAC,6,0.5030966577157959,0.4969033422842042,18.70069581970245,2023-10-23 16:48:00-05:00
597,4c9eacb3-e,Nikola Jokic,43562,0.5,STL,3,2023-10-24T23:30:00,DEN,LAL,5,0.645776662978376,0.3542233370216238,1.0359040258807508,2023-10-23 16:48:00-05:00
598,4ca54224-8,K.J. Osborn,35889,3.5,Receptions,1,2023-10-24T00:15:00,MIN,SF,15,0.5660238538398494,0.4339761461601505,4.0143875392381805,2023-10-23 16:48:00-05:00
599,4ca54224-8,K.J. Osborn,35889,4.0,Receptions,1,2023-10-24T00:15:00,MIN,SF,2,0.5,0.5,4.0143875392381805,2023-10-23 16:48:00-05:00
600,4cb83f5c-5,Jabari Smith,237541,15.0,PTS+AST,3,2023-10-25T23:00:00,ORL,HOU,1,0.5,0.5,15.164725900970032,2023-10-23 16:48:00-05:00
601,4ccf98cf-d,Nikola Vucevic,3231,32.5,PTS+TRB+AST,3,2023-10-26T00:00:00,CHI,OKC,7,0.4896911994894379,0.5103088005105623,32.5224762366328,2023-10-23 16:48:00-05:00
602,4cde7c46-0,Alek Thomas,41381,0.5,Total Bases,5,2023-10-23T21:07:00,PHI,ARI,10,0.5059769967214022,0.494023003278598,0.7036390022107244,2023-10-23 16:48:00-05:00
603,4cec1158-f,Luguentz Dort,42667,1.5,3P,3,2023-10-26T00:00:00,CHI,OKC,6,0.5037603063788263,0.4962396936211736,1.6882217390561065,2023-10-23 16:48:00-05:00
604,4d398c17-8,Chris Paul,43094,3.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,8,0.5020694322517936,0.4979305677482064,3.679533293590262,2023-10-23 16:48:00-05:00
605,4d67a815-b,Jaylen Brown,242292,5.5,TRB,3,2023-10-25T23:00:00,NYK,BOS,6,0.5015368915646133,0.4984631084353866,5.951642175943795,2023-10-23 16:48:00-05:00
606,4d67a815-b,Jaylen Brown,242292,7.5,TRB,3,2023-10-25T23:00:00,NYK,BOS,1,0.4898785425101215,0.5101214574898786,5.951642175943795,2023-10-23 16:48:00-05:00
607,4daa4c29-5,Chris Paul,43094,1.5,TO,3,2023-10-25T02:00:00,GSW,PHX,3,0.4254671127310537,0.5745328872689461,1.4522847472768747,2023-10-23 16:48:00-05:00
608,4db51a38-6,Pascal Siakam,43005,23.5,PTS,3,2023-10-25T23:30:00,TOR,MIN,7,0.4908248509322758,0.5091751490677241,23.55585937899725,2023-10-23 16:48:00-05:00
609,4de0ea23-8,Derek Carr,37801,238.5,Passing Yards,1,2023-10-29T17:00:00,IND,NO,1,0.5,0.5,238.70429200598875,2023-10-23 16:48:00-05:00
610,4e2e2483-6,Brandon Aiyuk,38296,24.5,Longest Reception,1,2023-10-24T00:15:00,MIN,SF,1,0.5,0.5,26.4721964531537,2023-10-23 16:48:00-05:00
