,player,player_id,line,stat,league_id,event_time,Opp,Team,count,over_prob,under_prob,pred
129,Anthony Gould,19335,43.5,bt16,2,2023-10-08T02:00:00,CAL,ORS,7,0.4981506825112539,0.5018493174887463,43.23253172958528
130,Anthony Grant,235591,63.5,bt12,2,2023-10-07T00:00:00,ILL,NEB,1,0.5,0.5,63.68508415829879
131,Anthony Richardson,418846,0.5,bt62,1,2023-10-08T17:00:00,IND,TEN,11,0.5115863539059599,0.4884136460940401,0.7149982517048079
132,Anthony Richardson,418846,1.5,bt65,1,2023-10-08T17:00:00,IND,TEN,16,0.3377146735795302,0.6622853264204697,1.2023899912424638
133,Anthony Richardson,418846,34.5,bt63,1,2023-10-08T17:00:00,IND,TEN,5,0.4904906394163253,0.5095093605836746,34.53155692118992
134,Anthony Richardson,418846,46.5,bt12,1,2023-10-08T17:00:00,IND,TEN,1,0.5,0.5,47.736765385709845
135,Anthony Richardson,418846,47.5,bt12,1,2023-10-08T17:00:00,IND,TEN,16,0.4982537164299109,0.5017462835700891,47.736765385709845
136,Anthony Richardson,418846,50.5,bt12,1,2023-10-08T17:00:00,IND,TEN,1,0.4693877551020409,0.5306122448979592,47.736765385709845
137,Anthony Richardson,418846,205.5,bt14,1,2023-10-08T17:00:00,IND,TEN,5,0.4979503996720639,0.502049600327936,207.98522246453163
138,Anthony Richardson,418846,208.5,bt14,1,2023-10-08T17:00:00,IND,TEN,11,0.4995994227194454,0.5004005772805544,207.98522246453163
139,Anthony Richardson,418846,209.5,bt14,1,2023-10-08T17:00:00,IND,TEN,1,0.5,0.5,207.98522246453163
140,Anthony Richardson,418846,210.5,bt14,1,2023-10-08T17:00:00,IND,TEN,1,0.4898785425101215,0.5101214574898786,207.98522246453163
141,Anthony Richardson,418846,256.5,bt64,1,2023-10-08T17:00:00,IND,TEN,5,0.502049600327936,0.4979503996720639,256.7877943838731
142,Anthony Santander,39932,0.5,Home Runs,5,2023-10-07T17:03:00,BAL,TEX,4,,,0.5
143,Anthony Santander,39932,0.5,Home Runs,5,2023-10-07T17:03:00,BAL,TEX,6,,,0.5
144,Anthony Santander,39932,0.5,Total Hits,5,2023-10-07T17:03:00,BAL,TEX,6,,,0.5
145,Anthony Santander,39932,0.5,Total Hits,5,2023-10-07T17:03:00,BAL,TEX,7,,,0.5
146,Athan Kaliakmanis,226219,0.5,bt62,2,2023-10-07T23:30:00,MIN,MICH,3,0.5341223690100808,0.4658776309899191,0.7623210209394456
147,Athan Kaliakmanis,226219,0.5,bt65,2,2023-10-07T23:30:00,MIN,MICH,4,0.5975925494106386,0.4024074505893614,0.9085301261528204
148,Athan Kaliakmanis,226219,8.5,bt12,2,2023-10-07T23:30:00,MIN,MICH,2,0.4980928343322282,0.5019071656677718,8.65305424381813
149,Athan Kaliakmanis,226219,145.5,bt14,2,2023-10-07T23:30:00,MIN,MICH,1,0.5,0.5,152.26764980529646
150,Athan Kaliakmanis,226219,150.5,bt14,2,2023-10-07T23:30:00,MIN,MICH,4,0.5,0.5,152.26764980529646
151,Athan Kaliakmanis,226219,158.5,bt14,2,2023-10-07T23:30:00,MIN,MICH,2,0.5,0.5,152.26764980529646
152,Audric Estime,159596,93.5,bt12,2,2023-10-07T23:30:00,LOU,ND,7,0.4992632906917836,0.5007367093082165,94.3538114476378
153,Audric Estime,159596,96.5,bt12,2,2023-10-07T23:30:00,LOU,ND,2,0.5020774472328402,0.4979225527671597,94.3538114476378
154,Austin Hays,42161,0.5,Home Runs,5,2023-10-07T17:03:00,BAL,TEX,3,,,0.5
155,Austin Hays,42161,0.5,Home Runs,5,2023-10-07T17:03:00,BAL,TEX,5,,,0.5
156,Austin Hays,42161,0.5,Total Bases,5,2023-10-07T17:03:00,BAL,TEX,8,0.6124703999917203,0.3875296000082797,0.9460464209314758
157,Austin Hays,42161,0.5,Total Hits,5,2023-10-07T17:03:00,BAL,TEX,6,,,0.5
158,Austin Hays,42161,0.5,Total Hits,5,2023-10-07T17:03:00,BAL,TEX,7,,,0.5
159,Beaux Collins,125310,4.0,bt15,2,2023-10-07T19:30:00,CLE,WF,1,0.5,0.5,4.159760045749018
160,Beaux Collins,125310,47.5,bt16,2,2023-10-07T19:30:00,CLE,WF,2,0.4979225527671597,0.5020774472328402,49.66542441020757
161,Beaux Collins,125310,50.5,bt16,2,2023-10-07T19:30:00,CLE,WF,1,0.5,0.5,49.66542441020757
162,Beaux Collins,125310,52.5,bt16,2,2023-10-07T19:30:00,CLE,WF,1,0.5,0.5,49.66542441020757
163,Behren Morton,24234,0.5,bt62,2,2023-10-08T00:00:00,BAY,TT,1,0.5493838513886334,0.4506161486113665,0.7954908362635345
164,Behren Morton,24234,1.5,bt65,2,2023-10-08T00:00:00,BAY,TT,6,0.5404202922514514,0.4595797077485486,1.808504199680292
165,Behren Morton,24234,218.5,bt14,2,2023-10-08T00:00:00,BAY,TT,3,0.5,0.5,222.2856793671085
166,Behren Morton,24234,223.5,bt14,2,2023-10-08T00:00:00,BAY,TT,3,0.5096190557559181,0.4903809442440817,222.2856793671085
167,Behren Morton,24234,227.5,bt14,2,2023-10-08T00:00:00,BAY,TT,1,0.5,0.5,222.2856793671085
168,Ben Sinnott,122278,4.5,bt15,2,2023-10-06T23:30:00,OKS,KST,2,0.5,0.5,4.669019928084806
169,Ben Sinnott,122278,52.5,bt16,2,2023-10-06T23:30:00,OKS,KST,5,0.4855658019817916,0.5144341980182084,54.26000395131647
170,Ben Sinnott,122278,53.5,bt16,2,2023-10-06T23:30:00,OKS,KST,1,0.5,0.5,54.26000395131647
171,Ben Sinnott,122278,54.5,bt16,2,2023-10-06T23:30:00,OKS,KST,3,0.5012883471739282,0.4987116528260717,54.26000395131647
172,Ben Sinnott,122278,62.5,bt16,2,2023-10-06T23:30:00,OKS,KST,1,0.5,0.5,54.26000395131647
173,Betnijah Laney,410218,2.5,3P,7,2023-10-08T19:00:00,LVA,NYL,6,0.3928849115486852,0.6071150884513149,2.260702268782896
174,Betnijah Laney,410218,4.5,TRB,7,2023-10-08T19:00:00,LVA,NYL,7,0.5257231169898533,0.4742768830101467,4.840326720060202
175,Betnijah Laney,410218,5.5,TRB,7,2023-10-08T19:00:00,LVA,NYL,1,0.3937341236240474,0.6062658763759525,4.840326720060202
176,Betnijah Laney,410218,15.5,PTS,7,2023-10-08T19:00:00,LVA,NYL,6,0.5308674511847723,0.4691325488152276,16.210331264086133
177,Betnijah Laney,410218,16.5,PTS,7,2023-10-08T19:00:00,LVA,NYL,5,0.4819690400110996,0.5180309599889004,16.210331264086133
178,Betnijah Laney,410218,22.5,PTS+TRB+AST,7,2023-10-08T19:00:00,LVA,NYL,1,0.5,0.5,22.667092102599483
179,Bhayshul Tuten,12860,54.5,bt12,2,2023-10-07T19:30:00,FSU,VT,6,0.500690569581791,0.4993094304182088,56.51712000471251
180,Bhayshul Tuten,12860,58.5,bt12,2,2023-10-07T19:30:00,FSU,VT,1,0.5,0.5,56.51712000471251
181,Bhayshul Tuten,12860,59.5,bt12,2,2023-10-07T19:30:00,FSU,VT,3,0.4870963498828121,0.5129036501171877,56.51712000471251
182,Bijan Robinson,404689,3.5,bt15,1,2023-10-08T17:00:00,ATL,HOU,9,0.5730151220392694,0.4269848779607305,4.043642217147118
183,Bijan Robinson,404689,4.0,bt15,1,2023-10-08T17:00:00,ATL,HOU,1,0.5,0.5,4.043642217147118
184,Bijan Robinson,404689,13.5,bt66,1,2023-10-08T17:00:00,ATL,HOU,5,0.4907594718341103,0.5092405281658898,13.58129998090618
185,Bijan Robinson,404689,17.5,bt67,1,2023-10-08T17:00:00,ATL,HOU,3,0.4887989197126743,0.5112010802873258,17.548862541098437
186,Bijan Robinson,404689,28.5,bt16,1,2023-10-08T17:00:00,ATL,HOU,1,0.5,0.5,29.583820589812525
187,Bijan Robinson,404689,29.5,bt16,1,2023-10-08T17:00:00,ATL,HOU,15,0.4975464767991469,0.5024535232008529,29.583820589812525
188,Bijan Robinson,404689,75.5,bt12,1,2023-10-08T17:00:00,ATL,HOU,1,0.5101214574898786,0.4898785425101215,77.17334773740157
189,Bijan Robinson,404689,76.5,bt12,1,2023-10-08T17:00:00,ATL,HOU,5,0.4979503996720639,0.502049600327936,77.17334773740157
190,Bijan Robinson,404689,77.5,bt12,1,2023-10-08T17:00:00,ATL,HOU,12,0.492758233034297,0.5072417669657028,77.17334773740157
191,Bijan Robinson,404689,111.5,bt68,1,2023-10-08T17:00:00,ATL,HOU,5,0.5009229639870463,0.4990770360129538,111.71581701362042
192,Billy Kemp,60387,4.5,bt15,2,2023-10-07T00:00:00,ILL,NEB,2,0.5,0.5,4.669019928084806
193,Billy Kemp,60387,52.5,bt16,2,2023-10-07T00:00:00,ILL,NEB,3,0.5,0.5,53.28400870696805
194,Billy Kemp,60387,53.5,bt16,2,2023-10-07T00:00:00,ILL,NEB,1,0.5,0.5,53.28400870696805
195,Billy Kemp,60387,54.5,bt16,2,2023-10-07T00:00:00,ILL,NEB,1,0.5,0.5,53.28400870696805
196,Blake Corum,197329,91.5,bt12,2,2023-10-07T23:30:00,MIN,MICH,4,0.5,0.5,91.6892003145772
197,Blake Corum,197329,99.5,bt68,2,2023-10-07T23:30:00,MIN,MICH,1,0.5,0.5,99.69018274008822
198,Blake Grupe,409261,1.5,bt58,1,2023-10-08T17:00:00,NE,NO,2,0.6280337735486418,0.3719662264513581,2.127190125608612
199,Blake Grupe,409261,1.5,bt59,1,2023-10-08T17:00:00,NE,NO,2,0.4840377484563637,0.5159622515436363,1.6258796443287584
200,Blake Grupe,409261,6.5,bt60,1,2023-10-08T17:00:00,NE,NO,4,0.4924802698069174,0.5075197301930825,6.619677298496304
201,Blake Shapen,24553,0.5,bt62,2,2023-10-08T00:00:00,BAY,TT,1,0.5835075169925836,0.4164924830074163,0.8742589615981755
202,Blake Shapen,24553,1.5,bt65,2,2023-10-08T00:00:00,BAY,TT,6,0.5156441005956585,0.4843558994043416,1.7269245806190494
203,Blake Shapen,24553,245.5,bt14,2,2023-10-08T00:00:00,BAY,TT,6,0.5155491017846612,0.4844508982153387,246.9430465331681
204,Blake Shapen,24553,250.5,bt14,2,2023-10-08T00:00:00,BAY,TT,1,0.5,0.5,246.9430465331681
