,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,scrape_time,prop_id
12,Myles Turner,42819,0.5,-133.0,under,STL,888sports,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
13,Myles Turner,42819,1.5,110.0,under,BLK,888sports,3,2023-10-25 18:00:00-05:00,0.4761904761904761,IND,WAS,2023-10-24 17:28:00,917681e1-9
14,Myles Turner,42819,2.5,-133.0,under,BLK + STL,888sports,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,ce43a996-7
15,Myles Turner,42819,7.5,-118.0,under,TRB,888sports,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
16,Myles Turner,42819,22.5,-118.0,under,PTS+TRB,888sports,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
17,Myles Turner,42819,16.5,-120.0,under,PTS+AST,888sports,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,959d7041-5
18,Myles Turner,42819,1.5,-213.0,under,AST,888sports,3,2023-10-25 18:00:00-05:00,0.6805111821086262,IND,WAS,2023-10-24 17:28:00,ff708f4f-9
19,Myles Turner,42819,15.5,-133.0,under,PTS,888sports,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
20,Myles Turner,42819,1.5,-200.0,under,3P,888sports,3,2023-10-25 18:00:00-05:00,0.6666666666666666,IND,WAS,2023-10-24 17:28:00,e716d68b-e
21,Myles Turner,42819,24.5,-133.0,under,PTS+TRB+AST,888sports,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
22,Myles Turner,42819,8.5,-105.0,under,TRB + AST,888sports,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,c1328237-9
23,Myles Turner,42819,1.5,-137.0,under,TO,888sports,3,2023-10-25 18:00:00-05:00,0.5780590717299579,IND,WAS,2023-10-24 17:28:00,15117f30-7
24,Myles Turner,42819,0.5,-135.0,under,STL,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
25,Myles Turner,42819,7.5,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
26,Myles Turner,42819,22.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
27,Myles Turner,42819,16.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,959d7041-5
28,Myles Turner,42819,15.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
29,Myles Turner,42819,24.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
30,Myles Turner,42819,8.5,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c1328237-9
31,Myles Turner,42819,0.5,-128.0,under,STL,Caesars,3,2023-10-25 18:00:00-05:00,0.5614035087719298,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
32,Myles Turner,42819,1.5,118.0,under,BLK,Caesars,3,2023-10-25 18:00:00-05:00,0.4587155963302752,IND,WAS,2023-10-24 17:28:00,917681e1-9
33,Myles Turner,42819,2.5,-127.0,under,BLK + STL,Caesars,3,2023-10-25 18:00:00-05:00,0.5594713656387665,IND,WAS,2023-10-24 17:28:00,ce43a996-7
34,Myles Turner,42819,7.5,-118.0,under,TRB,Caesars,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
35,Myles Turner,42819,22.5,-104.0,under,PTS+TRB,Caesars,3,2023-10-25 18:00:00-05:00,0.5098039215686274,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
36,Myles Turner,42819,16.5,-104.0,under,PTS+AST,Caesars,3,2023-10-25 18:00:00-05:00,0.5098039215686274,IND,WAS,2023-10-24 17:28:00,959d7041-5
37,Myles Turner,42819,1.5,-189.0,under,AST,Caesars,3,2023-10-25 18:00:00-05:00,0.6539792387543253,IND,WAS,2023-10-24 17:28:00,ff708f4f-9
38,Myles Turner,42819,14.5,104.0,under,PTS,Caesars,3,2023-10-25 18:00:00-05:00,0.4901960784313725,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
39,Myles Turner,42819,1.5,-189.0,under,3P,Caesars,3,2023-10-25 18:00:00-05:00,0.6539792387543253,IND,WAS,2023-10-24 17:28:00,e716d68b-e
40,Myles Turner,42819,24.5,-118.0,under,PTS+TRB+AST,Caesars,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
41,Myles Turner,42819,8.5,104.0,under,TRB + AST,Caesars,3,2023-10-25 18:00:00-05:00,0.4901960784313725,IND,WAS,2023-10-24 17:28:00,c1328237-9
42,Myles Turner,42819,0.5,-125.0,under,STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
43,Myles Turner,42819,1.5,120.0,under,BLK,DraftKings,3,2023-10-25 18:00:00-05:00,0.4545454545454545,IND,WAS,2023-10-24 17:28:00,917681e1-9
44,Myles Turner,42819,2.5,-125.0,under,BLK + STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,ce43a996-7
45,Myles Turner,42819,7.5,-115.0,under,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
46,Myles Turner,42819,22.5,-110.0,under,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
47,Myles Turner,42819,16.5,-115.0,under,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,959d7041-5
48,Myles Turner,42819,15.5,-125.0,under,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
49,Myles Turner,42819,1.5,-175.0,under,3P,DraftKings,3,2023-10-25 18:00:00-05:00,0.6363636363636364,IND,WAS,2023-10-24 17:28:00,e716d68b-e
50,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
51,Myles Turner,42819,8.5,100.0,under,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,c1328237-9
52,Myles Turner,42819,1.5,-135.0,under,TO,DraftKings,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,15117f30-7
53,Myles Turner,42819,24.5,-135.0,under,PTS+TRB+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
54,Myles Turner,42819,2.5,-135.0,under,BLK + STL,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,ce43a996-7
55,Myles Turner,42819,7.5,-135.0,under,TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
56,Myles Turner,42819,15.5,-135.0,under,PTS,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
57,Myles Turner,42819,22.5,-135.0,under,PTS+TRB,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
58,Myles Turner,42819,16.5,-135.0,under,PTS+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,959d7041-5
59,Myles Turner,42819,9.0,-135.0,under,TRB + AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,c1328237-9
60,Myles Turner,42819,7.5,-115.0,under,TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
62,Myles Turner,42819,22.5,-104.0,under,PTS+TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5098039215686274,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
63,Myles Turner,42819,15.5,-125.0,under,PTS,FanDuel,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
65,Myles Turner,42819,1.5,-196.0,under,3P,FanDuel,3,2023-10-25 18:00:00-05:00,0.6621621621621622,IND,WAS,2023-10-24 17:28:00,e716d68b-e
66,Myles Turner,42819,7.5,-114.0,under,TRB,Unibet,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
67,Myles Turner,42819,15.5,-117.0,under,PTS,Unibet,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
68,Myles Turner,42819,1.5,-195.0,under,3P,Unibet,3,2023-10-25 18:00:00-05:00,0.6610169491525424,IND,WAS,2023-10-24 17:28:00,e716d68b-e
69,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,Unibet,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
70,Myles Turner,42819,7.5,-114.0,under,TRB,Parx,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
71,Myles Turner,42819,15.5,-117.0,under,PTS,Parx,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
72,Myles Turner,42819,1.5,-195.0,under,3P,Parx,3,2023-10-25 18:00:00-05:00,0.6610169491525424,IND,WAS,2023-10-24 17:28:00,e716d68b-e
73,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,Parx,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
74,Myles Turner,42819,7.5,-114.0,under,TRB,BetRivers,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
75,Myles Turner,42819,15.5,-117.0,under,PTS,BetRivers,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
76,Myles Turner,42819,1.5,-195.0,under,3P,BetRivers,3,2023-10-25 18:00:00-05:00,0.6610169491525424,IND,WAS,2023-10-24 17:28:00,e716d68b-e
77,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,BetRivers,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
78,Myles Turner,42819,7.5,-114.0,under,TRB,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
79,Myles Turner,42819,15.5,-117.0,under,PTS,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
80,Myles Turner,42819,1.5,-195.0,under,3P,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.6610169491525424,IND,WAS,2023-10-24 17:28:00,e716d68b-e
81,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
82,Myles Turner,42819,7.5,-114.0,under,TRB,Four Winds,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
83,Myles Turner,42819,15.5,-117.0,under,PTS,Four Winds,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
84,Myles Turner,42819,1.5,-195.0,under,3P,Four Winds,3,2023-10-25 18:00:00-05:00,0.6610169491525424,IND,WAS,2023-10-24 17:28:00,e716d68b-e
85,Myles Turner,42819,24.5,-120.0,under,PTS+TRB+AST,Four Winds,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
86,Myles Turner,42819,7.5,-112.0,under,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
87,Myles Turner,42819,15.5,-101.0,under,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5024875621890548,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
88,Myles Turner,42819,0.5,-371.0,under,Techs,Pinnacle,3,2023-10-25 18:00:00-05:00,0.7876857749469215,IND,WAS,2023-10-24 17:28:00,b7c04e7e-5
89,Myles Turner,42819,1.5,-187.0,under,3P,Pinnacle,3,2023-10-25 18:00:00-05:00,0.6515679442508711,IND,WAS,2023-10-24 17:28:00,e716d68b-e
90,Myles Turner,42819,24.5,-122.0,under,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5495495495495496,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
91,Myles Turner,42819,15.5,-130.0,under,PTS,PointsBet,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
92,Myles Turner,42819,1.5,143.0,over,3P,BetRivers,3,2023-10-25 18:00:00-05:00,0.411522633744856,IND,WAS,2023-10-24 17:28:00,e716d68b-e
93,Myles Turner,42819,7.5,-117.0,over,TRB,BetRivers,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
94,Myles Turner,42819,24.5,-112.0,over,PTS+TRB+AST,BetRivers,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
95,Myles Turner,42819,15.5,-114.0,over,PTS,BetRivers,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
96,Myles Turner,42819,1.5,143.0,over,3P,Parx,3,2023-10-25 18:00:00-05:00,0.411522633744856,IND,WAS,2023-10-24 17:28:00,e716d68b-e
97,Myles Turner,42819,7.5,-117.0,over,TRB,Parx,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
98,Myles Turner,42819,24.5,-112.0,over,PTS+TRB+AST,Parx,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
99,Myles Turner,42819,15.5,-114.0,over,PTS,Parx,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
100,Myles Turner,42819,1.5,143.0,over,3P,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.411522633744856,IND,WAS,2023-10-24 17:28:00,e716d68b-e
101,Myles Turner,42819,7.5,-117.0,over,TRB,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
102,Myles Turner,42819,24.5,-112.0,over,PTS+TRB+AST,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
103,Myles Turner,42819,15.5,-114.0,over,PTS,Sugarhouse,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
104,Myles Turner,42819,1.5,143.0,over,3P,Four Winds,3,2023-10-25 18:00:00-05:00,0.411522633744856,IND,WAS,2023-10-24 17:28:00,e716d68b-e
105,Myles Turner,42819,7.5,-117.0,over,TRB,Four Winds,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
106,Myles Turner,42819,24.5,-112.0,over,PTS+TRB+AST,Four Winds,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
107,Myles Turner,42819,15.5,-114.0,over,PTS,Four Winds,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
108,Myles Turner,42819,1.5,143.0,over,3P,Unibet,3,2023-10-25 18:00:00-05:00,0.411522633744856,IND,WAS,2023-10-24 17:28:00,e716d68b-e
109,Myles Turner,42819,7.5,-117.0,over,TRB,Unibet,3,2023-10-25 18:00:00-05:00,0.5391705069124424,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
110,Myles Turner,42819,24.5,-112.0,over,PTS+TRB+AST,Unibet,3,2023-10-25 18:00:00-05:00,0.5283018867924528,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
111,Myles Turner,42819,15.5,-114.0,over,PTS,Unibet,3,2023-10-25 18:00:00-05:00,0.5327102803738317,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
112,Myles Turner,42819,1.5,145.0,over,3P,Bet365,3,2023-10-25 18:00:00-05:00,0.4081632653061224,IND,WAS,2023-10-24 17:28:00,e716d68b-e
113,Myles Turner,42819,16.5,-115.0,over,PTS+AST,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,959d7041-5
114,Myles Turner,42819,7.5,-115.0,over,TRB,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
115,Myles Turner,42819,8.5,-130.0,over,TRB + AST,Bet365,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,c1328237-9
116,Myles Turner,42819,24.5,-115.0,over,PTS+TRB+AST,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
117,Myles Turner,42819,2.5,-110.0,over,BLK + STL,Bet365,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,ce43a996-7
118,Myles Turner,42819,15.5,-115.0,over,PTS,Bet365,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
119,Myles Turner,42819,1.5,-105.0,over,TO,Bet365,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,15117f30-7
120,Myles Turner,42819,22.5,-120.0,over,PTS+TRB,Bet365,3,2023-10-25 18:00:00-05:00,0.5454545454545454,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
121,Myles Turner,42819,1.5,-150.0,over,BLK,Bet365,3,2023-10-25 18:00:00-05:00,0.6,IND,WAS,2023-10-24 17:28:00,917681e1-9
122,Myles Turner,42819,0.5,-110.0,over,STL,Bet365,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
123,Myles Turner,42819,1.5,155.0,over,AST,Bet365,3,2023-10-25 18:00:00-05:00,0.392156862745098,IND,WAS,2023-10-24 17:28:00,ff708f4f-9
124,Myles Turner,42819,1.5,152.0,over,3P,FanDuel,3,2023-10-25 18:00:00-05:00,0.3968253968253968,IND,WAS,2023-10-24 17:28:00,e716d68b-e
125,Myles Turner,42819,7.5,-111.0,over,TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5260663507109005,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
126,Myles Turner,42819,15.5,-102.0,over,PTS,FanDuel,3,2023-10-25 18:00:00-05:00,0.504950495049505,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
128,Myles Turner,42819,22.5,-122.0,over,PTS+TRB,FanDuel,3,2023-10-25 18:00:00-05:00,0.5495495495495496,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
130,Myles Turner,42819,1.5,125.0,over,3P,888sports,3,2023-10-25 18:00:00-05:00,0.4444444444444444,IND,WAS,2023-10-24 17:28:00,e716d68b-e
131,Myles Turner,42819,16.5,-125.0,over,PTS+AST,888sports,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,959d7041-5
132,Myles Turner,42819,7.5,-125.0,over,TRB,888sports,3,2023-10-25 18:00:00-05:00,0.5555555555555556,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
133,Myles Turner,42819,8.5,-141.0,over,TRB + AST,888sports,3,2023-10-25 18:00:00-05:00,0.5850622406639004,IND,WAS,2023-10-24 17:28:00,c1328237-9
134,Myles Turner,42819,24.5,-118.0,over,PTS+TRB+AST,888sports,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
135,Myles Turner,42819,2.5,-111.0,over,BLK + STL,888sports,3,2023-10-25 18:00:00-05:00,0.5260663507109005,IND,WAS,2023-10-24 17:28:00,ce43a996-7
136,Myles Turner,42819,15.5,-110.0,over,PTS,888sports,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
137,Myles Turner,42819,1.5,-110.0,over,TO,888sports,3,2023-10-25 18:00:00-05:00,0.5238095238095238,IND,WAS,2023-10-24 17:28:00,15117f30-7
138,Myles Turner,42819,22.5,-133.0,over,PTS+TRB,888sports,3,2023-10-25 18:00:00-05:00,0.5708154506437768,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
139,Myles Turner,42819,1.5,-161.0,over,BLK,888sports,3,2023-10-25 18:00:00-05:00,0.6168582375478927,IND,WAS,2023-10-24 17:28:00,917681e1-9
140,Myles Turner,42819,0.5,-118.0,over,STL,888sports,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
141,Myles Turner,42819,1.5,135.0,over,AST,888sports,3,2023-10-25 18:00:00-05:00,0.425531914893617,IND,WAS,2023-10-24 17:28:00,ff708f4f-9
142,Myles Turner,42819,1.5,137.0,over,3P,Pinnacle,3,2023-10-25 18:00:00-05:00,0.4219409282700422,IND,WAS,2023-10-24 17:28:00,e716d68b-e
143,Myles Turner,42819,7.5,-118.0,over,TRB,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
144,Myles Turner,42819,24.5,-109.0,over,PTS+TRB+AST,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5215311004784688,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
145,Myles Turner,42819,15.5,-131.0,over,PTS,Pinnacle,3,2023-10-25 18:00:00-05:00,0.5670995670995671,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
146,Myles Turner,42819,0.5,235.0,over,Techs,Pinnacle,3,2023-10-25 18:00:00-05:00,0.2985074626865671,IND,WAS,2023-10-24 17:28:00,b7c04e7e-5
147,Myles Turner,42819,1.5,135.0,over,3P,DraftKings,3,2023-10-25 18:00:00-05:00,0.425531914893617,IND,WAS,2023-10-24 17:28:00,e716d68b-e
148,Myles Turner,42819,16.5,-115.0,over,PTS+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,959d7041-5
149,Myles Turner,42819,7.5,-115.0,over,TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
150,Myles Turner,42819,8.5,-130.0,over,TRB + AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5652173913043478,IND,WAS,2023-10-24 17:28:00,c1328237-9
151,Myles Turner,42819,24.5,-105.0,over,PTS+TRB+AST,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
152,Myles Turner,42819,2.5,-105.0,over,BLK + STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,ce43a996-7
153,Myles Turner,42819,15.5,-105.0,over,PTS,DraftKings,3,2023-10-25 18:00:00-05:00,0.5121951219512195,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
154,Myles Turner,42819,1.5,105.0,over,TO,DraftKings,3,2023-10-25 18:00:00-05:00,0.4878048780487805,IND,WAS,2023-10-24 17:28:00,15117f30-7
155,Myles Turner,42819,22.5,-115.0,over,PTS+TRB,DraftKings,3,2023-10-25 18:00:00-05:00,0.5348837209302325,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
156,Myles Turner,42819,1.5,-150.0,over,BLK,DraftKings,3,2023-10-25 18:00:00-05:00,0.6,IND,WAS,2023-10-24 17:28:00,917681e1-9
157,Myles Turner,42819,0.5,100.0,over,STL,DraftKings,3,2023-10-25 18:00:00-05:00,0.5,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
158,Myles Turner,42819,1.5,136.0,over,3P,Caesars,3,2023-10-25 18:00:00-05:00,0.423728813559322,IND,WAS,2023-10-24 17:28:00,e716d68b-e
159,Myles Turner,42819,16.5,-132.0,over,PTS+AST,Caesars,3,2023-10-25 18:00:00-05:00,0.5689655172413793,IND,WAS,2023-10-24 17:28:00,959d7041-5
160,Myles Turner,42819,7.5,-118.0,over,TRB,Caesars,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,c5eed42e-a
161,Myles Turner,42819,8.5,-143.0,over,TRB + AST,Caesars,3,2023-10-25 18:00:00-05:00,0.588477366255144,IND,WAS,2023-10-24 17:28:00,c1328237-9
162,Myles Turner,42819,24.5,-118.0,over,PTS+TRB+AST,Caesars,3,2023-10-25 18:00:00-05:00,0.5412844036697247,IND,WAS,2023-10-24 17:28:00,12dd2b36-f
163,Myles Turner,42819,2.5,-108.0,over,BLK + STL,Caesars,3,2023-10-25 18:00:00-05:00,0.5192307692307693,IND,WAS,2023-10-24 17:28:00,ce43a996-7
164,Myles Turner,42819,14.5,-143.0,over,PTS,Caesars,3,2023-10-25 18:00:00-05:00,0.588477366255144,IND,WAS,2023-10-24 17:28:00,18ca4feb-2
165,Myles Turner,42819,22.5,-132.0,over,PTS+TRB,Caesars,3,2023-10-25 18:00:00-05:00,0.5689655172413793,IND,WAS,2023-10-24 17:28:00,2f2f5179-6
166,Myles Turner,42819,1.5,-164.0,over,BLK,Caesars,3,2023-10-25 18:00:00-05:00,0.6212121212121212,IND,WAS,2023-10-24 17:28:00,917681e1-9
167,Myles Turner,42819,0.5,-106.0,over,STL,Caesars,3,2023-10-25 18:00:00-05:00,0.5145631067961165,IND,WAS,2023-10-24 17:28:00,b737d7f8-6
168,Myles Turner,42819,1.5,136.0,over,AST,Caesars,3,2023-10-25 18:00:00-05:00,0.423728813559322,IND,WAS,2023-10-24 17:28:00,ff708f4f-9
169,Myles Turner,42819,16.5,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25 18:00:00-05:00,0.574468085106383,IND,WAS,2023-10-24 17:28:00,959d7041-5
