,line,stat,player,league,team,date
1604,9.5,MAPS 1-2 Kills,Tobi,ESPORTS, PSG Quest,2023-10-12
1605,9.5,MAPS 1-2 Kills,Tobi,ESPORTS, PSG Quest,2023-10-12
1606,96.5,fantasy_points_in_games_1_2,OmaR,ESPORTS, PSG Quest,2023-10-12
1607,96.5,fantasy_points_in_games_1_2,OmaR,ESPORTS, PSG Quest,2023-10-12
1608,8.0,MAPS 1-2 Kills,OmaR,ESPORTS, PSG Quest,2023-10-12
1609,8.0,MAPS 1-2 Kills,OmaR,ESPORTS, PSG Quest,2023-10-12
1610,88.5,fantasy_points_in_games_1_2,kaori,ESPORTS, PSG Quest,2023-10-12
1611,88.5,fantasy_points_in_games_1_2,kaori,ESPORTS, PSG Quest,2023-10-12
1612,8.0,MAPS 1-2 Kills,kaori,ESPORTS, PSG Quest,2023-10-12
1613,8.0,MAPS 1-2 Kills,kaori,ESPORTS, PSG Quest,2023-10-12
1614,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1615,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1616,112.8,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1617,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1618,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1619,21.5,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1620,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1621,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1622,96.7,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1623,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1624,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1625,13.0,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1626,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1627,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1628,92.9,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1629,12.5,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1630,12.5,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1631,12.5,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1632,70.7,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1633,70.7,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1634,70.7,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1635,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1636,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1637,7.5,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1638,75.1,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1639,75.1,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1640,75.1,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1641,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1642,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1643,6.5,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1644,72.6,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1645,72.6,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1646,72.6,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1647,13.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1648,13.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1649,13.5,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1650,71.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1651,71.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1652,71.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1653,10.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1654,10.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1655,10.5,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1656,64.2,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1657,64.2,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1658,64.2,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1659,8.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1660,8.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1661,8.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1662,58.9,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1663,58.9,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1664,58.9,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1665,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1666,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1667,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1668,50.8,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1669,50.8,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1670,50.8,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1671,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1672,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1673,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1674,93.2,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1675,93.2,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1676,93.2,fantasy_points_in_games_1_2,Pakazs,ESPORTS,Evil Geniuses ,2023-10-11
1677,17.5,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1678,17.5,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-12
1679,17.5,MAPS 1-2 Kills,Pakazs,ESPORTS,Evil Geniuses ,2023-10-11
1680,78.3,fantasy_points_in_games_1_2,Dota: Chris,other,Dota: Chris,
1681,12.5,MAPS 1-2 Kills,Dota: Chris,other,Dota: Chris,
1682,83.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1683,83.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1684,83.1,fantasy_points_in_games_1_2,Wisper,ESPORTS,Evil Geniuses ,2023-10-11
1685,10.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1686,10.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-12
1687,10.5,MAPS 1-2 Kills,Wisper,ESPORTS,Evil Geniuses ,2023-10-11
1688,71.3,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1689,71.3,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1690,71.3,fantasy_points_in_games_1_2,Matthew,ESPORTS,Evil Geniuses ,2023-10-11
1691,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1692,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-12
1693,5.5,MAPS 1-2 Kills,Matthew,ESPORTS,Evil Geniuses ,2023-10-11
1694,61.5,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1695,61.5,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1696,61.5,fantasy_points_in_games_1_2,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-11
1697,5.0,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1698,5.0,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-12
1699,5.0,MAPS 1-2 Kills,Pandaboo,ESPORTS,Evil Geniuses ,2023-10-11
1700,82.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1701,82.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1702,82.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1703,14.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1704,14.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1705,14.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1706,89.5,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1707,89.5,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1708,89.5,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1709,14.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1710,14.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1711,14.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1712,69.1,fantasy_points_in_games_1_2,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1713,6.5,MAPS 1-2 Kills,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1714,63.0,fantasy_points_in_games_1_2,Dota: ah,other,Dota: ah,
1715,5.5,MAPS 1-2 Kills,Dota: ah,other,Dota: ah,
1716,71.9,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1717,71.9,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1718,71.9,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1719,6.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1720,6.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1721,6.0,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1722,81.6,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1723,81.6,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1724,12.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1725,12.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1726,89.4,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1727,89.4,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1728,15.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1729,15.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1730,69.1,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1731,69.1,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1732,7.0,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1733,7.0,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1734,61.8,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1735,61.8,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1736,6.0,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1737,6.0,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1738,53.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1739,53.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1740,5.0,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1741,5.0,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1742,110.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1743,110.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1744,22.0,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1745,22.0,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1746,91.2,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1747,91.2,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1748,13.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1749,13.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1750,84.9,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1751,84.9,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1752,10.0,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1753,10.0,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1754,68.1,fantasy_points_in_games_1_2,Dota: Scofield,other,Dota: Scofield,
1755,5.5,MAPS 1-2 Kills,Dota: Scofield,other,Dota: Scofield,
1756,67.7,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1757,67.7,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1758,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1759,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1760,74.1,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1761,74.1,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1762,11.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1763,11.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1764,71.7,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1765,71.7,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1766,11.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1767,11.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1768,57.8,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1769,57.8,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1770,8.0,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1771,8.0,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1772,47.5,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1773,47.5,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1774,5.0,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1775,5.0,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1776,45.0,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1777,45.0,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1778,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1779,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1780,102.8,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1781,102.8,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1782,16.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1783,16.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1784,126.2,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1785,126.2,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1786,22.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1787,22.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1788,100.8,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1789,100.8,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1790,12.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1791,12.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1792,83.6,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1793,83.6,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1794,6.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1795,6.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1796,85.6,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1797,85.6,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1798,7.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1799,7.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1800,70.0,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1801,70.0,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1802,70.0,fantasy_points_in_games_1_2,Timado,ESPORTS,TSM ,2023-10-12
1803,11.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1804,11.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1805,11.5,MAPS 1-2 Kills,Timado,ESPORTS,TSM ,2023-10-12
1806,72.3,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1807,72.3,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1808,72.3,fantasy_points_in_games_1_2,Bryle,ESPORTS,TSM ,2023-10-12
1809,12.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1810,12.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1811,12.5,MAPS 1-2 Kills,Bryle,ESPORTS,TSM ,2023-10-12
1812,57.4,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1813,57.4,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1814,57.4,fantasy_points_in_games_1_2,kasane,ESPORTS,TSM ,2023-10-12
1815,7.0,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1816,7.0,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1817,7.0,MAPS 1-2 Kills,kasane,ESPORTS,TSM ,2023-10-12
1818,54.4,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1819,54.4,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1820,54.4,fantasy_points_in_games_1_2,Ari,ESPORTS,TSM ,2023-10-12
1821,5.0,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1822,5.0,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1823,5.0,MAPS 1-2 Kills,Ari,ESPORTS,TSM ,2023-10-12
1824,50.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1825,50.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1826,50.9,fantasy_points_in_games_1_2,Whitemon,ESPORTS,TSM ,2023-10-12
1827,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1828,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1829,4.5,MAPS 1-2 Kills,Whitemon,ESPORTS,TSM ,2023-10-12
1830,94.1,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1831,94.1,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1832,14.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1833,14.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1834,97.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1835,97.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1836,15.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1837,15.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1838,83.5,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1839,83.5,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1840,9.0,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1841,9.0,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1842,78.5,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1843,78.5,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1844,7.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1845,7.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1846,73.2,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1847,73.2,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1848,5.0,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1849,5.0,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1850,96.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1851,96.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1852,15.0,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1853,15.0,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1854,105.5,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1855,105.5,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1856,19.5,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1857,19.5,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1858,86.0,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1859,86.0,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1860,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1861,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1862,76.8,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1863,76.8,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1864,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1865,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1866,67.9,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1867,67.9,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1868,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1869,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1870,71.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1871,71.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1872,71.7,fantasy_points_in_games_1_2,MidOne,ESPORTS, SMG,2023-10-12
1873,12.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1874,12.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1875,12.0,MAPS 1-2 Kills,MidOne,ESPORTS, SMG,2023-10-12
1876,82.8,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1877,82.8,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1878,82.8,fantasy_points_in_games_1_2,No[o]ne-,ESPORTS, SMG,2023-10-12
1879,13.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1880,13.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1881,13.0,MAPS 1-2 Kills,No[o]ne-,ESPORTS, SMG,2023-10-12
1882,63.7,fantasy_points_in_games_1_2,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1883,7.0,MAPS 1-2 Kills,Dota: MinD ContRoL,ESPORTS,Dota: MinD ContRoL,
1884,56.7,fantasy_points_in_games_1_2,Dota: ah,other,Dota: ah,
1885,5.0,MAPS 1-2 Kills,Dota: ah,other,Dota: ah,
1886,63.4,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1887,63.4,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1888,63.4,fantasy_points_in_games_1_2,Jaunuel,ESPORTS, SMG,2023-10-12
1889,5.5,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1890,5.5,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1891,5.5,MAPS 1-2 Kills,Jaunuel,ESPORTS, SMG,2023-10-12
1892,80.5,fantasy_points_in_games_1_2,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1893,13.0,MAPS 1-2 Kills,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1894,85.3,fantasy_points_in_games_1_2,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1895,15.0,MAPS 1-2 Kills,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1896,68.9,fantasy_points_in_games_1_2,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
1897,9.5,MAPS 1-2 Kills,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
1898,63.6,fantasy_points_in_games_1_2,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1899,5.5,MAPS 1-2 Kills,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1900,52.5,fantasy_points_in_games_1_2,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1901,4.5,MAPS 1-2 Kills,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1902,100.3,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1903,100.3,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
