player,G,date,age,team,H/A,Opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
De'Aaron Fox,13,2021-01-15,23-026,SAC,1,LAC,-38,1,23.15,6,11,.545,1,3,.333,1,2,.500,0,1,1,3,0,0,4,0,14,6.7,-15,PG,2021,15
De'Aaron Fox,14,2021-01-17,23-028,SAC,1,NOP,-5,1,39.03333333333333,17,27,.630,3,9,.333,6,8,.750,1,3,4,13,4,0,2,3,43,41.6,+18,PG,2021,15
De'Aaron Fox,15,2021-01-20,23-031,SAC,0,LAC,-19,1,34.0,10,18,.556,2,4,.500,3,8,.375,0,4,4,7,1,0,6,2,25,14.7,-22,PG,2021,15
De'Aaron Fox,16,2021-01-22,23-033,SAC,1,NYK,9,1,37.31666666666667,7,20,.350,3,7,.429,5,8,.625,0,3,3,7,1,1,0,3,22,15.9,+9,PG,2021,15
De'Aaron Fox,17,2021-01-27,23-038,SAC,0,ORL,14,1,39.0,4,17,.235,1,5,.200,7,8,.875,1,7,8,10,0,1,2,5,16,11.8,+19,PG,2021,15
De'Aaron Fox,18,2021-01-29,23-040,SAC,0,TOR,2,1,34.416666666666664,8,14,.571,3,5,.600,5,7,.714,1,1,2,4,1,0,7,4,24,12.8,-2,PG,2021,15
De'Aaron Fox,19,2021-01-30,23-041,SAC,0,MIA,-1,1,31.633333333333333,12,26,.462,3,11,.273,3,8,.375,2,4,6,6,1,0,5,5,30,15.4,-1,PG,2021,15
De'Aaron Fox,20,2021-02-01,23-043,SAC,0,NOP,9,1,39.68333333333333,14,24,.583,3,10,.300,7,7,1.000,2,2,4,12,1,0,6,3,38,31.0,+7,PG,2021,15
De'Aaron Fox,21,2021-02-03,23-045,SAC,1,BOS,5,1,38.083333333333336,9,17,.529,2,5,.400,6,6,1.000,0,1,1,11,2,0,3,2,26,23.9,+4,PG,2021,15
De'Aaron Fox,22,2021-02-06,23-048,SAC,1,DEN,5,1,38.15,9,20,.450,4,7,.571,2,4,.500,0,2,2,5,0,0,2,0,24,14.9,+3,PG,2021,15
De'Aaron Fox,23,2021-02-07,23-049,SAC,0,LAC,3,1,35.983333333333334,15,25,.600,2,7,.286,4,8,.500,1,3,4,7,0,1,1,5,36,27.1,+7,PG,2021,15
De'Aaron Fox,24,2021-02-09,23-051,SAC,1,PHI,-8,1,38.93333333333333,13,30,.433,3,10,.300,5,8,.625,0,6,6,10,1,0,3,4,34,22.2,-10,PG,2021,15
De'Aaron Fox,25,2021-02-14,23-056,SAC,1,MEM,-14,1,29.983333333333334,7,15,.467,1,8,.125,8,11,.727,1,1,2,9,1,1,1,3,23,20.9,-22,PG,2021,15
De'Aaron Fox,26,2021-02-15,23-057,SAC,1,BKN,-11,1,33.71666666666667,8,17,.471,1,3,.333,2,2,1.000,1,2,3,8,2,0,3,2,19,15.4,-21,PG,2021,15
De'Aaron Fox,27,2021-02-18,23-060,SAC,1,MIA,-8,1,31.983333333333334,5,12,.417,0,3,.000,1,2,.500,0,4,4,10,1,0,4,3,11,8.2,-8,PG,2021,15
De'Aaron Fox,28,2021-02-20,23-062,SAC,0,CHI,-8,1,39.65,7,17,.412,1,4,.250,5,9,.556,1,2,3,9,2,0,4,4,20,13.3,-16,PG,2021,15
De'Aaron Fox,29,2021-02-21,23-063,SAC,0,MIL,-13,1,34.36666666666667,5,17,.294,2,5,.400,1,2,.500,0,1,1,10,2,0,4,3,13,6.8,-16,PG,2021,15
De'Aaron Fox,30,2021-02-23,23-065,SAC,0,BKN,-9,1,38.483333333333334,9,18,.500,5,8,.625,4,7,.571,0,1,1,8,0,1,4,3,27,18.2,-22,PG,2021,15
De'Aaron Fox,31,2021-02-25,23-067,SAC,0,NYK,-19,1,38.5,9,18,.500,3,7,.429,8,10,.800,1,3,4,11,1,0,6,3,29,22.3,-14,PG,2021,15
De'Aaron Fox,32,2021-02-26,23-068,SAC,0,DET,3,1,38.4,9,21,.429,1,7,.143,8,11,.727,0,5,5,6,1,2,2,3,27,19.6,+10,PG,2021,15
De'Aaron Fox,33,2021-02-28,23-070,SAC,1,CHA,-1,1,40.55,9,22,.409,1,3,.333,1,4,.250,0,1,1,14,1,0,2,4,20,14.5,-3,PG,2021,15
De'Aaron Fox,34,2021-03-03,23-073,SAC,1,LAL,3,1,36.36666666666667,9,18,.500,1,4,.250,4,6,.667,0,0,0,8,3,0,7,6,23,12.4,-5,PG,2021,15
De'Aaron Fox,35,2021-03-04,23-074,SAC,0,POR,-4,1,38.833333333333336,12,26,.462,2,6,.333,6,10,.600,3,5,8,12,0,1,1,3,32,27.5,-5,PG,2021,15
De'Aaron Fox,36,2021-03-11,23-081,SAC,1,HOU,20,1,33.61666666666667,11,19,.579,3,7,.429,5,6,.833,0,7,7,9,2,0,3,3,30,26.9,+31,PG,2021,15
De'Aaron Fox,37,2021-03-13,23-083,SAC,0,ATL,-15,1,40.233333333333334,11,24,.458,2,10,.200,8,10,.800,3,4,7,6,1,0,3,5,32,22.3,-5,PG,2021,15
De'Aaron Fox,38,2021-03-15,23-085,SAC,0,CHA,-6,1,37.266666666666666,11,22,.500,1,5,.200,6,9,.667,0,4,4,8,0,0,2,5,29,19.6,+1,PG,2021,15
De'Aaron Fox,39,2021-03-17,23-087,SAC,0,WAS,2,1,36.25,8,21,.381,1,6,.167,11,13,.846,0,1,1,7,5,0,3,5,28,20.9,+7,PG,2021,15
De'Aaron Fox,40,2021-03-19,23-089,SAC,0,BOS,11,1,37.03333333333333,11,20,.550,3,7,.429,4,5,.800,0,2,2,5,2,0,2,1,29,22.7,+13,PG,2021,15
De'Aaron Fox,41,2021-03-20,23-090,SAC,0,PHI,-24,1,33.06666666666667,5,14,.357,0,4,.000,6,9,.667,0,4,4,6,0,0,2,3,16,9.2,-23,PG,2021,15
De'Aaron Fox,42,2021-03-22,23-092,SAC,0,CLE,14,1,38.06666666666667,13,23,.565,1,5,.200,3,6,.500,0,6,6,6,2,0,3,4,30,21.3,+17,PG,2021,15
De'Aaron Fox,43,2021-03-24,23-094,SAC,1,ATL,2,1,39.55,13,20,.650,3,4,.750,8,9,.889,0,2,2,3,2,1,3,0,37,30.2,+5,PG,2021,15
De'Aaron Fox,44,2021-03-25,23-095,SAC,1,GSW,22,1,35.666666666666664,16,22,.727,3,7,.429,9,10,.900,0,2,2,7,3,0,2,3,44,39.9,+9,PG,2021,15
De'Aaron Fox,45,2021-03-27,23-097,SAC,1,CLE,2,1,38.233333333333334,15,24,.625,2,8,.250,4,4,1.000,0,4,4,6,1,2,3,4,36,28.4,+5,PG,2021,15
De'Aaron Fox,46,2021-03-29,23-099,SAC,0,SAS,17,1,33.833333333333336,9,18,.500,2,6,.333,4,5,.800,0,3,3,5,2,2,0,2,24,21.6,+18,PG,2021,15
De'Aaron Fox,47,2021-03-31,23-101,SAC,0,SAS,-14,1,33.68333333333333,7,18,.389,1,5,.200,5,6,.833,0,0,0,4,0,1,4,3,20,8.1,-25,PG,2021,15
De'Aaron Fox,48,2021-04-02,23-103,SAC,1,LAL,-21,1,28.733333333333334,5,20,.250,0,4,.000,2,4,.500,0,1,1,5,3,1,2,0,12,4.7,-24,PG,2021,15
De'Aaron Fox,49,2021-04-03,23-104,SAC,1,MIL,-1,1,37.65,10,24,.417,2,7,.286,5,5,1.000,0,3,3,6,1,1,3,4,27,16.4,-10,PG,2021,15
De'Aaron Fox,50,2021-04-05,23-106,SAC,0,MIN,-10,1,37.5,8,16,.500,2,4,.500,13,15,.867,1,5,6,9,2,0,4,3,31,27.5,-6,PG,2021,15
De'Aaron Fox,51,2021-04-08,23-109,SAC,1,DET,-12,1,36.7,8,19,.421,0,5,.000,7,11,.636,1,8,9,7,2,0,3,5,23,16.3,-6,PG,2021,15
De'Aaron Fox,52,2021-04-10,23-111,SAC,0,UTA,-16,1,39.25,11,20,.550,4,7,.571,4,6,.667,0,2,2,8,2,0,1,3,30,25.6,-26,PG,2021,15
De'Aaron Fox,53,2021-04-12,23-113,SAC,0,NOP,-7,1,38.81666666666667,15,30,.500,5,13,.385,8,15,.533,0,6,6,6,1,0,4,3,43,27.0,-7,PG,2021,15
De'Aaron Fox,54,2021-04-14,23-115,SAC,1,WAS,-12,1,39.53333333333333,13,28,.464,1,3,.333,6,6,1.000,2,3,5,6,6,1,3,3,33,27.6,-3,PG,2021,15
De'Aaron Fox,55,2021-04-15,23-116,SAC,0,PHX,-8,1,40.43333333333333,11,21,.524,0,4,.000,5,7,.714,1,2,3,8,1,0,4,1,27,19.4,-13,PG,2021,15
De'Aaron Fox,56,2021-04-18,23-119,SAC,0,DAL,14,1,36.78333333333333,12,21,.571,0,2,.000,6,7,.857,0,4,4,12,2,0,0,2,30,30.5,+23,PG,2021,15
De'Aaron Fox,57,2021-04-20,23-121,SAC,1,MIN,-14,1,27.633333333333333,5,17,.294,2,4,.500,2,3,.667,2,2,4,6,2,0,3,2,14,8.1,-21,PG,2021,15
De'Aaron Fox,58,2021-04-21,23-122,SAC,1,MIN,3,1,39.016666666666666,8,20,.400,1,6,.167,13,14,.929,0,5,5,7,2,1,2,4,30,24.3,+13,PG,2021,15
Markelle Fultz,1,2020-12-23,22-208,ORL,1,MIA,6,1,28.816666666666666,6,15,.400,0,3,.000,3,3,1.000,0,5,5,4,1,1,4,4,15,7.3,+3,PG,2021,15
Markelle Fultz,2,2020-12-26,22-211,ORL,0,WAS,10,1,31.083333333333332,7,13,.538,0,2,.000,7,8,.875,2,2,4,7,1,0,2,3,21,19.0,+5,PG,2021,15
Markelle Fultz,3,2020-12-27,22-212,ORL,0,WAS,7,1,29.05,11,21,.524,2,3,.667,2,2,1.000,0,2,2,2,1,0,2,1,26,16.3,-11,PG,2021,15
Markelle Fultz,4,2020-12-29,22-214,ORL,0,OKC,11,1,31.666666666666668,4,16,.250,1,2,.500,2,2,1.000,3,1,4,10,1,0,0,3,11,10.6,+9,PG,2021,15
Markelle Fultz,5,2020-12-31,22-216,ORL,1,PHI,-24,1,24.2,4,11,.364,0,1,.000,1,1,1.000,0,2,2,4,1,1,2,3,9,4.8,-31,PG,2021,15
Markelle Fultz,6,2021-01-02,22-218,ORL,1,OKC,-9,1,34.96666666666667,5,16,.313,1,4,.250,1,2,.500,0,3,3,8,2,0,3,2,12,7.1,-7,PG,2021,15
Markelle Fultz,7,2021-01-04,22-220,ORL,1,CLE,20,1,31.0,3,9,.333,0,1,.000,0,0,,0,5,5,8,0,0,5,2,6,2.2,+11,PG,2021,15
Markelle Fultz,8,2021-01-06,22-222,ORL,1,CLE,11,1,4.416666666666667,1,3,.333,0,0,,1,1,1.000,0,0,0,0,1,0,0,0,3,2.3,-8,PG,2021,15
Daniel Gafford,1,2020-12-23,22-083,CHI,1,ATL,-20,0,16.9,2,4,.500,0,0,,1,4,.250,0,1,1,0,0,1,0,1,5,2.4,+2,C,2021,15
Daniel Gafford,2,2020-12-26,22-086,CHI,1,IND,-19,0,11.95,1,3,.333,0,0,,1,2,.500,2,2,4,0,0,1,0,0,3,3.6,-3,C,2021,15
Daniel Gafford,3,2020-12-29,22-089,CHI,0,WAS,8,0,6.516666666666667,0,1,.000,0,0,,3,4,.750,0,1,1,0,0,1,0,3,3,1.7,-1,C,2021,15
Daniel Gafford,4,2020-12-31,22-091,CHI,0,WAS,3,0,22.266666666666666,7,8,.875,0,0,,1,2,.500,3,2,5,2,2,1,1,3,15,16.4,+23,C,2021,15
Daniel Gafford,5,2021-01-01,22-092,CHI,0,MIL,-30,0,15.616666666666667,2,2,1.000,0,0,,1,2,.500,1,2,3,1,2,1,0,1,5,8.3,-14,C,2021,15
Daniel Gafford,6,2021-01-03,22-094,CHI,1,DAL,10,0,19.083333333333332,3,3,1.000,0,0,,6,6,1.000,2,1,3,1,0,0,1,3,12,11.3,+12,C,2021,15
Daniel Gafford,7,2021-01-05,22-096,CHI,0,POR,3,0,9.533333333333333,1,2,.500,0,0,,0,0,,2,0,2,0,0,1,0,1,2,2.7,-3,C,2021,15
Daniel Gafford,8,2021-01-06,22-097,CHI,0,SAC,-4,0,10.9,2,2,1.000,0,0,,0,0,,0,0,0,0,0,1,0,3,4,2.9,-1,C,2021,15
Daniel Gafford,9,2021-01-08,22-099,CHI,0,LAL,-2,0,15.566666666666666,0,0,,0,0,,0,0,,0,2,2,2,2,2,2,3,0,2.2,0,C,2021,15
Daniel Gafford,10,2021-01-10,22-101,CHI,0,LAC,-3,0,10.55,1,2,.500,0,0,,0,0,,0,1,1,0,1,2,2,1,2,1.3,-3,C,2021,15
Daniel Gafford,11,2021-01-17,22-108,CHI,0,DAL,16,0,13.133333333333333,3,3,1.000,0,0,,1,2,.500,0,3,3,0,0,2,0,2,7,7.2,+14,C,2021,15
Daniel Gafford,12,2021-01-18,22-109,CHI,1,HOU,5,0,16.266666666666666,2,5,.400,0,0,,3,3,1.000,1,2,3,1,1,2,0,2,7,7.9,+5,C,2021,15
Daniel Gafford,13,2021-01-22,22-113,CHI,0,CHA,13,1,18.583333333333332,3,5,.600,0,0,,1,1,1.000,3,3,6,0,0,2,2,1,7,6.7,-5,C,2021,15
Daniel Gafford,14,2021-01-23,22-114,CHI,1,LAL,-11,1,18.0,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,0,1,4,4,1.1,-5,C,2021,15
Daniel Gafford,15,2021-01-25,22-116,CHI,1,BOS,-16,1,10.7,0,2,.000,0,0,,0,2,.000,3,0,3,1,0,1,1,0,0,0.3,-20,C,2021,15
Daniel Gafford,16,2021-01-30,22-121,CHI,1,POR,-1,1,10.1,2,4,.500,0,0,,0,0,,2,3,5,1,0,0,0,1,4,4.6,-15,C,2021,15
Daniel Gafford,17,2021-02-01,22-123,CHI,1,NYK,8,1,21.816666666666666,6,8,.750,0,0,,0,1,.000,5,4,9,0,0,0,0,4,12,11.5,+1,C,2021,15
Daniel Gafford,18,2021-02-03,22-125,CHI,1,NYK,-4,1,19.5,2,2,1.000,0,0,,0,0,,0,6,6,1,1,1,0,1,4,7.2,+1,C,2021,15
Daniel Gafford,19,2021-02-05,22-127,CHI,0,ORL,-4,1,10.716666666666667,2,2,1.000,0,0,,0,0,,2,2,4,0,0,1,0,1,4,5.7,-18,C,2021,15
Daniel Gafford,20,2021-02-06,22-128,CHI,0,ORL,26,1,12.8,1,3,.333,0,0,,0,0,,1,4,5,1,0,3,1,3,2,2.8,+12,C,2021,15
Daniel Gafford,21,2021-02-08,22-130,CHI,1,WAS,-4,1,14.866666666666667,4,4,1.000,0,0,,2,2,1.000,3,2,5,2,1,2,1,5,10,12.3,-2,C,2021,15
Daniel Gafford,22,2021-02-10,22-132,CHI,1,NOP,13,1,16.583333333333332,4,5,.800,0,0,,1,2,.500,1,1,2,2,0,3,2,2,9,8.4,+3,C,2021,15
Daniel Gafford,23,2021-02-12,22-134,CHI,1,LAC,-19,1,7.783333333333333,0,1,.000,0,0,,2,2,1.000,1,1,2,1,1,1,4,2,2,-0.1,-6,C,2021,15
Daniel Gafford,24,2021-02-19,22-141,CHI,0,PHI,-7,0,4.9,0,1,.000,0,0,,0,0,,0,1,1,0,0,2,1,0,0,0.0,+5,C,2021,15
Daniel Gafford,25,2021-02-22,22-144,CHI,0,HOU,20,0,2.55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,C,2021,15
Daniel Gafford,26,2021-03-03,22-153,CHI,0,NOP,4,0,5.75,1,1,1.000,0,0,,1,2,.500,1,4,5,0,0,1,0,1,3,4.5,-7,C,2021,15
Daniel Gafford,27,2021-03-11,22-161,CHI,1,PHI,-22,0,9.516666666666667,2,2,1.000,0,0,,0,0,,1,1,2,1,0,0,0,3,4,3.9,+8,C,2021,15
Daniel Gafford,28,2021-03-16,22-166,CHI,1,OKC,21,0,3.0,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,1,0,2,1.4,-4,C,2021,15
Daniel Gafford,29,2021-03-21,22-171,CHI,0,DET,14,0,13.833333333333334,4,4,1.000,0,0,,0,0,,4,7,11,0,0,2,2,3,8,9.9,+10,C,2021,15
Daniel Gafford,30,2021-03-22,22-172,CHI,1,UTA,-25,0,9.283333333333333,2,3,.667,0,0,,1,2,.500,3,0,3,0,0,0,0,0,5,5.4,+1,C,2021,15
Daniel Gafford,31,2021-03-24,22-174,CHI,1,CLE,-9,0,4.533333333333333,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,2,2.6,+1,C,2021,15
Daniel Gafford,32,2021-03-27,22-177,WAS,1,DET,14,0,13.533333333333333,6,7,.857,0,0,,1,1,1.000,1,4,5,0,1,3,2,1,13,13.1,-3,C,2021,15
Daniel Gafford,33,2021-03-29,22-179,WAS,1,IND,8,0,14.833333333333334,4,6,.667,0,0,,3,4,.750,4,2,6,0,0,2,1,1,11,11.4,0,C,2021,15
Daniel Gafford,34,2021-04-10,22-191,WAS,0,PHX,-28,0,17.0,4,6,.667,0,0,,1,2,.500,2,3,5,2,1,1,0,0,9,11.4,-14,C,2021,15
Daniel Gafford,35,2021-04-12,22-193,WAS,0,UTA,4,0,17.85,6,8,.750,0,0,,3,4,.750,0,4,4,0,1,0,1,1,15,12.2,+1,C,2021,15
Daniel Gafford,36,2021-04-14,22-195,WAS,0,SAC,12,0,15.65,1,5,.200,0,0,,2,2,1.000,1,5,6,1,2,1,1,1,4,5.1,+11,C,2021,15
Daniel Gafford,37,2021-04-16,22-197,WAS,1,NOP,2,0,25.95,7,11,.636,0,0,,4,6,.667,0,7,7,0,0,4,2,5,18,13.2,+16,C,2021,15
Daniel Gafford,38,2021-04-17,22-198,WAS,1,DET,21,0,16.116666666666667,4,7,.571,0,0,,0,3,.000,3,5,8,0,0,4,0,2,8,9.1,0,C,2021,15
Daniel Gafford,39,2021-04-19,22-200,WAS,1,OKC,12,0,15.966666666666667,6,6,1.000,0,0,,1,2,.500,2,3,5,0,0,1,0,1,13,13.4,-1,C,2021,15
Daniel Gafford,40,2021-04-21,22-202,WAS,1,GSW,4,0,24.116666666666667,7,11,.636,0,0,,5,9,.556,4,6,10,0,0,3,1,1,19,17.8,+12,C,2021,15
Daniel Gafford,41,2021-04-23,22-204,WAS,0,OKC,20,0,15.216666666666667,1,3,.333,0,0,,0,0,,4,2,6,1,1,1,1,1,2,4.7,-1,C,2021,15
Daniel Gafford,42,2021-04-25,22-206,WAS,1,CLE,9,0,26.75,5,7,.714,0,0,,2,3,.667,1,5,6,2,4,4,0,2,12,18.3,+14,C,2021,15
Daniel Gafford,43,2021-04-26,22-207,WAS,1,SAS,-3,0,15.25,1,3,.333,0,0,,4,6,.667,3,1,4,0,0,2,1,4,6,4.7,-9,C,2021,15
Daniel Gafford,44,2021-04-28,22-209,WAS,1,LAL,9,0,13.083333333333334,4,5,.800,0,0,,0,0,,3,3,6,0,0,0,2,3,8,5.9,-2,C,2021,15
Daniel Gafford,45,2021-04-30,22-211,WAS,0,CLE,29,0,21.816666666666666,6,7,.857,0,0,,1,2,.500,1,6,7,0,1,1,1,3,13,12.1,+28,C,2021,15
Daniel Gafford,46,2021-05-01,22-212,WAS,0,DAL,-1,0,25.15,4,5,.800,0,0,,1,2,.500,5,2,7,0,0,2,0,2,9,11.4,-7,C,2021,15
Daniel Gafford,47,2021-05-03,22-214,WAS,1,IND,13,0,15.183333333333334,7,7,1.000,0,0,,1,2,.500,0,2,2,0,1,3,1,2,15,14.4,-2,C,2021,15
Daniel Gafford,48,2021-05-05,22-216,WAS,0,MIL,-1,0,14.033333333333333,4,6,.667,0,0,,4,7,.571,6,4,10,2,0,1,0,2,12,14.9,-2,C,2021,15
Daniel Gafford,49,2021-05-06,22-217,WAS,0,TOR,2,0,15.033333333333333,0,1,.000,0,0,,0,0,,0,3,3,1,0,3,0,1,0,2.6,0,C,2021,15
Daniel Gafford,50,2021-05-08,22-219,WAS,0,IND,1,0,16.8,2,3,.667,0,0,,2,2,1.000,1,1,2,1,1,0,0,4,6,5.8,+12,C,2021,15
Daniel Gafford,51,2021-05-10,22-221,WAS,0,ATL,-1,0,14.683333333333334,1,2,.500,0,0,,2,2,1.000,3,2,5,1,1,1,1,2,4,6.3,+9,C,2021,15
Daniel Gafford,52,2021-05-12,22-223,WAS,0,ATL,-4,0,16.783333333333335,8,11,.727,0,0,,0,0,,2,2,4,1,1,0,0,0,16,15.2,-3,C,2021,15
Daniel Gafford,53,2021-05-14,22-225,WAS,1,CLE,15,0,21.033333333333335,3,5,.600,0,0,,6,6,1.000,3,2,5,0,0,3,1,1,12,13.1,+15,C,2021,15
Daniel Gafford,54,2021-05-16,22-227,WAS,1,CHA,5,0,16.416666666666668,3,6,.500,0,0,,2,2,1.000,1,4,5,0,0,1,3,4,8,3.0,-13,C,2021,15
Danilo Gallinari,1,2020-12-23,32-137,ATL,0,CHI,20,1,24.433333333333334,4,6,.667,1,2,.500,4,4,1.000,0,4,4,3,0,0,3,2,13,9.9,+31,SF,2021,15
Danilo Gallinari,2,2020-12-30,32-144,ATL,0,BKN,-4,0,3.15,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,4.7,+1,SF,2021,15
Danilo Gallinari,3,2021-01-22,32-167,ATL,0,MIN,18,0,14.683333333333334,3,8,.375,1,4,.250,3,3,1.000,1,3,4,0,0,0,0,0,10,7.2,+11,SF,2021,15
Danilo Gallinari,4,2021-01-24,32-169,ATL,0,MIL,-14,0,18.666666666666668,4,8,.500,3,6,.500,6,6,1.000,0,2,2,2,0,0,0,2,17,14.2,-5,SF,2021,15
Danilo Gallinari,5,2021-01-26,32-171,ATL,1,LAC,9,0,14.45,0,2,.000,0,2,.000,2,2,1.000,0,1,1,0,0,0,3,2,2,-2.9,+7,SF,2021,15
Danilo Gallinari,6,2021-01-27,32-172,ATL,1,BKN,-4,0,14.416666666666666,4,6,.667,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,0,11,8.4,-14,SF,2021,15
Danilo Gallinari,7,2021-01-29,32-174,ATL,0,WAS,16,0,18.3,4,8,.500,2,4,.500,1,2,.500,0,3,3,0,0,0,3,2,11,3.7,-3,SF,2021,15
Danilo Gallinari,8,2021-02-01,32-177,ATL,1,LAL,-8,0,19.1,2,10,.200,2,5,.400,0,0,,0,1,1,2,1,0,3,1,6,-0.9,-8,SF,2021,15
Danilo Gallinari,9,2021-02-03,32-179,ATL,1,DAL,-6,0,20.833333333333332,4,11,.364,2,8,.250,9,9,1.000,1,1,2,2,0,1,0,3,19,14.8,-1,SF,2021,15
Danilo Gallinari,10,2021-02-04,32-180,ATL,1,UTA,-21,0,18.066666666666666,1,6,.167,0,2,.000,3,3,1.000,1,3,4,0,0,0,2,2,5,0.0,+2,SF,2021,15
Danilo Gallinari,11,2021-02-06,32-182,ATL,1,TOR,11,0,24.583333333333332,4,6,.667,3,5,.600,3,3,1.000,0,5,5,4,0,0,2,4,14,12.1,+9,SF,2021,15
Danilo Gallinari,12,2021-02-10,32-186,ATL,0,DAL,-1,0,30.116666666666667,2,12,.167,1,7,.143,6,6,1.000,0,3,3,3,0,0,0,1,11,6.0,-2,SF,2021,15
Danilo Gallinari,13,2021-02-12,32-188,ATL,1,SAS,-11,0,16.6,1,4,.250,0,3,.000,0,0,,0,2,2,1,1,0,0,0,2,1.9,+3,SF,2021,15
Danilo Gallinari,14,2021-02-13,32-189,ATL,1,IND,-12,0,26.333333333333332,7,14,.500,4,8,.500,2,4,.500,0,7,7,0,1,0,1,5,20,12.3,-20,SF,2021,15
Danilo Gallinari,15,2021-02-15,32-191,ATL,0,NYK,-11,0,26.016666666666666,3,5,.600,3,4,.750,7,7,1.000,0,5,5,0,0,1,0,5,16,13.9,-14,SF,2021,15
Danilo Gallinari,16,2021-02-17,32-193,ATL,0,BOS,8,0,24.983333333333334,3,13,.231,2,6,.333,1,1,1.000,0,2,2,1,0,0,2,2,9,-0.4,0,SF,2021,15
Danilo Gallinari,17,2021-02-19,32-195,ATL,0,BOS,-12,0,24.133333333333333,2,14,.143,2,7,.286,3,4,.750,0,2,2,3,1,0,1,3,9,1.1,+9,SF,2021,15
Danilo Gallinari,18,2021-02-21,32-197,ATL,1,DEN,8,0,20.85,3,6,.500,1,3,.333,5,5,1.000,1,4,5,3,2,0,1,1,12,13.6,+5,SF,2021,15
Danilo Gallinari,19,2021-02-23,32-199,ATL,0,CLE,-1,0,23.216666666666665,1,7,.143,1,4,.250,2,2,1.000,0,0,0,1,0,0,1,2,5,-0.6,-10,SF,2021,15
Danilo Gallinari,20,2021-02-24,32-200,ATL,1,BOS,15,0,33.483333333333334,13,16,.813,10,12,.833,2,2,1.000,0,6,6,2,2,0,4,2,38,32.4,+25,SF,2021,15
Danilo Gallinari,21,2021-02-26,32-202,ATL,0,OKC,-9,0,25.3,2,8,.250,0,3,.000,4,5,.800,0,5,5,2,0,0,0,1,8,5.3,-10,SF,2021,15
Danilo Gallinari,22,2021-02-28,32-204,ATL,0,MIA,-10,0,19.483333333333334,2,10,.200,0,7,.000,2,2,1.000,1,3,4,2,2,0,0,2,6,4.0,-18,SF,2021,15
Danilo Gallinari,23,2021-03-02,32-206,ATL,0,MIA,14,0,24.916666666666668,2,7,.286,2,6,.333,2,2,1.000,0,4,4,0,1,0,1,1,8,4.7,+20,SF,2021,15
Danilo Gallinari,24,2021-03-03,32-207,ATL,0,ORL,3,1,39.31666666666667,8,18,.444,5,10,.500,2,2,1.000,0,9,9,6,2,1,0,3,23,22.0,+7,SF,2021,15
Danilo Gallinari,25,2021-03-11,32-215,ATL,0,TOR,1,0,29.116666666666667,6,10,.600,4,8,.500,4,4,1.000,1,4,5,1,2,0,1,2,20,18.2,+10,SF,2021,15
Danilo Gallinari,26,2021-03-13,32-217,ATL,1,SAC,15,0,29.433333333333334,6,11,.545,3,6,.500,0,0,,0,7,7,1,0,0,0,1,15,12.1,+24,SF,2021,15
Danilo Gallinari,27,2021-03-14,32-218,ATL,1,CLE,18,1,28.383333333333333,5,12,.417,3,7,.429,7,7,1.000,1,4,5,0,1,1,1,3,20,15.0,+11,SF,2021,15
Danilo Gallinari,28,2021-03-16,32-220,ATL,0,HOU,12,1,34.15,10,14,.714,5,8,.625,4,4,1.000,0,6,6,0,1,1,0,3,29,25.5,+17,SF,2021,15
Danilo Gallinari,29,2021-03-18,32-222,ATL,1,OKC,23,0,24.85,3,9,.333,0,3,.000,2,3,.667,1,8,9,1,0,0,1,1,8,4.9,+6,SF,2021,15
Danilo Gallinari,30,2021-03-20,32-224,ATL,0,LAL,5,0,30.05,6,12,.500,4,6,.667,2,2,1.000,0,4,4,3,2,1,0,1,18,17.6,-8,SF,2021,15
Danilo Gallinari,31,2021-03-22,32-226,ATL,0,LAC,-9,0,23.633333333333333,2,9,.222,1,5,.200,1,1,1.000,0,4,4,2,0,0,0,1,6,2.7,+14,SF,2021,15
Danilo Gallinari,32,2021-03-24,32-228,ATL,0,SAC,-2,0,25.666666666666668,3,9,.333,0,3,.000,6,7,.857,0,3,3,2,0,0,2,1,12,6.4,-3,SF,2021,15
Danilo Gallinari,33,2021-03-26,32-230,ATL,0,GSW,16,0,20.666666666666668,5,9,.556,2,4,.500,0,0,,0,0,0,1,0,0,2,4,12,4.8,+5,SF,2021,15
Danilo Gallinari,34,2021-03-28,32-232,ATL,0,DEN,-24,0,23.1,5,10,.500,1,4,.250,3,3,1.000,0,2,2,2,0,1,0,3,14,10.5,-8,SF,2021,15
Danilo Gallinari,35,2021-03-30,32-234,ATL,0,PHX,-7,0,23.483333333333334,4,10,.400,2,7,.286,3,3,1.000,0,3,3,3,0,0,0,4,13,9.0,-8,SF,2021,15
