,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
189,Stephen Curry,PTS+AST,37.5,0.5665379081195654,0.43346209188043466,5.0,38.70422271679831,LAL,7,2023-05-10
168,Draymond Green,PTS+TRB+AST,22.5,0.5669074649633379,0.4330925350366621,5.0,23.478299364749866,LAL,7,2023-05-10
143,Klay Thompson,PTS+TRB+AST,28.5,0.56696618738308,0.43303381261692,5.0,29.578990161491163,LAL,7,2023-05-10
212,Tobias Harris,TRB,6.0,0.5684543199702744,0.43154568002972565,1.0,6.536337081693499,BOS,7,2023-05-11
205,Al Horford,PTS+AST,10.5,0.5684869676255097,0.43151303237449035,4.0,11.24049204026724,PHI,7,2023-05-11
219,Tyrese Maxey,TRB,4.0,0.569180194616668,0.43081980538333187,1.0,4.462195560638779,BOS,7,2023-05-11
123,Bam Adebayo,STL,0.5,0.5697905766381659,0.4302094233618341,6.0,0.8434831577816357,NYK,7,2023-05-10
20,Justin Steele,Pitcher Strikeouts,5.0,0.5699242850918899,0.4300757149081102,1.0,5.507127395360367,STL,2,2023-05-10
53,Devin Booker,TRB,5.0,0.5710653159409919,0.4289346840590081,1.0,5.512957475362812,DEN,7,2023-05-11
63,Jamal Murray,AST,6.0,0.5711142662252048,0.42888573377479516,1.0,6.551337188516707,PHX,7,2023-05-11
241,Jayson Tatum,PTS+TRB+AST,44.5,0.5727128579667435,0.4272871420332565,4.0,45.90252074542586,PHI,7,2023-05-11
150,D'Angelo Russell,PTS,14.5,0.5744683313328259,0.42553166866717407,5.0,15.397530507159525,GSW,7,2023-05-10
141,Klay Thompson,TRB,4.0,0.5746953603609494,0.4253046396390507,1.0,4.4871728033054925,LAL,7,2023-05-10
13,Kevin Gausman,Pitcher Strikeouts,6.5,0.5764592228086916,0.4235407771913084,9.0,7.1779914769440545,PHI,2,2023-05-10
113,Jalen Brunson,TRB,4.0,0.57695643685856,0.42304356314144004,1.0,4.497463506107772,MIA,7,2023-05-10
124,Bam Adebayo,BLK,0.5,0.5771614183840486,0.42283858161595145,5.0,0.8607647765098921,NYK,7,2023-05-10
164,Draymond Green,TRB,7.0,0.5774358926307983,0.42256410736920164,1.0,7.625313998016381,LAL,7,2023-05-10
103,Mitchell Robinson,PTS,6.0,0.5809766917467253,0.41902330825327466,1.0,6.607353991087865,MIA,7,2023-05-10
26,Brad Keller,Pitcher Strikeouts,3.0,0.5812214413980765,0.4187785586019235,1.0,3.4619819307171604,CWS,2,2023-05-10
163,Draymond Green,PTS,8.0,0.5858783354992223,0.4141216645007777,1.0,8.717168176624146,LAL,7,2023-05-10
71,RJ Barrett,TRB,4.0,0.5876559751621434,0.41234402483785665,1.0,4.5465777642897445,MIA,7,2023-05-10
27,Brayan Bello,Pitcher Strikeouts,4.0,0.5907166681116509,0.40928333188834903,1.0,4.56075928703545,ATL,2,2023-05-10
10,Dean Kremer,Pitcher Strikeouts,4.0,0.5927465953246929,0.4072534046753071,1.0,4.570198445784972,TB,2,2023-05-10
12,Josiah Gray,Pitcher Strikeouts,5.0,0.601805636103968,0.398194363896032,1.0,5.673211939350789,SF,2,2023-05-10
