,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
225,Dillon Brooks,TRB,3.5,0.507,0.493,9.0,3.706,LAL,7,2023-04-28
197,Dennis Schroder,STL,0.5,0.507,0.493,3.0,0.708,MEM,7,2023-04-28
16,Gabe Vincent,PTS+AST,15.5,0.508,0.492,5.0,15.749,NYK,7,2023-04-30
235,Marcus Smart,PTS,11.5,0.508,0.492,3.0,11.735,PHI,7,2023-05-01
211,Ja Morant,PTS,28.5,0.509,0.491,11.0,28.783,LAL,7,2023-04-28
189,D'Angelo Russell,PTS+AST,21.5,0.509,0.491,6.0,21.772,MEM,7,2023-04-28
244,Jaylen Brown,PTS+AST,28.5,0.509,0.491,3.0,28.788,PHI,7,2023-05-01
243,Jaylen Brown,PTS+TRB+AST,34.5,0.509,0.491,3.0,34.8,PHI,7,2023-05-01
72,Jordan Poole,PTS,16.0,0.51,0.49,2.0,16.257,SAC,7,2023-04-28
86,De'Aaron Fox,PTS+TRB,32.5,0.51,0.49,7.0,32.812,GSW,7,2023-04-28
187,D'Angelo Russell,PTS,15.5,0.51,0.49,9.0,15.768,MEM,7,2023-04-28
70,Jordan Poole,PTS+TRB,18.5,0.511,0.489,6.0,18.785,SAC,7,2023-04-28
102,Chris Paul,PTS+AST,23.5,0.511,0.489,7.0,23.805,DEN,7,2023-04-29
34,Malik Monk,PTS+AST,20.5,0.511,0.489,7.0,20.787,GSW,7,2023-04-28
91,Harrison Barnes,PTS+TRB,18.5,0.512,0.488,7.0,18.796,GSW,7,2023-04-28
115,Deandre Ayton,PTS+TRB+AST,26.5,0.513,0.487,6.0,26.838,DEN,7,2023-04-29
137,Nikola Jokic,BLK,0.5,0.513,0.487,5.0,0.719,PHX,7,2023-04-29
249,Jayson Tatum,PTS+TRB,38.5,0.513,0.487,2.0,38.872,PHI,7,2023-05-01
156,Torrey Craig,TRB,4.5,0.513,0.487,9.0,4.742,DEN,7,2023-04-29
207,Desmond Bane,PTS+TRB+AST,35.5,0.513,0.487,10.0,35.857,LAL,7,2023-04-28
106,Chris Paul,TRB,4.5,0.514,0.486,10.0,4.746,DEN,7,2023-04-29
131,Aaron Gordon,PTS+AST,16.5,0.514,0.486,5.0,16.809,PHX,7,2023-04-29
113,Deandre Ayton,PTS,15.5,0.515,0.485,8.0,15.821,DEN,7,2023-04-29
227,Kevin Love,PTS+TRB,15.5,0.515,0.485,5.0,15.819,NYK,7,2023-04-30
221,LeBron James,PTS,26.0,0.515,0.485,1.0,26.345,MEM,7,2023-04-28
232,Derrick White,PTS+AST,17.5,0.516,0.484,3.0,17.834,PHI,7,2023-05-01
132,Aaron Gordon,PTS,14.0,0.516,0.484,1.0,14.3,PHX,7,2023-04-29
237,Marcus Smart,PTS+AST,16.5,0.516,0.484,3.0,16.83,PHI,7,2023-05-01
195,Anthony Davis,PTS+AST,27.5,0.516,0.484,8.0,27.883,MEM,7,2023-04-28
35,Malik Monk,PTS+TRB,20.5,0.517,0.483,7.0,20.866,GSW,7,2023-04-28
215,Ja Morant,PTS+AST,36.5,0.517,0.483,7.0,36.927,LAL,7,2023-04-28
15,Max Strus,PTS,9.5,0.517,0.483,7.0,9.799,NYK,7,2023-04-30
64,Klay Thompson,PTS+TRB,28.5,0.517,0.483,8.0,28.901,SAC,7,2023-04-28
130,Devin Booker,3P,2.5,0.518,0.482,9.0,2.747,DEN,7,2023-04-29
133,Aaron Gordon,PTS+TRB,20.5,0.518,0.482,7.0,20.876,PHX,7,2023-04-29
32,Bam Adebayo,PTS,17.5,0.518,0.482,11.0,17.855,NYK,7,2023-04-30
160,Julius Randle,PTS+AST,23.5,0.518,0.482,6.0,23.886,MIA,7,2023-04-30
80,Davion Mitchell,PTS+AST,10.5,0.518,0.482,7.0,10.817,GSW,7,2023-04-28
94,Domantas Sabonis,PTS,19.5,0.518,0.482,9.0,19.872,GSW,7,2023-04-28
165,Mitchell Robinson,PTS+TRB,16.5,0.519,0.481,6.0,16.859,MIA,7,2023-04-30
154,Torrey Craig,STL,0.5,0.519,0.481,4.0,0.732,DEN,7,2023-04-29
217,LeBron James,PTS+AST,32.5,0.519,0.481,5.0,32.941,MEM,7,2023-04-28
21,Jimmy Butler,TRB,6.5,0.519,0.481,11.0,6.796,NYK,7,2023-04-30
19,Gabe Vincent,AST,3.5,0.519,0.481,7.0,3.762,NYK,7,2023-04-30
219,LeBron James,AST,6.0,0.519,0.481,2.0,6.263,MEM,7,2023-04-28
234,Marcus Smart,AST,5.0,0.519,0.481,1.0,5.256,PHI,7,2023-05-01
129,Devin Booker,STL,1.5,0.52,0.48,7.0,1.741,DEN,7,2023-04-29
192,Anthony Davis,TRB,13.5,0.521,0.479,10.0,13.86,MEM,7,2023-04-28
65,Klay Thompson,3P,4.5,0.521,0.479,9.0,4.783,SAC,7,2023-04-28
147,Kevin Durant,PTS+TRB+AST,40.5,0.521,0.479,9.0,41.009,DEN,7,2023-04-29
229,Derrick White,TRB,4.0,0.521,0.479,1.0,4.251,PHI,7,2023-05-01
67,Klay Thompson,PTS+AST,26.5,0.521,0.479,6.0,26.94,SAC,7,2023-04-28
95,Domantas Sabonis,PTS+AST,25.5,0.521,0.479,5.0,25.937,GSW,7,2023-04-28
69,Jordan Poole,PTS+AST,19.5,0.522,0.478,7.0,19.91,SAC,7,2023-04-28
128,Devin Booker,PTS+TRB,35.5,0.522,0.478,8.0,35.999,DEN,7,2023-04-29
231,Derrick White,PTS+TRB+AST,21.5,0.523,0.477,3.0,21.94,PHI,7,2023-05-01
224,Dillon Brooks,PTS+TRB,15.5,0.523,0.477,6.0,15.898,LAL,7,2023-04-28
29,Bam Adebayo,PTS+TRB+AST,29.5,0.523,0.477,11.0,29.98,NYK,7,2023-04-30
28,Bam Adebayo,AST,3.5,0.523,0.477,11.0,3.785,NYK,7,2023-04-30
188,D'Angelo Russell,PTS+TRB,18.5,0.523,0.477,7.0,18.914,MEM,7,2023-04-28
193,Anthony Davis,AST,2.5,0.523,0.477,10.0,2.77,MEM,7,2023-04-28
87,De'Aaron Fox,PTS+AST,33.5,0.523,0.477,8.0,34.009,GSW,7,2023-04-28
36,Malik Monk,AST,3.5,0.524,0.476,7.0,3.788,GSW,7,2023-04-28
218,LeBron James,PTS+TRB,36.5,0.524,0.476,5.0,37.025,MEM,7,2023-04-28
242,Al Horford,PTS,8.5,0.524,0.476,2.0,8.844,PHI,7,2023-05-01
112,Deandre Ayton,STL,0.5,0.524,0.476,5.0,0.742,DEN,7,2023-04-29
214,Ja Morant,PTS+TRB,35.5,0.524,0.476,7.0,36.035,LAL,7,2023-04-28
139,Nikola Jokic,PTS,25.5,0.525,0.475,8.0,25.992,PHX,7,2023-04-29
110,Deandre Ayton,PTS+TRB,25.5,0.525,0.475,7.0,25.99,DEN,7,2023-04-29
210,Ja Morant,TRB,7.0,0.525,0.475,2.0,7.309,LAL,7,2023-04-28
213,Ja Morant,AST,8.0,0.526,0.474,2.0,8.328,LAL,7,2023-04-28
27,Jimmy Butler,PTS,30.5,0.526,0.474,11.0,31.036,NYK,7,2023-04-30
238,Marcus Smart,PTS+TRB,14.5,0.527,0.473,3.0,14.925,PHI,7,2023-05-01
66,Klay Thompson,PTS+TRB+AST,30.5,0.527,0.473,9.0,31.038,SAC,7,2023-04-28
41,Stephen Curry,PTS+TRB,37.5,0.527,0.473,8.0,38.092,SAC,7,2023-04-28
180,Rui Hachimura,PTS+TRB,14.5,0.528,0.472,6.0,14.935,MEM,7,2023-04-28
202,Austin Reaves,PTS+TRB,21.5,0.528,0.472,6.0,21.993,MEM,7,2023-04-28
134,Aaron Gordon,PTS+TRB+AST,22.5,0.528,0.472,9.0,22.998,PHX,7,2023-04-29
59,Draymond Green,AST,7.0,0.528,0.472,2.0,7.327,SAC,7,2023-04-28
141,Nikola Jokic,PTS+AST,34.5,0.529,0.471,8.0,35.09,PHX,7,2023-04-29
38,Malik Monk,PTS,16.5,0.529,0.471,10.0,16.961,GSW,7,2023-04-28
75,Kevin Huerter,PTS,11.0,0.529,0.471,2.0,11.379,GSW,7,2023-04-28
173,Jalen Brunson,PTS+AST,29.5,0.529,0.471,7.0,30.062,MIA,7,2023-04-30
68,Klay Thompson,PTS,23.5,0.529,0.471,10.0,24.028,SAC,7,2023-04-28
43,Stephen Curry,PTS+TRB+AST,43.5,0.529,0.471,11.0,44.151,SAC,7,2023-04-28
236,Marcus Smart,PTS+TRB+AST,19.5,0.53,0.47,3.0,20.006,PHI,7,2023-05-01
205,Desmond Bane,AST,4.0,0.53,0.47,2.0,4.289,LAL,7,2023-04-28
88,Harrison Barnes,PTS+TRB+AST,19.5,0.53,0.47,9.0,20.004,GSW,7,2023-04-28
230,Derrick White,PTS,13.5,0.53,0.47,3.0,13.948,PHI,7,2023-05-01
212,Ja Morant,PTS+TRB+AST,43.5,0.531,0.469,9.0,44.176,LAL,7,2023-04-28
245,Jaylen Brown,PTS+TRB,30.5,0.531,0.469,3.0,31.103,PHI,7,2023-05-01
145,Kevin Durant,TRB,7.0,0.531,0.469,2.0,7.347,DEN,7,2023-04-29
13,Max Strus,PTS+AST,10.5,0.531,0.469,4.0,10.921,NYK,7,2023-04-30
184,D'Angelo Russell,PTS+TRB+AST,24.5,0.532,0.468,11.0,25.072,MEM,7,2023-04-28
14,Max Strus,PTS+TRB,12.5,0.532,0.468,5.0,12.954,NYK,7,2023-04-30
45,Stephen Curry,TRB,5.5,0.532,0.468,10.0,5.862,SAC,7,2023-04-28
194,Anthony Davis,PTS,24.5,0.533,0.467,11.0,25.078,MEM,7,2023-04-28
120,Jamal Murray,PTS+AST,29.5,0.533,0.467,7.0,30.121,PHX,7,2023-04-29
114,Deandre Ayton,PTS+AST,16.5,0.533,0.467,5.0,17.011,DEN,7,2023-04-29
142,Nikola Jokic,TRB,12.5,0.534,0.466,8.0,12.975,PHX,7,2023-04-29
107,Chris Paul,AST,9.0,0.534,0.466,2.0,9.393,DEN,7,2023-04-29
40,Stephen Curry,PTS+AST,37.5,0.534,0.466,8.0,38.195,SAC,7,2023-04-28
185,D'Angelo Russell,3P,2.5,0.534,0.466,9.0,2.814,MEM,7,2023-04-28
31,Bam Adebayo,PTS+TRB,25.5,0.534,0.466,7.0,26.101,NYK,7,2023-04-30
74,Jordan Poole,TRB,2.5,0.535,0.465,9.0,2.817,SAC,7,2023-04-28
117,Jamal Murray,PTS+TRB,27.5,0.535,0.465,7.0,28.127,PHX,7,2023-04-29
239,Al Horford,PTS+AST,11.5,0.535,0.465,2.0,11.968,PHI,7,2023-05-01
240,Al Horford,PTS+TRB,14.5,0.535,0.465,2.0,15.004,PHI,7,2023-05-01
108,Chris Paul,3P,1.5,0.535,0.465,9.0,1.792,DEN,7,2023-04-29
143,Nikola Jokic,AST,9.0,0.535,0.465,2.0,9.397,PHX,7,2023-04-29
177,RJ Barrett,PTS+AST,21.5,0.536,0.464,7.0,22.092,MIA,7,2023-04-30
168,Jalen Brunson,AST,5.5,0.536,0.464,10.0,5.887,MIA,7,2023-04-30
50,Andrew Wiggins,PTS+AST,20.5,0.536,0.464,5.0,21.085,SAC,7,2023-04-28
253,Jayson Tatum,PTS+TRB+AST,42.5,0.536,0.464,2.0,43.256,PHI,7,2023-05-01
46,Stephen Curry,PTS,31.5,0.536,0.464,12.0,32.18,SAC,7,2023-04-28
153,Torrey Craig,BLK,0.5,0.536,0.464,3.0,0.769,DEN,7,2023-04-29
17,Gabe Vincent,PTS,11.5,0.536,0.464,7.0,11.979,NYK,7,2023-04-30
248,Jayson Tatum,PTS+AST,33.5,0.536,0.464,2.0,34.19,PHI,7,2023-05-01
52,Keegan Murray,TRB,5.0,0.537,0.463,2.0,5.341,GSW,7,2023-04-28
233,Derrick White,PTS+TRB,17.5,0.537,0.463,3.0,18.06,PHI,7,2023-05-01
105,Chris Paul,PTS+TRB,18.5,0.537,0.463,6.0,19.07,DEN,7,2023-04-29
170,Jalen Brunson,PTS+TRB+AST,33.5,0.537,0.463,10.0,34.204,MIA,7,2023-04-30
247,Jaylen Brown,PTS,24.5,0.537,0.463,3.0,25.132,PHI,7,2023-05-01
203,Austin Reaves,PTS+AST,21.5,0.538,0.462,6.0,22.12,MEM,7,2023-04-28
49,Andrew Wiggins,PTS,18.5,0.538,0.462,10.0,19.084,SAC,7,2023-04-28
250,Jayson Tatum,BLK,0.5,0.539,0.461,2.0,0.775,PHI,7,2023-05-01
190,Anthony Davis,PTS+TRB+AST,40.5,0.539,0.461,10.0,41.296,MEM,7,2023-04-28
175,RJ Barrett,PTS+TRB,23.5,0.539,0.461,7.0,24.144,MIA,7,2023-04-30
159,Julius Randle,PTS+TRB,27.5,0.539,0.461,5.0,28.185,MIA,7,2023-04-30
37,Malik Monk,TRB,3.5,0.539,0.461,10.0,3.859,GSW,7,2023-04-28
79,Davion Mitchell,AST,2.5,0.539,0.461,9.0,2.836,GSW,7,2023-04-28
174,RJ Barrett,STL,0.5,0.539,0.461,4.0,0.775,MIA,7,2023-04-30
26,Jimmy Butler,STL,1.5,0.54,0.46,6.0,1.808,NYK,7,2023-04-30
103,Chris Paul,STL,1.5,0.54,0.46,7.0,1.808,DEN,7,2023-04-29
81,De'Aaron Fox,PTS+TRB+AST,39.0,0.54,0.46,2.0,39.765,GSW,7,2023-04-28
89,Harrison Barnes,PTS,13.5,0.54,0.46,11.0,14.041,GSW,7,2023-04-28
199,Austin Reaves,AST,4.5,0.542,0.458,10.0,4.901,MEM,7,2023-04-28
78,Davion Mitchell,PTS,7.5,0.542,0.458,9.0,7.965,GSW,7,2023-04-28
92,Harrison Barnes,PTS+AST,14.5,0.542,0.458,4.0,15.079,GSW,7,2023-04-28
136,Aaron Gordon,3P,0.5,0.543,0.457,5.0,0.782,PHX,7,2023-04-29
25,Jimmy Butler,PTS+TRB,36.5,0.543,0.457,6.0,37.326,NYK,7,2023-04-30
206,Desmond Bane,TRB,6.0,0.543,0.457,2.0,6.395,LAL,7,2023-04-28
48,Andrew Wiggins,PTS+TRB+AST,26.5,0.543,0.457,9.0,27.226,SAC,7,2023-04-28
85,De'Aaron Fox,STL,1.5,0.543,0.457,7.0,1.819,GSW,7,2023-04-28
220,LeBron James,TRB,10.0,0.544,0.456,2.0,10.479,MEM,7,2023-04-28
20,Jimmy Butler,AST,5.5,0.544,0.456,11.0,5.936,NYK,7,2023-04-30
93,Domantas Sabonis,TRB,12.5,0.545,0.455,9.0,13.071,GSW,7,2023-04-28
183,Rui Hachimura,PTS+AST,10.5,0.545,0.455,4.0,11.038,MEM,7,2023-04-28
18,Gabe Vincent,PTS+TRB,13.5,0.545,0.455,4.0,14.094,NYK,7,2023-04-30
162,Julius Randle,PTS,19.5,0.545,0.455,9.0,20.178,MIA,7,2023-04-30
163,Julius Randle,TRB,7.5,0.545,0.455,9.0,7.986,MIA,7,2023-04-30
135,Aaron Gordon,TRB,6.0,0.546,0.454,2.0,6.413,PHX,7,2023-04-29
148,Kevin Durant,AST,5.0,0.546,0.454,2.0,5.389,DEN,7,2023-04-29
226,Kevin Love,PTS+AST,10.5,0.546,0.454,3.0,11.052,NYK,7,2023-04-30
161,Julius Randle,PTS+TRB+AST,30.5,0.547,0.453,7.0,31.328,MIA,7,2023-04-30
82,De'Aaron Fox,PTS,26.5,0.547,0.453,8.0,27.283,GSW,7,2023-04-28
172,Jalen Brunson,PTS+TRB,27.5,0.547,0.453,6.0,28.293,MIA,7,2023-04-30
24,Jimmy Butler,PTS+TRB+AST,42.5,0.547,0.453,6.0,43.435,NYK,7,2023-04-30
208,Desmond Bane,PTS+AST,28.5,0.548,0.452,7.0,29.318,LAL,7,2023-04-28
178,RJ Barrett,PTS+TRB+AST,26.5,0.548,0.452,7.0,27.295,MIA,7,2023-04-30
55,Keegan Murray,PTS+TRB,16.0,0.548,0.452,1.0,16.608,GSW,7,2023-04-28
33,Bam Adebayo,PTS+AST,20.5,0.549,0.451,7.0,21.23,NYK,7,2023-04-30
140,Nikola Jokic,PTS+TRB,37.5,0.549,0.451,6.0,38.43,PHX,7,2023-04-29
191,Anthony Davis,PTS+TRB,37.5,0.55,0.45,6.0,38.438,MEM,7,2023-04-28
149,Kevin Durant,PTS,27.5,0.551,0.449,9.0,28.34,DEN,7,2023-04-29
155,Torrey Craig,PTS,7.5,0.551,0.449,6.0,8.028,DEN,7,2023-04-29
51,Andrew Wiggins,PTS+TRB,24.5,0.551,0.449,5.0,25.303,SAC,7,2023-04-28
23,Jimmy Butler,PTS+AST,35.5,0.552,0.448,6.0,36.448,NYK,7,2023-04-30
158,Jeff Green,PTS,6.0,0.552,0.448,1.0,6.446,PHX,7,2023-04-29
138,Nikola Jokic,PTS+TRB+AST,46.5,0.552,0.448,6.0,47.567,PHX,7,2023-04-29
109,Chris Paul,PTS+TRB+AST,27.5,0.553,0.447,7.0,28.378,DEN,7,2023-04-29
146,Kevin Durant,PTS+TRB,34.5,0.553,0.447,6.0,35.463,DEN,7,2023-04-29
157,Torrey Craig,PTS+TRB,11.5,0.554,0.446,5.0,12.134,DEN,7,2023-04-29
60,Draymond Green,PTS+TRB+AST,23.5,0.555,0.445,8.0,24.349,SAC,7,2023-04-28
30,Bam Adebayo,TRB,8.0,0.556,0.444,2.0,8.521,NYK,7,2023-04-30
144,Kevin Durant,PTS+AST,32.5,0.556,0.444,6.0,33.474,DEN,7,2023-04-29
252,Jayson Tatum,PTS,28.5,0.556,0.444,2.0,29.434,PHI,7,2023-05-01
111,Deandre Ayton,TRB,9.5,0.556,0.444,8.0,10.114,DEN,7,2023-04-29
116,Deandre Ayton,BLK,0.5,0.556,0.444,5.0,0.811,DEN,7,2023-04-29
58,Draymond Green,PTS,9.5,0.557,0.443,9.0,10.122,SAC,7,2023-04-28
228,Kevin Love,PTS,8.5,0.559,0.441,6.0,9.114,NYK,7,2023-04-30
84,De'Aaron Fox,AST,6.5,0.559,0.441,11.0,7.059,GSW,7,2023-04-28
124,Devin Booker,PTS+AST,35.5,0.559,0.441,5.0,36.566,DEN,7,2023-04-29
198,Austin Reaves,PTS,16.5,0.56,0.44,8.0,17.288,MEM,7,2023-04-28
169,Jalen Brunson,PTS,23.5,0.56,0.44,7.0,24.408,MIA,7,2023-04-30
164,Mitchell Robinson,PTS,6.5,0.561,0.439,7.0,7.071,MIA,7,2023-04-30
62,Draymond Green,PTS+AST,16.5,0.563,0.437,4.0,17.326,SAC,7,2023-04-28
121,Jamal Murray,PTS+TRB+AST,33.5,0.563,0.437,6.0,34.601,PHX,7,2023-04-29
71,Jordan Poole,PTS+TRB+AST,22.5,0.564,0.436,6.0,23.437,SAC,7,2023-04-28
104,Chris Paul,PTS,14.0,0.565,0.435,1.0,14.728,DEN,7,2023-04-29
118,Jamal Murray,AST,6.0,0.567,0.433,2.0,6.528,PHX,7,2023-04-29
179,RJ Barrett,PTS,18.5,0.567,0.433,7.0,19.406,MIA,7,2023-04-30
201,Austin Reaves,PTS+TRB+AST,25.5,0.568,0.432,6.0,26.548,MEM,7,2023-04-28
241,Al Horford,STL,0.5,0.569,0.431,2.0,0.842,PHI,7,2023-05-01
200,Austin Reaves,TRB,4.0,0.572,0.428,2.0,4.473,MEM,7,2023-04-28
167,Mitchell Robinson,BLK,1.5,0.573,0.427,4.0,1.925,MIA,7,2023-04-30
63,Klay Thompson,TRB,4.0,0.575,0.425,1.0,4.49,SAC,7,2023-04-28
73,Jordan Poole,AST,3.5,0.575,0.425,10.0,4.043,SAC,7,2023-04-28
181,Rui Hachimura,PTS,9.5,0.576,0.424,6.0,10.272,MEM,7,2023-04-28
96,Domantas Sabonis,PTS+TRB,31.5,0.577,0.423,4.0,32.775,GSW,7,2023-04-28
83,De'Aaron Fox,TRB,5.0,0.58,0.42,2.0,5.561,GSW,7,2023-04-28
186,D'Angelo Russell,AST,5.5,0.581,0.419,8.0,6.171,MEM,7,2023-04-28
122,Jamal Murray,PTS,22.5,0.582,0.418,5.0,23.663,PHX,7,2023-04-29
119,Jamal Murray,TRB,4.0,0.584,0.416,2.0,4.529,PHX,7,2023-04-29
61,Draymond Green,PTS+TRB,16.0,0.587,0.413,2.0,16.98,SAC,7,2023-04-28
182,Rui Hachimura,TRB,4.0,0.588,0.412,1.0,4.549,MEM,7,2023-04-28
90,Harrison Barnes,TRB,4.0,0.603,0.397,2.0,4.616,GSW,7,2023-04-28
