,Player,Line_pp,Line_dog,Stat,difference,Date,League_dog,Team_dog
208,REDSTAR,36.5,38.5,MAPS 1-2 Kills,-0.0547945205479452,2023-06-11,ESPORTS,500 
217,zorte,36.5,38.5,MAPS 1-2 Kills,-0.0547945205479452,2023-06-11,ESPORTS,FORZE 
209,Rainwaker,37.0,39.0,MAPS 1-2 Kills,-0.05405405405405406,2023-06-11,ESPORTS,500 
207,DreaM,32.5,34.0,MAPS 1-2 Kills,-0.046153846153846156,2023-06-11,ESPORTS, EPIC DUDES
91,gpk,12.0,12.5,MAPS 1-2 Kills,-0.041666666666666664,2023-06-11,ESPORTS,BetBoom 
92,gpk,12.0,12.5,MAPS 1-2 Kills,-0.041666666666666664,2023-06-11,ESPORTS,BetBoom 
93,Monet,12.0,12.5,MAPS 1-2 Kills,-0.041666666666666664,2023-06-11,ESPORTS, Aster
202,slaxz-,37.5,39.0,MAPS 1-2 Kills,-0.04,2023-06-11,ESPORTS,ALTERNATE aTTax 
226,Spinx,39.0,40.5,MAPS 1-2 Kills,-0.038461538461538464,2023-06-11,ESPORTS,Heroic 
214,Nertz,39.0,40.5,MAPS 1-2 Kills,-0.038461538461538464,2023-06-11,ESPORTS, ENCE
118,miCKe,15.0,15.5,MAPS 1-2 Kills,-0.03333333333333333,2023-06-11,ESPORTS,Liquid 
212,roman,33.0,34.0,MAPS 1-2 Kills,-0.030303030303030304,2023-06-11,ESPORTS, SAW
203,Spiidi,35.0,36.0,MAPS 1-2 Kills,-0.02857142857142857,2023-06-11,ESPORTS,ALTERNATE aTTax 
43,Aaron Gordon,19.5,20.0,PTS+TRB,-0.02564102564102564,2023-06-12,NBA,DEN
6,Nikola Jokic,22.5,23.0,TRB+AST,-0.022222222222222223,2023-06-12,NBA,DEN
10,Jimmy Butler,32.5,33.0,PTS+AST,-0.015384615384615385,2023-06-12,NBA,MIA
12,Jimmy Butler,32.5,33.0,PTS+TRB,-0.015384615384615385,2023-06-12,NBA,MIA
213,MUTiRiS,34.5,35.0,MAPS 1-2 Kills,-0.014492753623188406,2023-06-11,ESPORTS, SAW
222,sjuush,35.5,36.0,MAPS 1-2 Kills,-0.014084507042253521,2023-06-11,ESPORTS, Vitality
227,Magisk,37.0,37.5,MAPS 1-2 Kills,-0.013513513513513514,2023-06-11,ESPORTS,Heroic 
215,SunPayus,38.0,38.5,MAPS 1-2 Kills,-0.013157894736842105,2023-06-11,ESPORTS, ENCE
220,stavn,40.0,40.5,MAPS 1-2 Kills,-0.0125,2023-06-11,ESPORTS, Vitality
8,Nikola Jokic,42.5,43.0,PTS+TRB,-0.011764705882352941,2023-06-12,NBA,DEN
225,ZywOo,45.0,44.5,MAPS 1-2 Kills,0.011111111111111112,2023-06-11,ESPORTS,Heroic 
155,cNed,35.5,35.0,MAPS 1-2 Kills,0.014084507042253521,2023-06-11,ESPORTS, Navi
223,TeSeS,34.5,34.0,MAPS 1-2 Kills,0.014492753623188406,2023-06-11,ESPORTS, Vitality
228,dupreeh,33.5,33.0,MAPS 1-2 Kills,0.014925373134328358,2023-06-11,ESPORTS,Heroic 
218,Jerry,33.0,32.5,MAPS 1-2 Kills,0.015151515151515152,2023-06-11,ESPORTS,FORZE 
156,SUYGETSU,33.0,32.5,MAPS 1-2 Kills,0.015151515151515152,2023-06-11,ESPORTS, Navi
153,Victor,32.0,31.5,MAPS 1-2 Kills,0.015625,2023-06-11,ESPORTS,NRG 
154,crashies,31.5,31.0,MAPS 1-2 Kills,0.015873015873015872,2023-06-11,ESPORTS,NRG 
211,story,39.0,38.0,MAPS 1-2 Kills,0.02564102564102564,2023-06-11,ESPORTS, SAW
219,Krad,34.0,33.0,MAPS 1-2 Kills,0.029411764705882353,2023-06-11,ESPORTS,FORZE 
152,s0m,33.0,32.0,MAPS 1-2 Kills,0.030303030303030304,2023-06-11,ESPORTS,NRG 
95,SumaiL,16.5,16.0,MAPS 1-2 Kills,0.030303030303030304,2023-06-11,ESPORTS, Aster
80,Caleb Martin,16.0,15.5,PTS+TRB+AST,0.03125,2023-06-12,NBA,MIA
119,Nisha,16.0,15.5,MAPS 1-2 Kills,0.03125,2023-06-11,ESPORTS,Liquid 
110,DarkMago,14.0,13.5,MAPS 1-2 Kills,0.03571428571428571,2023-06-11,ESPORTS,beastcoast 
109,DarkMago,14.0,13.5,MAPS 1-2 Kills,0.03571428571428571,2023-06-11,ESPORTS,beastcoast 
122,Bryle,13.5,13.0,MAPS 1-2 Kills,0.037037037037037035,2023-06-11,ESPORTS,TSM 
221,jabbi,37.0,35.5,MAPS 1-2 Kills,0.04054054054054054,2023-06-11,ESPORTS, Vitality
205,HadeZ,33.0,31.5,MAPS 1-2 Kills,0.045454545454545456,2023-06-11,ESPORTS, EPIC DUDES
229,apEX,31.5,30.0,MAPS 1-2 Kills,0.047619047619047616,2023-06-11,ESPORTS,Heroic 
157,Zyppan,30.5,29.0,MAPS 1-2 Kills,0.04918032786885246,2023-06-11,ESPORTS, Navi
83,Stormstormer,10.0,9.5,MAPS 1-2 Kills,0.05,2023-06-11,ESPORTS,Entity 
151,ardiis,34.5,32.5,MAPS 1-2 Kills,0.057971014492753624,2023-06-11,ESPORTS,NRG 
101,Yuragi,16.0,15.0,MAPS 1-2 Kills,0.0625,2023-06-11,ESPORTS,OG 
124,Armel,15.5,14.5,MAPS 1-2 Kills,0.06451612903225806,2023-06-11,ESPORTS, Secret
85,RAMZES666,13.5,12.5,MAPS 1-2 Kills,0.07407407407407407,2023-06-11,ESPORTS, 9 Pandas
194,Griffin Canning,6.0,5.5,Pitcher Strikeouts,0.08333333333333333,2023-06-11,MLB,LAA
103,bzm,17.5,16.0,MAPS 1-2 Kills,0.08571428571428572,2023-06-11,ESPORTS,OG 
96,SumaiL,17.5,16.0,MAPS 1-2 Kills,0.08571428571428572,2023-06-11,ESPORTS, Aster
89,Nightfall,11.5,10.5,MAPS 1-2 Kills,0.08695652173913043,2023-06-11,ESPORTS,BetBoom 
88,Nightfall,11.5,10.5,MAPS 1-2 Kills,0.08695652173913043,2023-06-11,ESPORTS,BetBoom 
147,Mitch Keller,5.5,5.0,Pitcher Strikeouts,0.09090909090909091,2023-06-11,MLB,PIT
97,Quinn,16.0,14.5,MAPS 1-2 Kills,0.09375,2023-06-11,ESPORTS,Gaimin Gladiators 
111,Yatoro,14.0,12.5,MAPS 1-2 Kills,0.10714285714285714,2023-06-11,ESPORTS, Spirit
112,Larl,13.5,12.0,MAPS 1-2 Kills,0.1111111111111111,2023-06-11,ESPORTS, Spirit
100,Arteezy,13.0,11.5,MAPS 1-2 Kills,0.11538461538461539,2023-06-11,ESPORTS, Shopify Rebellion
98,Quinn,16.5,14.5,MAPS 1-2 Kills,0.12121212121212122,2023-06-11,ESPORTS,Gaimin Gladiators 
117,Pakazs,12.0,10.5,MAPS 1-2 Kills,0.125,2023-06-11,ESPORTS, Evil Geniuses
84,Stormstormer,12.5,9.5,MAPS 1-2 Kills,0.24,2023-06-11,ESPORTS,Entity 
