,Player,Line_pp,Line_dog,Stat,difference,Date,League_dog,Team_dog
78,MrFaliN,27.5,26.5,MAPS 1-2 Kills,0.03636363636363636,2023-06-10,ESPORTS,FUT 
90,hfmi0dzjc9z7,26.5,25.5,MAPS 1-2 Kills,0.03773584905660377,2023-06-11,ESPORTS, Attacking Soul
137,Nodios,39.0,37.5,MAPS 1-2 Kills,0.038461538461538464,2023-06-10,ESPORTS, ECSTATIC
179,huNter-,37.5,36.0,MAPS 1-2 Kills,0.04,2023-06-10,ESPORTS,G2 
139,salazar,35.5,34.0,MAPS 1-2 Kills,0.04225352112676056,2023-06-10,ESPORTS, ECSTATIC
185,apEX,31.0,29.5,MAPS 1-2 Kills,0.04838709677419355,2023-06-10,ESPORTS, Vitality
110,Zyppan,30.5,29.0,MAPS 1-2 Kills,0.04918032786885246,2023-06-11,ESPORTS, Navi
162,jabbi,37.0,35.0,MAPS 1-2 Kills,0.05405405405405406,2023-06-10,ESPORTS,Heroic 
147,Nexius,37.0,35.0,MAPS 1-2 Kills,0.05405405405405406,2023-06-10,ESPORTS, MOUZ NXT
96,Carpe,26.5,25.0,MAPS 1-2 Kills,0.05660377358490566,2023-06-11,ESPORTS, T1
35,Kevin De Bruyne,8.5,8.0,Crosses,0.058823529411764705,2023-06-10,other,Manchester City
146,sl3nd,40.0,37.5,MAPS 1-2 Kills,0.0625,2023-06-10,ESPORTS, MOUZ NXT
104,ardiis,34.5,32.0,MAPS 1-2 Kills,0.07246376811594203,2023-06-11,ESPORTS,NRG 
98,Smoggy,34.5,32.0,MAPS 1-2 Kills,0.07246376811594203,2023-06-11,ESPORTS,EDward Gaming 
91,monk,26.5,24.5,MAPS 1-2 Kills,0.07547169811320754,2023-06-11,ESPORTS, Attacking Soul
