,line,stat,player,league,team,date
373,18.5,PTS+TRB+AST,Jerami Grant,NBA,POR,2023-10-16
374,23.5,PTS+TRB+AST,Anfernee Simons,NBA,POR,2023-10-16
375,16.0,PTS,Kevin Durant,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
376,4.5,TRB,Kevin Durant,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
377,16.5,PTS,Devin Booker,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
378,23.0,PTS+TRB+AST,Devin Booker,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
379,13.5,PTS,Bradley Beal,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
380,18.5,PTS+TRB+AST,Bradley Beal,NBASZN,bf374cd2-3365-4bb8-972e-fb429353aa56,
381,10.5,PTS,Jusuf Nurkic,NBA,PHX,2023-10-16
382,18.5,PTS+TRB+AST,Jusuf Nurkic,NBA,PHX,2023-10-16
383,6.5,TRB,Jusuf Nurkic,NBA,PHX,2023-10-16
384,23.5,PTS,A'ja Wilson,WNBA,LVA,2023-10-18
385,11.5,TRB,A'ja Wilson,WNBA,LVA,2023-10-18
386,21.5,PTS,Kelsey Plum,WNBA,LVA,2023-10-18
387,3.5,TRB,Kelsey Plum,WNBA,LVA,2023-10-18
388,19.5,PTS,Jackie Young,WNBA,LVA,2023-10-18
389,5.5,TRB,Jackie Young,WNBA,LVA,2023-10-18
390,20.5,PTS,Breanna Stewart,WNBA,NYL,2023-10-18
391,14.0,PTS,Sabrina Ionescu,WNBA,NYL,2023-10-18
392,5.5,AST,Sabrina Ionescu,WNBA,NYL,2023-10-18
393,4.5,TRB,Sabrina Ionescu,WNBA,NYL,2023-10-18
394,10.5,PTS,Courtney Vandersloot,WNBA,NYL,2023-10-18
395,6.5,AST,Courtney Vandersloot,WNBA,NYL,2023-10-18
396,10.5,TRB,Jonquel Jones,WNBA,NYL,2023-10-18
397,13.5,PTS,Betnijah Laney,WNBA,NYL,2023-10-18
398,5.5,Aces,Casper Ruud,other,Casper Ruud,
399,6.5,Aces,Karen Khachanov,other,Karen Khachanov,
400,5.5,Aces,Tomas Martin,other,Tomas Martin,
401,8.5,Aces,Frances Tiafoe,other,Frances Tiafoe,
402,11.5,Aces,Taylor Fritz,other,Taylor Fritz,
403,3.0,Aces,Xinyu Wang,other,Xinyu Wang,
404,4.5,Aces,Francisco Cerundolo,other,Francisco Cerundolo,
405,5.5,Aces,Dominic Thiem,other,Dominic Thiem,
406,6.5,Aces,Roman Safiullin,other,Roman Safiullin,
407,6.0,Aces,Nuno Borges,other,Nuno Borges,
408,6.0,Aces,Botic Van,other,Botic Van,
409,4.0,Aces,Gael Monfils,other,Gael Monfils,
410,3.0,Aces,Sorana Cirstea,other,Sorana Cirstea,
411,4.5,Aces,Fabian Marozsan,other,Fabian Marozsan,
412,7.5,Aces,Stan Wawrinka,other,Stan Wawrinka,
413,7.0,Aces,Laslo Djere,other,Laslo Djere,
414,10.0,Aces,Christopher Eubanks,other,Christopher Eubanks,
415,3.5,Aces,Ana Bogdan,other,Ana Bogdan,
416,3.5,Aces,Alex de,other,Alex de,
417,2.0,Aces,Tamara Korpatsch,other,Tamara Korpatsch,
418,5.0,Aces,Cristian Garin,other,Cristian Garin,
419,9.5,Aces,Ben Shelton,other,Ben Shelton,
420,4.5,Aces,Daniel Evans,other,Daniel Evans,
421,3.5,Aces,Anna Blinkova,other,Anna Blinkova,
422,8.0,Aces,Alycia Parks,other,Alycia Parks,
423,3.5,Aces,Jaqueline Adina,other,Jaqueline Adina,
424,5.0,Aces,Emil Ruusuvuori,other,Emil Ruusuvuori,
425,1.5,Aces,Kaja Juvan,other,Kaja Juvan,
426,13.5,Aces,Hubert Hurkacz,other,Hubert Hurkacz,
427,4.5,Aces,Anna Bondar,other,Anna Bondar,
428,4.5,Aces,Magda Linette,other,Magda Linette,
429,6.0,Aces,Jeffrey John,other,Jeffrey John,
430,4.5,Double Faults,Varvara Gracheva,other,Varvara Gracheva,
431,5.5,Double Faults,Aliaksandra Sasnovich,other,Aliaksandra Sasnovich,
432,2.0,Double Faults,Casper Ruud,other,Casper Ruud,
433,2.5,Double Faults,Magda Linette,other,Magda Linette,
434,3.0,Double Faults,Francisco Cerundolo,other,Francisco Cerundolo,
435,2.0,Double Faults,Taylor Fritz,other,Taylor Fritz,
436,2.0,Double Faults,Frances Tiafoe,other,Frances Tiafoe,
437,2.0,Double Faults,Karen Khachanov,other,Karen Khachanov,
438,4.0,Double Faults,Beatriz Haddad,other,Beatriz Haddad,
439,1.5,Double Faults,Stan Wawrinka,other,Stan Wawrinka,
440,2.5,Double Faults,Laslo Djere,other,Laslo Djere,
441,3.0,Double Faults,Sorana Cirstea,other,Sorana Cirstea,
442,3.0,Double Faults,Nuno Borges,other,Nuno Borges,
443,3.0,Double Faults,Jeffrey John,other,Jeffrey John,
444,4.5,Double Faults,Gael Monfils,other,Gael Monfils,
445,3.0,Double Faults,Roman Safiullin,other,Roman Safiullin,
446,4.0,Double Faults,Botic Van,other,Botic Van,
447,2.0,Double Faults,Dominic Thiem,other,Dominic Thiem,
448,1.5,Double Faults,Fabian Marozsan,other,Fabian Marozsan,
449,3.0,Double Faults,Greet Minnen,other,Greet Minnen,
450,4.0,Double Faults,Yanina Wickmayer,other,Yanina Wickmayer,
451,2.5,Double Faults,Emil Ruusuvuori,other,Emil Ruusuvuori,
452,9.0,Double Faults,Alycia Parks,other,Alycia Parks,
453,5.0,Double Faults,Emiliana Arango,other,Emiliana Arango,
454,3.0,Double Faults,Cristian Garin,other,Cristian Garin,
455,2.0,Double Faults,Ana Bogdan,other,Ana Bogdan,
456,4.0,Double Faults,Jaqueline Adina,other,Jaqueline Adina,
457,5.0,Double Faults,Tamara Korpatsch,other,Tamara Korpatsch,
458,2.0,Double Faults,Alex de,other,Alex de,
459,3.5,Double Faults,Ben Shelton,other,Ben Shelton,
460,2.0,Double Faults,Christopher Eubanks,other,Christopher Eubanks,
461,2.5,Double Faults,Daniel Evans,other,Daniel Evans,
462,0.5,sets_lost,Karen Khachanov,other,Karen Khachanov,
463,0.5,sets_lost,Sorana Cirstea,other,Sorana Cirstea,
464,0.5,sets_lost,Mai Hontama,other,Mai Hontama,
465,0.5,sets_lost,Ben Shelton,other,Ben Shelton,
466,0.5,sets_lost,Daniel Evans,other,Daniel Evans,
467,51.55,Hitter Fantasy Score,Magda Linette,other,Magda Linette,
468,47.55,Hitter Fantasy Score,Karen Khachanov,other,Karen Khachanov,
469,46.95,Hitter Fantasy Score,Frances Tiafoe,other,Frances Tiafoe,
470,44.15,Hitter Fantasy Score,Francisco Cerundolo,other,Francisco Cerundolo,
471,49.05,Hitter Fantasy Score,Tomas Martin,other,Tomas Martin,
472,43.15,Hitter Fantasy Score,Xinyu Wang,other,Xinyu Wang,
473,43.05,Hitter Fantasy Score,Varvara Gracheva,other,Varvara Gracheva,
474,44.15,Hitter Fantasy Score,Aliaksandra Sasnovich,other,Aliaksandra Sasnovich,
475,49.05,Hitter Fantasy Score,Beatriz Haddad,other,Beatriz Haddad,
476,46.55,Hitter Fantasy Score,Magdalena Frech,other,Magdalena Frech,
477,49.65,Hitter Fantasy Score,Emil Ruusuvuori,other,Emil Ruusuvuori,
478,50.55,Hitter Fantasy Score,Lucia Bronzetti,other,Lucia Bronzetti,
479,44.75,Hitter Fantasy Score,Christopher Eubanks,other,Christopher Eubanks,
480,49.25,Hitter Fantasy Score,Lesia Tsurenko,other,Lesia Tsurenko,
481,44.75,Hitter Fantasy Score,Jeffrey John,other,Jeffrey John,
482,44.55,Hitter Fantasy Score,Alex de,other,Alex de,
483,48.75,Hitter Fantasy Score,Hubert Hurkacz,other,Hubert Hurkacz,
484,49.15,Hitter Fantasy Score,Ben Shelton,other,Ben Shelton,
485,44.95,Hitter Fantasy Score,Cristian Garin,other,Cristian Garin,
486,49.75,Hitter Fantasy Score,Anna Bondar,other,Anna Bondar,
487,45.95,Hitter Fantasy Score,Jasmine Paolini,other,Jasmine Paolini,
488,48.65,Hitter Fantasy Score,Daniel Evans,other,Daniel Evans,
489,44.55,Hitter Fantasy Score,Claire Liu,other,Claire Liu,
490,49.55,Hitter Fantasy Score,Fabian Marozsan,other,Fabian Marozsan,
491,44.75,Hitter Fantasy Score,Emiliana Arango,other,Emiliana Arango,
492,48.75,Hitter Fantasy Score,Elise Mertens,other,Elise Mertens,
493,44.05,Hitter Fantasy Score,Gael Monfils,other,Gael Monfils,
494,43.05,Hitter Fantasy Score,Botic Van,other,Botic Van,
495,44.75,Hitter Fantasy Score,Dominic Thiem,other,Dominic Thiem,
496,49.55,Hitter Fantasy Score,Roman Safiullin,other,Roman Safiullin,
497,43.95,Hitter Fantasy Score,Alycia Parks,other,Alycia Parks,
498,48.55,Hitter Fantasy Score,Stan Wawrinka,other,Stan Wawrinka,
499,45.55,Hitter Fantasy Score,Ana Bogdan,other,Ana Bogdan,
500,45.75,Hitter Fantasy Score,Sorana Cirstea,other,Sorana Cirstea,
501,51.05,Hitter Fantasy Score,Laslo Djere,other,Laslo Djere,
502,49.55,Hitter Fantasy Score,Greet Minnen,other,Greet Minnen,
503,43.55,Hitter Fantasy Score,Tamara Korpatsch,other,Tamara Korpatsch,
504,44.05,Hitter Fantasy Score,Nuno Borges,other,Nuno Borges,
505,53.55,Hitter Fantasy Score,Kaja Juvan,other,Kaja Juvan,
506,50.05,Hitter Fantasy Score,Anna Blinkova,other,Anna Blinkova,
507,51.55,Hitter Fantasy Score,Martina Trevisan,other,Martina Trevisan,
508,48.55,Hitter Fantasy Score,Taylor Fritz,other,Taylor Fritz,
509,47.55,Hitter Fantasy Score,Casper Ruud,other,Casper Ruud,
510,13.0,Games Won,Karen Khachanov,other,Karen Khachanov,
511,12.5,Games Won,Tomas Martin,other,Tomas Martin,
512,12.5,Games Won,Francisco Cerundolo,other,Francisco Cerundolo,
513,12.5,Games Won,Aliaksandra Sasnovich,other,Aliaksandra Sasnovich,
514,12.5,Games Won,Fabian Marozsan,other,Fabian Marozsan,
515,12.5,Games Won,Roman Safiullin,other,Roman Safiullin,
516,12.5,Games Won,Botic Van,other,Botic Van,
517,12.5,Games Won,Dominic Thiem,other,Dominic Thiem,
518,13.0,Games Won,Stan Wawrinka,other,Stan Wawrinka,
519,12.5,Games Won,Jeffrey John,other,Jeffrey John,
520,12.5,Games Won,Laslo Djere,other,Laslo Djere,
521,12.5,Games Won,Gael Monfils,other,Gael Monfils,
522,12.5,Games Won,Nuno Borges,other,Nuno Borges,
523,12.5,Games Won,Claire Liu,other,Claire Liu,
524,12.5,Games Won,Magdalena Frech,other,Magdalena Frech,
525,12.5,Games Won,Alex de,other,Alex de,
526,12.5,Games Won,Christopher Eubanks,other,Christopher Eubanks,
527,12.5,Games Won,Emil Ruusuvuori,other,Emil Ruusuvuori,
528,12.5,Games Won,Cristian Garin,other,Cristian Garin,
529,12.5,Games Won,Daniel Evans,other,Daniel Evans,
530,13.0,Games Won,Hubert Hurkacz,other,Hubert Hurkacz,
531,9.5,Games Lost,Tomas Martin,other,Tomas Martin,
532,8.0,Games Lost,Magda Linette,other,Magda Linette,
533,12.0,Games Lost,Casper Ruud,other,Casper Ruud,
534,12.0,Games Lost,Frances Tiafoe,other,Frances Tiafoe,
535,12.0,Games Lost,Karen Khachanov,other,Karen Khachanov,
536,12.0,Games Lost,Taylor Fritz,other,Taylor Fritz,
537,12.0,Games Lost,Francisco Cerundolo,other,Francisco Cerundolo,
538,8.5,Games Lost,Beatriz Haddad,other,Beatriz Haddad,
539,12.0,Games Lost,Varvara Gracheva,other,Varvara Gracheva,
540,12.0,Games Lost,Xinyu Wang,other,Xinyu Wang,
541,11.5,Games Lost,Aliaksandra Sasnovich,other,Aliaksandra Sasnovich,
542,12.0,Games Lost,Jeffrey John,other,Jeffrey John,
543,8.5,Games Lost,Laslo Djere,other,Laslo Djere,
544,10.0,Games Lost,Fabian Marozsan,other,Fabian Marozsan,
545,12.5,Games Lost,Botic Van,other,Botic Van,
546,9.5,Games Lost,Roman Safiullin,other,Roman Safiullin,
547,12.5,Games Lost,Nuno Borges,other,Nuno Borges,
548,12.5,Games Lost,Dominic Thiem,other,Dominic Thiem,
549,12.5,Games Lost,Stan Wawrinka,other,Stan Wawrinka,
550,11.0,Games Lost,Sorana Cirstea,other,Sorana Cirstea,
551,7.0,Games Lost,Lucia Bronzetti,other,Lucia Bronzetti,
552,7.5,Games Lost,Martina Trevisan,other,Martina Trevisan,
553,12.0,Games Lost,Petra Marcinko,other,Petra Marcinko,
554,12.0,Games Lost,Jaqueline Adina,other,Jaqueline Adina,
555,8.5,Games Lost,Greet Minnen,other,Greet Minnen,
556,10.0,Games Lost,Mai Hontama,other,Mai Hontama,
557,11.5,Games Lost,Magdalena Frech,other,Magdalena Frech,
558,11.0,Games Lost,Yanina Wickmayer,other,Yanina Wickmayer,
559,12.0,Games Lost,Emiliana Arango,other,Emiliana Arango,
560,11.5,Games Lost,Jasmine Paolini,other,Jasmine Paolini,
561,11.5,Games Lost,Tamara Korpatsch,other,Tamara Korpatsch,
562,12.0,Games Lost,Claire Liu,other,Claire Liu,
563,11.5,Games Lost,Ana Bogdan,other,Ana Bogdan,
564,12.0,Games Lost,Alycia Parks,other,Alycia Parks,
565,10.5,Games Lost,Daniel Evans,other,Daniel Evans,
566,12.5,Games Lost,Hubert Hurkacz,other,Hubert Hurkacz,
567,9.0,Games Lost,Emil Ruusuvuori,other,Emil Ruusuvuori,
568,12.5,Games Lost,Christopher Eubanks,other,Christopher Eubanks,
569,12.5,Games Lost,Alex de,other,Alex de,
570,12.0,Games Lost,Cristian Garin,other,Cristian Garin,
571,8.5,Games Lost,Anna Bondar,other,Anna Bondar,
572,12.0,Games Lost,Katarina Zavatska,other,Katarina Zavatska,
573,5.5,Games Lost,Kaja Juvan,other,Kaja Juvan,
574,8.0,Games Lost,Lesia Tsurenko,other,Lesia Tsurenko,
575,7.5,Games Lost,Anna Blinkova,other,Anna Blinkova,
576,8.5,Games Lost,Elise Mertens,other,Elise Mertens,
577,10.5,Games Lost,Ben Shelton,other,Ben Shelton,
578,21.0,games_played,Tomas Martin,other,Tomas Martin,
579,19.5,games_played,Magda Linette,other,Magda Linette,
580,22.5,games_played,Taylor Fritz,other,Taylor Fritz,
581,22.5,games_played,Casper Ruud,other,Casper Ruud,
582,22.5,games_played,Karen Khachanov,other,Karen Khachanov,
583,22.5,games_played,Frances Tiafoe,other,Frances Tiafoe,
584,22.0,games_played,Francisco Cerundolo,other,Francisco Cerundolo,
585,21.5,games_played,Varvara Gracheva,other,Varvara Gracheva,
586,20.0,games_played,Beatriz Haddad,other,Beatriz Haddad,
587,21.5,games_played,Aliaksandra Sasnovich,other,Aliaksandra Sasnovich,
588,21.5,games_played,Xinyu Wang,other,Xinyu Wang,
589,21.0,games_played,Roman Safiullin,other,Roman Safiullin,
590,22.5,games_played,Botic Van,other,Botic Van,
591,23.5,games_played,Stan Wawrinka,other,Stan Wawrinka,
592,22.0,games_played,Jeffrey John,other,Jeffrey John,
593,22.5,games_played,Gael Monfils,other,Gael Monfils,
594,23.0,games_played,Dominic Thiem,other,Dominic Thiem,
595,21.5,games_played,Fabian Marozsan,other,Fabian Marozsan,
596,22.5,games_played,Nuno Borges,other,Nuno Borges,
597,20.5,games_played,Laslo Djere,other,Laslo Djere,
598,21.0,games_played,Jasmine Paolini,other,Jasmine Paolini,
599,21.5,games_played,Emiliana Arango,other,Emiliana Arango,
600,21.0,games_played,Yanina Wickmayer,other,Yanina Wickmayer,
601,19.0,games_played,Lucia Bronzetti,other,Lucia Bronzetti,
602,21.5,games_played,Alycia Parks,other,Alycia Parks,
603,21.5,games_played,Jaqueline Adina,other,Jaqueline Adina,
604,21.0,games_played,Tamara Korpatsch,other,Tamara Korpatsch,
605,21.5,games_played,Petra Marcinko,other,Petra Marcinko,
606,21.5,games_played,Claire Liu,other,Claire Liu,
607,20.0,games_played,Greet Minnen,other,Greet Minnen,
608,20.5,games_played,Mai Hontama,other,Mai Hontama,
609,20.5,games_played,Sorana Cirstea,other,Sorana Cirstea,
610,21.0,games_played,Ana Bogdan,other,Ana Bogdan,
611,19.5,games_played,Martina Trevisan,other,Martina Trevisan,
612,21.5,games_played,Magdalena Frech,other,Magdalena Frech,
613,22.0,games_played,Daniel Evans,other,Daniel Evans,
614,23.0,games_played,Hubert Hurkacz,other,Hubert Hurkacz,
615,20.0,games_played,Elise Mertens,other,Elise Mertens,
616,22.0,games_played,Cristian Garin,other,Cristian Garin,
617,22.5,games_played,Alex de,other,Alex de,
618,19.0,games_played,Anna Blinkova,other,Anna Blinkova,
619,23.0,games_played,Christopher Eubanks,other,Christopher Eubanks,
620,22.0,games_played,Ben Shelton,other,Ben Shelton,
621,21.0,games_played,Emil Ruusuvuori,other,Emil Ruusuvuori,
622,20.0,games_played,Anna Bondar,other,Anna Bondar,
623,17.5,games_played,Kaja Juvan,other,Kaja Juvan,
624,21.0,games_played,Katarina Zavatska,other,Katarina Zavatska,
625,20.0,games_played,Lesia Tsurenko,other,Lesia Tsurenko,
626,6.0,kills_in_map_1,Zeus+Oner,ESPORTS,T1 ,2023-10-19
627,8.5,kills_in_map_1,Gumayusi+Faker,ESPORTS,T1 ,2023-10-19
628,28.0,fantasy_points_on_map_1,Zeus,ESPORTS,T1 ,2023-10-19
629,3.0,kills_in_map_1,Zeus,ESPORTS,T1 ,2023-10-19
630,29.9,fantasy_points_on_map_1,Oner,ESPORTS,T1 ,2023-10-19
631,3.0,kills_in_map_1,Oner,ESPORTS,T1 ,2023-10-19
632,26.6,fantasy_points_on_map_1,Faker,ESPORTS,T1 ,2023-10-19
633,3.0,kills_in_map_1,Faker,ESPORTS,T1 ,2023-10-19
634,25.2,fantasy_points_on_map_1,Keria,ESPORTS,T1 ,2023-10-19
635,0.5,kills_in_map_1,Keria,ESPORTS,T1 ,2023-10-19
636,35.0,fantasy_points_on_map_1,Gumayusi,ESPORTS,T1 ,2023-10-19
637,5.5,kills_in_map_1,Gumayusi,ESPORTS,T1 ,2023-10-19
638,3.0,kills_in_map_1,Summit+Pyosik,ESPORTS,Liquid ,2023-10-20
639,3.0,kills_in_map_1,yeon+APA,ESPORTS,Liquid ,2023-10-20
640,9.9,fantasy_points_on_map_1,Summit,ESPORTS,Liquid ,2023-10-20
641,1.5,kills_in_map_1,Summit,ESPORTS,Liquid ,2023-10-20
642,11.4,fantasy_points_on_map_1,Pyosik,ESPORTS,Liquid ,2023-10-20
643,1.5,kills_in_map_1,Pyosik,ESPORTS,Liquid ,2023-10-20
644,11.1,fantasy_points_on_map_1,APA,ESPORTS,Liquid ,2023-10-20
645,1.5,kills_in_map_1,APA,ESPORTS,Liquid ,2023-10-20
646,7.4,fantasy_points_on_map_1,CoreJJ,ESPORTS,Liquid ,2023-10-20
647,0.5,kills_in_map_1,CoreJJ,ESPORTS,Liquid ,2023-10-20
648,11.7,fantasy_points_on_map_1,yeon,ESPORTS,Liquid ,2023-10-20
649,1.5,kills_in_map_1,yeon,ESPORTS,Liquid ,2023-10-20
650,5.5,kills_in_map_1,Blaber+Fudge,ESPORTS,C9 ,2023-10-19
651,7.0,kills_in_map_1,Berserker+Emenes,ESPORTS,C9 ,2023-10-19
652,20.9,fantasy_points_on_map_1,Fudge,ESPORTS,C9 ,2023-10-19
653,3.0,kills_in_map_1,Fudge,ESPORTS,C9 ,2023-10-19
654,25.2,fantasy_points_on_map_1,Blaber,ESPORTS,C9 ,2023-10-19
655,2.5,kills_in_map_1,Blaber,ESPORTS,C9 ,2023-10-19
656,24.5,fantasy_points_on_map_1,EMENES,ESPORTS,C9 ,2023-10-19
657,3.0,kills_in_map_1,EMENES,ESPORTS,C9 ,2023-10-19
658,19.7,fantasy_points_on_map_1,Zven,ESPORTS,C9 ,2023-10-19
659,1.0,kills_in_map_1,Zven,ESPORTS,C9 ,2023-10-19
660,27.0,fantasy_points_on_map_1,Berserker,ESPORTS,C9 ,2023-10-19
661,4.0,kills_in_map_1,Berserker,ESPORTS,C9 ,2023-10-19
662,5.0,kills_in_map_1,Chasy+Elyoya,ESPORTS, Mad Lions,2023-10-19
663,7.5,kills_in_map_1,Nisqy+Carzzy,ESPORTS, Mad Lions,2023-10-19
664,2.5,kills_in_map_1,Chasy,ESPORTS, Mad Lions,2023-10-19
665,23.3,fantasy_points_on_map_1,Elyoya,ESPORTS, Mad Lions,2023-10-19
666,2.5,kills_in_map_1,Elyoya,ESPORTS, Mad Lions,2023-10-19
667,23.7,fantasy_points_on_map_1,Nisqy,ESPORTS, Mad Lions,2023-10-19
668,3.5,kills_in_map_1,Nisqy,ESPORTS, Mad Lions,2023-10-19
669,15.5,fantasy_points_on_map_1,Hylissang,ESPORTS, Mad Lions,2023-10-19
670,0.5,kills_in_map_1,Hylissang,ESPORTS, Mad Lions,2023-10-19
671,24.3,fantasy_points_on_map_1,Carzzy,ESPORTS, Mad Lions,2023-10-19
672,4.0,kills_in_map_1,Carzzy,ESPORTS, Mad Lions,2023-10-19
673,27.1,fantasy_points_on_map_1,Doran,ESPORTS,Gen.G ,2023-10-19
674,3.0,kills_in_map_1,Doran,ESPORTS,Gen.G ,2023-10-19
675,31.3,fantasy_points_on_map_1,Peanut,ESPORTS,Gen.G ,2023-10-19
676,2.5,kills_in_map_1,Peanut,ESPORTS,Gen.G ,2023-10-19
677,31.6,fantasy_points_on_map_1,Chovy,ESPORTS,Gen.G ,2023-10-19
678,4.0,kills_in_map_1,Chovy,ESPORTS,Gen.G ,2023-10-19
679,26.9,fantasy_points_on_map_1,Delight,ESPORTS,Gen.G ,2023-10-19
680,1.0,kills_in_map_1,Delight,ESPORTS,Gen.G ,2023-10-19
681,6.5,kills_in_map_1,peyz,ESPORTS,Gen.G ,2023-10-19
682,8.5,fantasy_points_on_map_1,Kiaya,ESPORTS, GAM,2023-10-19
683,1.0,kills_in_map_1,Kiaya,ESPORTS, GAM,2023-10-19
684,9.8,fantasy_points_on_map_1,Levi,ESPORTS, GAM,2023-10-19
685,1.5,kills_in_map_1,Levi,ESPORTS, GAM,2023-10-19
686,9.6,fantasy_points_on_map_1,Kati,ESPORTS, GAM,2023-10-19
687,1.5,kills_in_map_1,Kati,ESPORTS, GAM,2023-10-19
688,5.2,fantasy_points_on_map_1,Palette,ESPORTS, GAM,2023-10-19
689,0.5,kills_in_map_1,Palette,ESPORTS, GAM,2023-10-19
690,9.5,fantasy_points_on_map_1,Slayder,ESPORTS, GAM,2023-10-19
691,1.5,kills_in_map_1,Slayder,ESPORTS, GAM,2023-10-19
692,25.0,fantasy_points_on_map_1,369,ESPORTS,JD Gaming ,2023-10-19
693,2.0,kills_in_map_1,369,ESPORTS,JD Gaming ,2023-10-19
694,32.5,fantasy_points_on_map_1,Kanavi,ESPORTS,JD Gaming ,2023-10-19
695,3.5,kills_in_map_1,Kanavi,ESPORTS,JD Gaming ,2023-10-19
696,32.4,fantasy_points_on_map_1,Knight,ESPORTS,JD Gaming ,2023-10-19
697,5.0,kills_in_map_1,Knight,ESPORTS,JD Gaming ,2023-10-19
698,24.9,fantasy_points_on_map_1,Missing,ESPORTS,JD Gaming ,2023-10-19
699,0.5,kills_in_map_1,Missing,ESPORTS,JD Gaming ,2023-10-19
700,33.3,fantasy_points_on_map_1,Ruler,ESPORTS,JD Gaming ,2023-10-19
701,6.0,kills_in_map_1,Ruler,ESPORTS,JD Gaming ,2023-10-19
702,8.4,fantasy_points_on_map_1,Adam,ESPORTS, BDS,2023-10-19
703,1.5,kills_in_map_1,Adam,ESPORTS, BDS,2023-10-19
704,9.9,fantasy_points_on_map_1,Sheo,ESPORTS, BDS,2023-10-19
705,10.6,fantasy_points_on_map_1,nuc,ESPORTS, BDS,2023-10-19
706,1.5,kills_in_map_1,nuc,ESPORTS, BDS,2023-10-19
707,6.7,fantasy_points_on_map_1,labrov,ESPORTS, BDS,2023-10-19
708,0.5,kills_in_map_1,labrov,ESPORTS, BDS,2023-10-19
709,10.8,fantasy_points_on_map_1,Crownie,ESPORTS, BDS,2023-10-19
710,1.5,kills_in_map_1,Crownie,ESPORTS, BDS,2023-10-19
711,17.7,fantasy_points_on_map_1,LoL: Broken,other,LoL: Broken,
712,2.5,kills_in_map_1,LoL: Broken,other,LoL: Broken,
713,20.9,fantasy_points_on_map_1,Yike,ESPORTS,G2 ,2023-10-19
714,2.5,kills_in_map_1,Yike,ESPORTS,G2 ,2023-10-19
715,18.9,fantasy_points_on_map_1,caPs,ESPORTS,G2 ,2023-10-19
716,2.5,kills_in_map_1,caPs,ESPORTS,G2 ,2023-10-19
717,13.0,fantasy_points_on_map_1,Mikyx,ESPORTS,G2 ,2023-10-19
718,0.5,kills_in_map_1,Mikyx,ESPORTS,G2 ,2023-10-19
719,22.8,fantasy_points_on_map_1,LoL: Hans,other,LoL: Hans,
720,3.5,kills_in_map_1,LoL: Hans,other,LoL: Hans,
721,20.8,fantasy_points_on_map_1,Canna,ESPORTS, DK,2023-10-19
722,2.5,kills_in_map_1,Canna,ESPORTS, DK,2023-10-19
723,26.5,fantasy_points_on_map_1,Canyon,ESPORTS, DK,2023-10-19
724,2.5,kills_in_map_1,Canyon,ESPORTS, DK,2023-10-19
725,25.4,fantasy_points_on_map_1,ShowMaker,ESPORTS, DK,2023-10-19
726,3.5,kills_in_map_1,ShowMaker,ESPORTS, DK,2023-10-19
727,23.1,fantasy_points_on_map_1,Kellin,ESPORTS, DK,2023-10-19
728,0.5,kills_in_map_1,Kellin,ESPORTS, DK,2023-10-19
729,27.9,fantasy_points_on_map_1,Deft,ESPORTS, DK,2023-10-19
730,5.0,kills_in_map_1,Deft,ESPORTS, DK,2023-10-19
731,10.4,fantasy_points_on_map_1,Dhokla,ESPORTS,NRG ,2023-10-19
732,1.0,kills_in_map_1,Dhokla,ESPORTS,NRG ,2023-10-19
733,10.2,fantasy_points_on_map_1,Contractz,ESPORTS,NRG ,2023-10-19
734,1.5,kills_in_map_1,Contractz,ESPORTS,NRG ,2023-10-19
735,13.5,fantasy_points_on_map_1,Palafox,ESPORTS,NRG ,2023-10-19
736,2.0,kills_in_map_1,Palafox,ESPORTS,NRG ,2023-10-19
737,8.5,fantasy_points_on_map_1,IgNar,ESPORTS,NRG ,2023-10-19
738,0.5,kills_in_map_1,IgNar,ESPORTS,NRG ,2023-10-19
739,13.1,fantasy_points_on_map_1,FBI,ESPORTS,NRG ,2023-10-19
740,2.0,kills_in_map_1,FBI,ESPORTS,NRG ,2023-10-19
741,22.2,fantasy_points_on_map_1,TheShy,ESPORTS, Weibo,2023-10-19
742,2.5,kills_in_map_1,TheShy,ESPORTS, Weibo,2023-10-19
743,28.3,fantasy_points_on_map_1,WeiWei,ESPORTS, Weibo,2023-10-19
744,2.5,kills_in_map_1,WeiWei,ESPORTS, Weibo,2023-10-19
745,31.6,fantasy_points_on_map_1,Xiaohu,ESPORTS, Weibo,2023-10-19
746,4.5,kills_in_map_1,Xiaohu,ESPORTS, Weibo,2023-10-19
747,25.8,fantasy_points_on_map_1,Crisp,ESPORTS, Weibo,2023-10-19
748,0.5,kills_in_map_1,Crisp,ESPORTS, Weibo,2023-10-19
749,35.5,fantasy_points_on_map_1,Light,ESPORTS, Weibo,2023-10-19
750,6.0,kills_in_map_1,Light,ESPORTS, Weibo,2023-10-19
751,10.3,fantasy_points_on_map_1,Oscarinin,ESPORTS,Fnatic ,2023-10-19
752,1.5,kills_in_map_1,Oscarinin,ESPORTS,Fnatic ,2023-10-19
753,11.8,fantasy_points_on_map_1,Razork,ESPORTS,Fnatic ,2023-10-19
754,1.5,kills_in_map_1,Razork,ESPORTS,Fnatic ,2023-10-19
