,line,stat,player,league,team,date
754,54.5,Rush Yards,Breece Hall,NFL,NYJ,2023-10-15
755,13.5,Receiving Yards,Breece Hall,NFL,NYJ,2023-10-15
756,72.5,rush_rec_yds,Breece Hall,NFL,NYJ,2023-10-15
757,50.5,Receiving Yards,Garrett Wilson,NFL,NYJ,2023-10-15
758,26.5,Receiving Yards,Tyler Conklin,NFL,NYJ,2023-10-15
759,5.5,kicking_points,Greg Zuerlein,NFL,NYJ,2023-10-15
760,5.5,Tackles,C.J. Mosley,NFL,NYJ,2023-10-15
761,4.0,AST,C.J. Mosley,NFL,NYJ,2023-10-15
762,5.5,Tackles,Quincy Williams,NFL,NYJ,2023-10-15
763,3.0,AST,Quincy Williams,NFL,NYJ,2023-10-15
764,3.0,Tackles,Tony Adams,NFL,NYJ,2023-10-15
765,5.0,tackles_and_assists,Tony Adams,NFL,NYJ,2023-10-15
766,3.0,Tackles,Jordan Whitehead,NFL,NYJ,2023-10-15
767,4.5,tackles_and_assists,Jordan Whitehead,NFL,NYJ,2023-10-15
768,2.5,Tackles,Sauce Gardner,NFL,NYJ,2023-10-15
769,4.0,tackles_and_assists,Sauce Gardner,NFL,NYJ,2023-10-15
770,1.5,AST,Jordan Whitehead,NFL,NYJ,2023-10-15
771,8.5,tackles_and_assists,Quincy Williams,NFL,NYJ,2023-10-15
772,9.5,tackles_and_assists,C.J. Mosley,NFL,NYJ,2023-10-15
773,3.0,tackles_and_assists,Quinnen Williams,NFL,NYJ,2023-10-15
774,203.5,Pass Yards,Joshua Dobbs,NFL,ARI,2023-10-15
775,57.5,Receiving Yards,Marquise Brown,NFL,ARI,2023-10-15
776,1.5,field_goals_made,Matt Prater,NFL,ARI,2023-10-15
777,2.0,extra_points_made,Matt Prater,NFL,ARI,2023-10-15
778,6.5,kicking_points,Matt Prater,NFL,ARI,2023-10-15
779,271.5,Pass Yards,Matthew Stafford,NFL,LAR,2023-10-15
780,0.5,rush_rec_tds,Kyren Williams,NFL,LAR,2023-10-15
781,56.5,Rush Yards,Kyren Williams,NFL,LAR,2023-10-15
782,91.5,Receiving Yards,Cooper Kupp,NFL,LAR,2023-10-15
783,1.5,field_goals_made,Brett Maher,NFL,LAR,2023-10-15
784,2.5,extra_points_made,Brett Maher,NFL,LAR,2023-10-15
785,7.5,kicking_points,Brett Maher,NFL,LAR,2023-10-15
786,52.5,Rush Yards,James Cook,NFL,BUF,2023-10-15
787,89.5,Receiving Yards,Stefon Diggs,NFL,BUF,2023-10-15
788,4.5,Aces,Emina Bektas,other,Emina Bektas,
789,3.0,Double Faults,Emina Bektas,other,Emina Bektas,
790,46.25,Hitter Fantasy Score,Emina Bektas,other,Emina Bektas,
791,3.5,Service Games Lost,Emina Bektas,other,Emina Bektas,
792,12.0,Games Lost,Emina Bektas,other,Emina Bektas,
793,22.0,games_played,Emina Bektas,other,Emina Bektas,
794,2.0,Aces,Marie Bouzkova,other,Marie Bouzkova,
795,3.0,Double Faults,Marie Bouzkova,other,Marie Bouzkova,
796,0.5,sets_lost,Marie Bouzkova,other,Marie Bouzkova,
797,47.05,Hitter Fantasy Score,Marie Bouzkova,other,Marie Bouzkova,
798,4.5,Break Points Won,Marie Bouzkova,other,Marie Bouzkova,
799,3.5,Service Games Lost,Marie Bouzkova,other,Marie Bouzkova,
800,11.0,Games Lost,Marie Bouzkova,other,Marie Bouzkova,
801,20.5,games_played,Marie Bouzkova,other,Marie Bouzkova,
802,1.5,Aces,Kimberly Birrell,other,Kimberly Birrell,
803,3.5,Double Faults,Kimberly Birrell,other,Kimberly Birrell,
804,50.55,Hitter Fantasy Score,Kimberly Birrell,other,Kimberly Birrell,
805,2.5,Service Games Lost,Kimberly Birrell,other,Kimberly Birrell,
806,8.0,Games Lost,Kimberly Birrell,other,Kimberly Birrell,
807,20.0,games_played,Kimberly Birrell,other,Kimberly Birrell,
808,3.0,Aces,Jessica Pegula,other,Jessica Pegula,
809,3.5,Double Faults,Jessica Pegula,other,Jessica Pegula,
810,52.45,Hitter Fantasy Score,Jessica Pegula,other,Jessica Pegula,
811,8.0,Games Lost,Jessica Pegula,other,Jessica Pegula,
812,20.0,games_played,Jessica Pegula,other,Jessica Pegula,
813,13.5,Aces,Hubert Hurkacz,other,Hubert Hurkacz,
814,1.0,Double Faults,Hubert Hurkacz,other,Hubert Hurkacz,
815,49.05,Hitter Fantasy Score,Hubert Hurkacz,other,Hubert Hurkacz,
816,13.0,Games Won,Hubert Hurkacz,other,Hubert Hurkacz,
817,12.0,Games Lost,Hubert Hurkacz,other,Hubert Hurkacz,
818,23.5,games_played,Hubert Hurkacz,other,Hubert Hurkacz,
819,1.5,Aces,Xinyu Wang,other,Xinyu Wang,
820,2.5,Double Faults,Xinyu Wang,other,Xinyu Wang,
821,43.05,Hitter Fantasy Score,Xinyu Wang,other,Xinyu Wang,
822,12.0,Games Lost,Xinyu Wang,other,Xinyu Wang,
823,21.5,games_played,Xinyu Wang,other,Xinyu Wang,
824,0.5,Aces,Martina Trevisan,other,Martina Trevisan,
825,3.0,Double Faults,Martina Trevisan,other,Martina Trevisan,
826,46.85,Hitter Fantasy Score,Martina Trevisan,other,Martina Trevisan,
827,4.5,Service Games Lost,Martina Trevisan,other,Martina Trevisan,
828,12.0,Games Lost,Martina Trevisan,other,Martina Trevisan,
829,22.0,games_played,Martina Trevisan,other,Martina Trevisan,
830,49.55,Hitter Fantasy Score,Liudmila Samsonova,other,Liudmila Samsonova,
831,12.5,Games Won,Liudmila Samsonova,other,Liudmila Samsonova,
832,9.0,Games Lost,Liudmila Samsonova,other,Liudmila Samsonova,
833,20.5,games_played,Liudmila Samsonova,other,Liudmila Samsonova,
834,3.0,Aces,Elise Mertens,other,Elise Mertens,
835,5.5,Double Faults,Elise Mertens,other,Elise Mertens,
836,49.95,Hitter Fantasy Score,Elise Mertens,other,Elise Mertens,
837,6.5,Games Lost,Elise Mertens,other,Elise Mertens,
838,18.5,games_played,Elise Mertens,other,Elise Mertens,
839,3.5,Aces,Ons Jabeur,other,Ons Jabeur,
840,3.0,Double Faults,Ons Jabeur,other,Ons Jabeur,
841,49.55,Hitter Fantasy Score,Ons Jabeur,other,Ons Jabeur,
842,8.0,Games Lost,Ons Jabeur,other,Ons Jabeur,
843,19.5,games_played,Ons Jabeur,other,Ons Jabeur,
844,2.0,Aces,Beatriz Haddad,other,Beatriz Haddad,
845,4.0,Double Faults,Beatriz Haddad,other,Beatriz Haddad,
846,44.55,Hitter Fantasy Score,Beatriz Haddad,other,Beatriz Haddad,
847,3.5,Service Games Lost,Beatriz Haddad,other,Beatriz Haddad,
848,12.0,Games Lost,Beatriz Haddad,other,Beatriz Haddad,
849,22.0,games_played,Beatriz Haddad,other,Beatriz Haddad,
850,3.0,Aces,Alina Korneeva,other,Alina Korneeva,
851,2.5,Double Faults,Alina Korneeva,other,Alina Korneeva,
852,4.5,Break Points Won,Alina Korneeva,other,Alina Korneeva,
853,4.5,Service Games Lost,Alina Korneeva,other,Alina Korneeva,
854,12.0,Games Lost,Alina Korneeva,other,Alina Korneeva,
855,21.5,games_played,Alina Korneeva,other,Alina Korneeva,
856,8.5,Aces,Ben Shelton,other,Ben Shelton,
857,3.5,Double Faults,Ben Shelton,other,Ben Shelton,
858,44.05,Hitter Fantasy Score,Ben Shelton,other,Ben Shelton,
859,1.5,Break Points Won,Ben Shelton,other,Ben Shelton,
860,1.5,Service Games Lost,Ben Shelton,other,Ben Shelton,
861,13.0,Games Won,Ben Shelton,other,Ben Shelton,
862,13.0,Games Lost,Ben Shelton,other,Ben Shelton,
863,23.5,games_played,Ben Shelton,other,Ben Shelton,
864,0.5,Aces,Daria Kasatkina,other,Daria Kasatkina,
865,3.5,Double Faults,Daria Kasatkina,other,Daria Kasatkina,
866,52.95,Hitter Fantasy Score,Daria Kasatkina,other,Daria Kasatkina,
867,5.5,Break Points Won,Daria Kasatkina,other,Daria Kasatkina,
868,7.5,Games Lost,Daria Kasatkina,other,Daria Kasatkina,
869,19.5,games_played,Daria Kasatkina,other,Daria Kasatkina,
870,45.15,Hitter Fantasy Score,Barbora Krejcikova,other,Barbora Krejcikova,
871,12.5,Games Won,Barbora Krejcikova,other,Barbora Krejcikova,
872,11.0,Games Lost,Barbora Krejcikova,other,Barbora Krejcikova,
873,21.5,games_played,Barbora Krejcikova,other,Barbora Krejcikova,
874,7.5,Aces,Grigor Dimitrov,other,Grigor Dimitrov,
875,2.5,Double Faults,Grigor Dimitrov,other,Grigor Dimitrov,
876,47.15,Hitter Fantasy Score,Grigor Dimitrov,other,Grigor Dimitrov,
877,13.0,Games Won,Grigor Dimitrov,other,Grigor Dimitrov,
878,12.5,Games Lost,Grigor Dimitrov,other,Grigor Dimitrov,
879,23.0,games_played,Grigor Dimitrov,other,Grigor Dimitrov,
880,68.5,Strokes,Tom Hoge,other,Tom Hoge,
881,68.5,Strokes,Aaron Rai,other,Aaron Rai,
882,68.0,Strokes,J.J. Spaun,other,J.J. Spaun,
883,68.0,Strokes,Adam Schenk,other,Adam Schenk,
884,68.0,Strokes,Eric Cole,other,Eric Cole,
885,68.5,Strokes,Emiliano Grillo,other,Emiliano Grillo,
886,68.5,Strokes,Luke List,other,Luke List,
887,68.0,Strokes,Nicolai Hojgaard,other,Nicolai Hojgaard,
888,68.5,Strokes,Christiaan Bezuidenhout,other,Christiaan Bezuidenhout,
889,68.0,Strokes,Cameron Davis,other,Cameron Davis,
890,68.5,Strokes,Adam Svensson,other,Adam Svensson,
891,68.0,Strokes,Si Woo,other,Si Woo,
892,68.5,Strokes,Lucas Herbert,other,Lucas Herbert,
893,67.5,Strokes,Ludvig Aberg,other,Ludvig Aberg,
894,68.5,Strokes,Mark Hubbard,other,Mark Hubbard,
895,67.5,Strokes,Tom Kim,other,Tom Kim,
896,68.0,Strokes,J.T. Poston,other,J.T. Poston,
897,68.0,Strokes,Adam Hadwin,other,Adam Hadwin,
898,68.0,Strokes,Alex Smalley,other,Alex Smalley,
899,68.0,Strokes,Beau Hossler,other,Beau Hossler,
900,4.5,Birdies or Better,Luke List,other,Luke List,
901,5.0,Birdies or Better,Adam Hadwin,other,Adam Hadwin,
902,5.5,Birdies or Better,Ludvig Aberg,other,Ludvig Aberg,
903,5.0,Birdies or Better,Si Woo,other,Si Woo,
904,5.0,Birdies or Better,J.J. Spaun,other,J.J. Spaun,
905,4.5,Birdies or Better,Emiliano Grillo,other,Emiliano Grillo,
906,5.0,Birdies or Better,Eric Cole,other,Eric Cole,
907,4.5,Birdies or Better,Christiaan Bezuidenhout,other,Christiaan Bezuidenhout,
908,5.0,Birdies or Better,Nicolai Hojgaard,other,Nicolai Hojgaard,
909,5.0,Birdies or Better,Adam Schenk,other,Adam Schenk,
910,4.5,Birdies or Better,Aaron Rai,other,Aaron Rai,
911,4.5,Birdies or Better,Beau Hossler,other,Beau Hossler,
912,5.5,Birdies or Better,Tom Kim,other,Tom Kim,
913,5.0,Birdies or Better,J.T. Poston,other,J.T. Poston,
914,4.5,Birdies or Better,Alex Smalley,other,Alex Smalley,
915,5.0,Birdies or Better,Cameron Davis,other,Cameron Davis,
916,5.0,Birdies or Better,Mark Hubbard,other,Mark Hubbard,
917,5.0,Birdies or Better,Tom Hoge,other,Tom Hoge,
918,5.0,Birdies or Better,Adam Svensson,other,Adam Svensson,
919,5.0,Birdies or Better,Lucas Herbert,other,Lucas Herbert,
920,1.5,Bogeys or Worse,Ludvig Aberg,other,Ludvig Aberg,
921,2.0,Bogeys or Worse,Tom Hoge,other,Tom Hoge,
922,2.0,Bogeys or Worse,Mark Hubbard,other,Mark Hubbard,
923,1.5,Bogeys or Worse,Eric Cole,other,Eric Cole,
924,1.5,Bogeys or Worse,Emiliano Grillo,other,Emiliano Grillo,
925,1.5,Bogeys or Worse,Aaron Rai,other,Aaron Rai,
926,1.5,Bogeys or Worse,Nicolai Hojgaard,other,Nicolai Hojgaard,
927,2.0,Bogeys or Worse,Luke List,other,Luke List,
928,1.5,Bogeys or Worse,Cameron Davis,other,Cameron Davis,
929,2.0,Bogeys or Worse,Christiaan Bezuidenhout,other,Christiaan Bezuidenhout,
930,1.5,Bogeys or Worse,Adam Schenk,other,Adam Schenk,
931,2.0,Bogeys or Worse,Beau Hossler,other,Beau Hossler,
932,1.5,Bogeys or Worse,J.J. Spaun,other,J.J. Spaun,
933,1.5,Bogeys or Worse,J.T. Poston,other,J.T. Poston,
934,1.5,Bogeys or Worse,Adam Hadwin,other,Adam Hadwin,
935,2.0,Bogeys or Worse,Alex Smalley,other,Alex Smalley,
936,1.5,Bogeys or Worse,Si Woo,other,Si Woo,
937,2.0,Bogeys or Worse,Adam Svensson,other,Adam Svensson,
938,1.5,Bogeys or Worse,Tom Kim,other,Tom Kim,
939,2.0,Bogeys or Worse,Lucas Herbert,other,Lucas Herbert,
940,12.0,cumulative_par_3_strokes,Emiliano Grillo,other,Emiliano Grillo,
941,12.0,cumulative_par_3_strokes,Ludvig Aberg,other,Ludvig Aberg,
942,12.5,cumulative_par_3_strokes,Beau Hossler,other,Beau Hossler,
943,12.0,cumulative_par_3_strokes,Adam Schenk,other,Adam Schenk,
944,12.0,cumulative_par_3_strokes,Cameron Davis,other,Cameron Davis,
945,12.0,cumulative_par_3_strokes,Eric Cole,other,Eric Cole,
946,12.0,cumulative_par_3_strokes,Nicolai Hojgaard,other,Nicolai Hojgaard,
947,12.0,cumulative_par_3_strokes,J.T. Poston,other,J.T. Poston,
948,12.0,cumulative_par_3_strokes,Tom Kim,other,Tom Kim,
949,12.5,cumulative_par_3_strokes,Alex Smalley,other,Alex Smalley,
950,12.5,cumulative_par_3_strokes,Aaron Rai,other,Aaron Rai,
951,12.0,cumulative_par_3_strokes,Adam Hadwin,other,Adam Hadwin,
952,12.5,cumulative_par_3_strokes,Luke List,other,Luke List,
953,12.5,cumulative_par_3_strokes,Tom Hoge,other,Tom Hoge,
954,12.0,cumulative_par_3_strokes,Lucas Herbert,other,Lucas Herbert,
955,12.0,cumulative_par_3_strokes,Si Woo,other,Si Woo,
956,12.5,cumulative_par_3_strokes,Christiaan Bezuidenhout,other,Christiaan Bezuidenhout,
957,12.5,cumulative_par_3_strokes,Mark Hubbard,other,Mark Hubbard,
958,12.0,cumulative_par_3_strokes,J.J. Spaun,other,J.J. Spaun,
959,12.0,cumulative_par_3_strokes,Adam Svensson,other,Adam Svensson,
960,32.05,Hitter Fantasy Score,Luke List,other,Luke List,
961,32.05,Hitter Fantasy Score,Christiaan Bezuidenhout,other,Christiaan Bezuidenhout,
962,35.75,Hitter Fantasy Score,Cameron Davis,other,Cameron Davis,
963,35.65,Hitter Fantasy Score,J.T. Poston,other,J.T. Poston,
964,35.25,Hitter Fantasy Score,J.J. Spaun,other,J.J. Spaun,
965,35.35,Hitter Fantasy Score,Adam Hadwin,other,Adam Hadwin,
966,35.35,Hitter Fantasy Score,Eric Cole,other,Eric Cole,
967,35.35,Hitter Fantasy Score,Adam Schenk,other,Adam Schenk,
968,37.75,Hitter Fantasy Score,Ludvig Aberg,other,Ludvig Aberg,
969,33.35,Hitter Fantasy Score,Lucas Herbert,other,Lucas Herbert,
970,33.45,Hitter Fantasy Score,Emiliano Grillo,other,Emiliano Grillo,
971,33.25,Hitter Fantasy Score,Aaron Rai,other,Aaron Rai,
972,35.75,Hitter Fantasy Score,Si Woo,other,Si Woo,
973,32.05,Hitter Fantasy Score,Beau Hossler,other,Beau Hossler,
974,35.35,Hitter Fantasy Score,Nicolai Hojgaard,other,Nicolai Hojgaard,
975,37.75,Hitter Fantasy Score,Tom Kim,other,Tom Kim,
976,33.95,Hitter Fantasy Score,Alex Smalley,other,Alex Smalley,
977,33.05,Hitter Fantasy Score,Mark Hubbard,other,Mark Hubbard,
978,33.05,Hitter Fantasy Score,Adam Svensson,other,Adam Svensson,
979,33.15,Hitter Fantasy Score,Tom Hoge,other,Tom Hoge,
980,54.6,fantasy_points_on_maps_1_2,Adam,ESPORTS,Team BDS ,2023-10-13
981,7.5,kills_in_maps_1_2,Adam,ESPORTS,Team BDS ,2023-10-13
982,52.5,fantasy_points_on_maps_1_2,Sheo,ESPORTS,Team BDS ,2023-10-13
983,4.0,kills_in_maps_1_2,Sheo,ESPORTS,Team BDS ,2023-10-13
984,64.2,fantasy_points_on_maps_1_2,nuc,ESPORTS,Team BDS ,2023-10-13
985,9.0,kills_in_maps_1_2,nuc,ESPORTS,Team BDS ,2023-10-13
986,50.1,fantasy_points_on_maps_1_2,labrov,ESPORTS,Team BDS ,2023-10-13
987,1.0,kills_in_maps_1_2,labrov,ESPORTS,Team BDS ,2023-10-13
988,68.2,fantasy_points_on_maps_1_2,Crownie,ESPORTS,Team BDS ,2023-10-13
989,19.0,kills_in_maps_1_2,nuc,ESPORTS,Team BDS ,2023-10-13
990,10.5,kills_in_maps_1_2,Crownie,ESPORTS,Team BDS ,2023-10-13
991,19.8,fantasy_points_on_maps_1_2,ApaMen,ESPORTS, Detonation FocusMe,2023-10-13
992,2.5,kills_in_maps_1_2,ApaMen,ESPORTS, Detonation FocusMe,2023-10-13
993,9.0,kills_in_maps_1_2,Aria+Yutapon,ESPORTS, Detonation FocusMe,2023-10-13
994,24.2,fantasy_points_on_maps_1_2,Steal,ESPORTS, Detonation FocusMe,2023-10-13
995,3.0,kills_in_maps_1_2,Steal,ESPORTS, Detonation FocusMe,2023-10-13
996,29.0,fantasy_points_on_maps_1_2,Aria,ESPORTS, Detonation FocusMe,2023-10-13
997,5.0,kills_in_maps_1_2,Aria,ESPORTS, Detonation FocusMe,2023-10-13
998,18.2,fantasy_points_on_maps_1_2,Harp,ESPORTS, Detonation FocusMe,2023-10-13
999,1.0,kills_in_maps_1_2,Harp,ESPORTS, Detonation FocusMe,2023-10-13
1000,29.4,fantasy_points_on_maps_1_2,Yutapon,ESPORTS, Detonation FocusMe,2023-10-13
1001,4.5,kills_in_maps_1_2,Yutapon,ESPORTS, Detonation FocusMe,2023-10-13
1002,14.0,kills_in_maps_1_2,Artemis+Gloryy,ESPORTS,Team Whales ,2023-10-12
1003,35.8,fantasy_points_on_maps_1_2,Sparda,ESPORTS,Team Whales ,2023-10-12
1004,4.0,kills_in_maps_1_2,Sparda,ESPORTS,Team Whales ,2023-10-12
1005,40.1,fantasy_points_on_maps_1_2,BeanJ,ESPORTS,Team Whales ,2023-10-12
1006,4.0,kills_in_maps_1_2,BeanJ,ESPORTS,Team Whales ,2023-10-12
1007,42.1,fantasy_points_on_maps_1_2,Gloryy,ESPORTS,Team Whales ,2023-10-12
1008,5.5,kills_in_maps_1_2,Gloryy,ESPORTS,Team Whales ,2023-10-12
1009,34.3,fantasy_points_on_maps_1_2,Bie,ESPORTS,Team Whales ,2023-10-12
1010,1.0,kills_in_maps_1_2,Bie,ESPORTS,Team Whales ,2023-10-12
1011,51.5,fantasy_points_on_maps_1_2,Artemis,ESPORTS,Team Whales ,2023-10-12
1012,8.5,kills_in_maps_1_2,Artemis,ESPORTS,Team Whales ,2023-10-12
1013,16.5,kills_in_maps_1_2,Jimien+Shunn,ESPORTS, CTBC Flying Oyster,2023-10-12
1014,39.8,fantasy_points_on_maps_1_2,Rest,ESPORTS, CTBC Flying Oyster,2023-10-12
1015,5.0,kills_in_maps_1_2,Rest,ESPORTS, CTBC Flying Oyster,2023-10-12
1016,40.2,fantasy_points_on_maps_1_2,Gemini,ESPORTS, CTBC Flying Oyster,2023-10-12
1017,3.5,kills_in_maps_1_2,Gemini,ESPORTS, CTBC Flying Oyster,2023-10-12
1018,48.8,fantasy_points_on_maps_1_2,JimieN,ESPORTS, CTBC Flying Oyster,2023-10-12
1019,7.0,kills_in_maps_1_2,JimieN,ESPORTS, CTBC Flying Oyster,2023-10-12
1020,34.6,fantasy_points_on_maps_1_2,ShiauC,ESPORTS, CTBC Flying Oyster,2023-10-12
1021,1.5,kills_in_maps_1_2,ShiauC,ESPORTS, CTBC Flying Oyster,2023-10-12
1022,55.7,fantasy_points_on_maps_1_2,Shunn,ESPORTS, CTBC Flying Oyster,2023-10-12
1023,11.0,kills_in_maps_1_2,Shunn,ESPORTS, CTBC Flying Oyster,2023-10-12
1024,17.5,kills_in_maps_1_2,Kati,ESPORTS,GAM Esports ,2023-10-13
1025,47.9,fantasy_points_on_maps_1_2,Kiaya,ESPORTS,GAM Esports ,2023-10-13
1026,5.5,kills_in_maps_1_2,Kiaya,ESPORTS,GAM Esports ,2023-10-13
1027,55.6,fantasy_points_on_maps_1_2,Levi,ESPORTS,GAM Esports ,2023-10-13
1028,5.5,kills_in_maps_1_2,Levi,ESPORTS,GAM Esports ,2023-10-13
1029,55.5,fantasy_points_on_maps_1_2,Kati,ESPORTS,GAM Esports ,2023-10-13
1030,6.5,kills_in_maps_1_2,Kati,ESPORTS,GAM Esports ,2023-10-13
1031,43.8,fantasy_points_on_maps_1_2,Palette,ESPORTS,GAM Esports ,2023-10-13
1032,1.5,kills_in_maps_1_2,Palette,ESPORTS,GAM Esports ,2023-10-13
1033,61.4,fantasy_points_on_maps_1_2,Slayder,ESPORTS,GAM Esports ,2023-10-13
1034,13.0,kills_in_maps_1_2,Mireu+Ceo,ESPORTS, Movistar R7,2023-10-13
1035,33.3,fantasy_points_on_maps_1_2,Bong,ESPORTS, Movistar R7,2023-10-13
1036,4.5,kills_in_maps_1_2,Bong,ESPORTS, Movistar R7,2023-10-13
1037,38.5,fantasy_points_on_maps_1_2,Oddie,ESPORTS, Movistar R7,2023-10-13
1038,4.0,kills_in_maps_1_2,Oddie,ESPORTS, Movistar R7,2023-10-13
1039,40.8,fantasy_points_on_maps_1_2,Mireu,ESPORTS, Movistar R7,2023-10-13
1040,7.0,kills_in_maps_1_2,Mireu,ESPORTS, Movistar R7,2023-10-13
1041,31.5,fantasy_points_on_maps_1_2,Lyonz,ESPORTS, Movistar R7,2023-10-13
1042,1.5,kills_in_maps_1_2,Lyonz,ESPORTS, Movistar R7,2023-10-13
1043,43.1,fantasy_points_on_maps_1_2,Ceo,ESPORTS, Movistar R7,2023-10-13
1044,8.0,kills_in_maps_1_2,Ceo,ESPORTS, Movistar R7,2023-10-13
1045,12.5,kills_in_maps_1_2,Route+Tinowns,ESPORTS,LOUD ,2023-10-12
1046,37.4,fantasy_points_on_maps_1_2,Robo,ESPORTS,LOUD ,2023-10-12
1047,4.5,kills_in_maps_1_2,Robo,ESPORTS,LOUD ,2023-10-12
1048,40.7,fantasy_points_on_maps_1_2,Croc,ESPORTS,LOUD ,2023-10-12
1049,3.0,kills_in_maps_1_2,Croc,ESPORTS,LOUD ,2023-10-12
1050,41.3,fantasy_points_on_maps_1_2,Tinowns,ESPORTS,LOUD ,2023-10-12
1051,5.0,kills_in_maps_1_2,Tinowns,ESPORTS,LOUD ,2023-10-12
1052,32.4,fantasy_points_on_maps_1_2,Ceos,ESPORTS,LOUD ,2023-10-12
1053,1.0,kills_in_maps_1_2,Ceos,ESPORTS,LOUD ,2023-10-12
1054,6.5,kills_in_maps_1_2,Route,ESPORTS,LOUD ,2023-10-12
1055,17.0,kills_in_maps_1_2,Maple+Wako,ESPORTS, PSG Talon,2023-10-12
1056,39.0,fantasy_points_on_maps_1_2,Azhi,ESPORTS, PSG Talon,2023-10-12
1057,5.0,kills_in_maps_1_2,Azhi,ESPORTS, PSG Talon,2023-10-12
1058,51.4,fantasy_points_on_maps_1_2,JunJia,ESPORTS, PSG Talon,2023-10-12
1059,5.5,kills_in_maps_1_2,JunJia,ESPORTS, PSG Talon,2023-10-12
1060,50.0,fantasy_points_on_maps_1_2,Maple,ESPORTS, PSG Talon,2023-10-12
1061,8.5,kills_in_maps_1_2,Maple,ESPORTS, PSG Talon,2023-10-12
1062,36.8,fantasy_points_on_maps_1_2,Woody,ESPORTS, PSG Talon,2023-10-12
1063,1.5,kills_in_maps_1_2,Woody,ESPORTS, PSG Talon,2023-10-12
1064,55.1,fantasy_points_on_maps_1_2,Wako,ESPORTS, PSG Talon,2023-10-12
1065,10.5,kills_in_maps_1_2,Wako,ESPORTS, PSG Talon,2023-10-12
1066,105.3,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1067,105.3,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1068,105.3,fantasy_points_in_games_1_2,Yatoro,ESPORTS,Spirit ,2023-10-12
1069,20.0,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1070,20.0,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1071,20.0,MAPS 1-2 Kills,Yatoro,ESPORTS,Spirit ,2023-10-12
1072,91.2,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1073,91.2,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1074,91.2,fantasy_points_in_games_1_2,Larl,ESPORTS,Spirit ,2023-10-12
1075,12.5,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1076,12.5,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1077,12.5,MAPS 1-2 Kills,Larl,ESPORTS,Spirit ,2023-10-12
1078,87.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1079,87.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1080,87.6,fantasy_points_in_games_1_2,Collapse,ESPORTS,Spirit ,2023-10-12
1081,12.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1082,12.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1083,12.0,MAPS 1-2 Kills,Collapse,ESPORTS,Spirit ,2023-10-12
1084,64.9,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1085,64.9,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1086,64.9,fantasy_points_in_games_1_2,Mira,ESPORTS,Spirit ,2023-10-12
1087,7.0,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1088,7.0,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1089,7.0,MAPS 1-2 Kills,Mira,ESPORTS,Spirit ,2023-10-12
1090,68.9,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1091,68.9,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1092,68.9,fantasy_points_in_games_1_2,Miposhka,ESPORTS,Spirit ,2023-10-12
1093,6.0,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1094,6.0,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1095,6.0,MAPS 1-2 Kills,Miposhka,ESPORTS,Spirit ,2023-10-12
1096,76.0,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1097,76.0,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1098,11.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1099,11.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1100,80.6,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1101,80.6,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1102,15.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1103,15.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1104,63.6,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1105,63.6,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
