,line,stat,player,league,team,date
387,23.5,PTS+AST,Shaedon Sharpe,NBA,POR,2023-10-30
388,23.5,PTS+TRB,Shaedon Sharpe,NBA,POR,2023-10-30
389,2.5,TO,Shaedon Sharpe,NBA,POR,2023-10-30
390,16.5,field_goals_att,Shaedon Sharpe,NBA,POR,2023-10-30
391,7.0,three_points_att,Shaedon Sharpe,NBA,POR,2023-10-30
392,2.5,personal_fouls,Shaedon Sharpe,NBA,POR,2023-10-30
393,21.5,PTS,Pascal Siakam,NBA,TOR,2023-10-30
394,34.5,PTS+TRB+AST,Pascal Siakam,NBA,TOR,2023-10-30
395,4.5,AST,Pascal Siakam,NBA,TOR,2023-10-30
396,7.5,TRB,Pascal Siakam,NBA,TOR,2023-10-30
397,12.5,TRB+AST,Pascal Siakam,NBA,TOR,2023-10-30
398,1.5,3PM,Pascal Siakam,NBA,TOR,2023-10-30
399,26.5,PTS+AST,Pascal Siakam,NBA,TOR,2023-10-30
400,29.5,PTS+TRB,Pascal Siakam,NBA,TOR,2023-10-30
401,16.5,field_goals_att,Pascal Siakam,NBA,TOR,2023-10-30
402,1.5,BLK+STL,Pascal Siakam,NBA,TOR,2023-10-30
403,18.5,PTS,Scottie Barnes,NBA,TOR,2023-10-30
404,30.5,PTS+TRB+AST,Scottie Barnes,NBA,TOR,2023-10-30
405,5.0,AST,Scottie Barnes,NBA,TOR,2023-10-30
406,7.0,TRB,Scottie Barnes,NBA,TOR,2023-10-30
407,12.5,TRB+AST,Scottie Barnes,NBA,TOR,2023-10-30
408,25.5,PTS+TRB,Scottie Barnes,NBA,TOR,2023-10-30
409,23.5,PTS+AST,Scottie Barnes,NBA,TOR,2023-10-30
410,14.5,field_goals_att,Scottie Barnes,NBA,TOR,2023-10-30
411,3.0,three_points_att,Scottie Barnes,NBA,TOR,2023-10-30
412,2.0,BLK+STL,Scottie Barnes,NBA,TOR,2023-10-30
413,2.5,personal_fouls,Scottie Barnes,NBA,TOR,2023-10-30
414,9.5,PTS,Jakob Poeltl,NBA,TOR,2023-10-30
415,19.5,PTS+TRB+AST,Jakob Poeltl,NBA,TOR,2023-10-30
416,1.5,AST,Jakob Poeltl,NBA,TOR,2023-10-30
417,8.5,TRB,Jakob Poeltl,NBA,TOR,2023-10-30
418,10.0,TRB+AST,Jakob Poeltl,NBA,TOR,2023-10-30
419,17.5,PTS+TRB,Jakob Poeltl,NBA,TOR,2023-10-30
420,10.5,PTS+AST,Jakob Poeltl,NBA,TOR,2023-10-30
421,6.5,field_goals_att,Jakob Poeltl,NBA,TOR,2023-10-30
422,2.0,BLK+STL,Jakob Poeltl,NBA,TOR,2023-10-30
423,13.5,PTS,Dennis Schroder,NBA,TOR,2023-10-30
424,24.5,PTS+TRB+AST,Dennis Schroder,NBA,TOR,2023-10-30
425,7.5,AST,Dennis Schroder,NBA,TOR,2023-10-30
426,2.5,TRB,Dennis Schroder,NBA,TOR,2023-10-30
427,10.0,TRB+AST,Dennis Schroder,NBA,TOR,2023-10-30
428,21.5,PTS+AST,Dennis Schroder,NBA,TOR,2023-10-30
429,16.5,PTS+TRB,Dennis Schroder,NBA,TOR,2023-10-30
430,1.5,TO,Dennis Schroder,NBA,TOR,2023-10-30
431,11.5,field_goals_att,Dennis Schroder,NBA,TOR,2023-10-30
432,5.0,three_points_att,Dennis Schroder,NBA,TOR,2023-10-30
433,2.0,personal_fouls,Dennis Schroder,NBA,TOR,2023-10-30
434,1.5,BLK+STL,Dennis Schroder,NBA,TOR,2023-10-30
435,26.5,PTS,Anthony Edwards,NBA,MIN,2023-10-30
436,35.5,PTS+TRB+AST,Anthony Edwards,NBA,MIN,2023-10-30
437,4.0,AST,Anthony Edwards,NBA,MIN,2023-10-30
438,5.0,TRB,Anthony Edwards,NBA,MIN,2023-10-30
439,9.5,TRB+AST,Anthony Edwards,NBA,MIN,2023-10-30
440,30.5,PTS+AST,Anthony Edwards,NBA,MIN,2023-10-30
441,31.5,PTS+TRB,Anthony Edwards,NBA,MIN,2023-10-30
442,9.0,three_points_att,Anthony Edwards,NBA,MIN,2023-10-30
443,2.5,personal_fouls,Anthony Edwards,NBA,MIN,2023-10-30
444,2.0,BLK+STL,Anthony Edwards,NBA,MIN,2023-10-30
445,2.5,TO,Anthony Edwards,NBA,MIN,2023-10-30
446,20.5,field_goals_att,Anthony Edwards,NBA,MIN,2023-10-30
447,21.5,PTS,Karl-Anthony Towns,NBA,MIN,2023-10-30
448,33.5,PTS+TRB+AST,Karl-Anthony Towns,NBA,MIN,2023-10-30
449,8.0,TRB,Karl-Anthony Towns,NBA,MIN,2023-10-30
450,11.5,TRB+AST,Karl-Anthony Towns,NBA,MIN,2023-10-30
451,2.0,3PM,Karl-Anthony Towns,NBA,MIN,2023-10-30
452,29.5,PTS+TRB,Karl-Anthony Towns,NBA,MIN,2023-10-30
453,24.5,PTS+AST,Karl-Anthony Towns,NBA,MIN,2023-10-30
454,14.5,field_goals_att,Karl-Anthony Towns,NBA,MIN,2023-10-30
455,5.5,three_points_att,Karl-Anthony Towns,NBA,MIN,2023-10-30
456,1.5,BLK+STL,Karl-Anthony Towns,NBA,MIN,2023-10-30
457,3.0,personal_fouls,Karl-Anthony Towns,NBA,MIN,2023-10-30
458,14.5,PTS,Rudy Gobert,NBA,MIN,2023-10-30
459,27.5,PTS+TRB+AST,Rudy Gobert,NBA,MIN,2023-10-30
460,1.5,AST,Rudy Gobert,NBA,MIN,2023-10-30
461,11.0,TRB,Rudy Gobert,NBA,MIN,2023-10-30
462,12.5,TRB+AST,Rudy Gobert,NBA,MIN,2023-10-30
463,25.5,PTS+TRB,Rudy Gobert,NBA,MIN,2023-10-30
464,15.5,PTS+AST,Rudy Gobert,NBA,MIN,2023-10-30
465,1.5,TO,Rudy Gobert,NBA,MIN,2023-10-30
466,8.5,field_goals_att,Rudy Gobert,NBA,MIN,2023-10-30
467,3.0,personal_fouls,Rudy Gobert,NBA,MIN,2023-10-30
468,2.0,BLK+STL,Rudy Gobert,NBA,MIN,2023-10-30
469,11.5,PTS,Mike Conley,NBA,MIN,2023-10-30
470,19.5,PTS+TRB+AST,Mike Conley,NBA,MIN,2023-10-30
471,5.0,AST,Mike Conley,NBA,MIN,2023-10-30
472,2.5,TRB,Mike Conley,NBA,MIN,2023-10-30
473,7.5,TRB+AST,Mike Conley,NBA,MIN,2023-10-30
474,2.0,3PM,Mike Conley,NBA,MIN,2023-10-30
475,14.5,PTS+TRB,Mike Conley,NBA,MIN,2023-10-30
476,16.5,PTS+AST,Mike Conley,NBA,MIN,2023-10-30
477,8.5,field_goals_att,Mike Conley,NBA,MIN,2023-10-30
478,5.0,three_points_att,Mike Conley,NBA,MIN,2023-10-30
479,0.5,double_doubles,Trae Young,NBA,ATL,2023-10-30
480,24.5,PTS,Trae Young,NBA,ATL,2023-10-30
481,37.5,PTS+TRB+AST,Trae Young,NBA,ATL,2023-10-30
482,9.5,AST,Trae Young,NBA,ATL,2023-10-30
483,3.0,TRB,Trae Young,NBA,ATL,2023-10-30
484,12.5,TRB+AST,Trae Young,NBA,ATL,2023-10-30
485,34.5,PTS+AST,Trae Young,NBA,ATL,2023-10-30
486,27.5,PTS+TRB,Trae Young,NBA,ATL,2023-10-30
487,18.5,field_goals_att,Trae Young,NBA,ATL,2023-10-30
488,2.0,personal_fouls,Trae Young,NBA,ATL,2023-10-30
489,6.0,three_points_att,Trae Young,NBA,ATL,2023-10-30
490,17.5,PTS,Dejounte Murray,NBA,ATL,2023-10-30
491,27.5,PTS+TRB+AST,Dejounte Murray,NBA,ATL,2023-10-30
492,5.0,AST,Dejounte Murray,NBA,ATL,2023-10-30
493,4.5,TRB,Dejounte Murray,NBA,ATL,2023-10-30
494,23.5,PTS+AST,Dejounte Murray,NBA,ATL,2023-10-30
495,22.5,PTS+TRB,Dejounte Murray,NBA,ATL,2023-10-30
496,15.5,field_goals_att,Dejounte Murray,NBA,ATL,2023-10-30
497,10.5,PTS,Clint Capela,NBA,ATL,2023-10-30
498,22.5,PTS+TRB+AST,Clint Capela,NBA,ATL,2023-10-30
499,0.5,AST,Clint Capela,NBA,ATL,2023-10-30
500,10.5,TRB,Clint Capela,NBA,ATL,2023-10-30
501,11.5,TRB+AST,Clint Capela,NBA,ATL,2023-10-30
502,11.5,PTS+AST,Clint Capela,NBA,ATL,2023-10-30
503,21.5,PTS+TRB,Clint Capela,NBA,ATL,2023-10-30
504,0.5,STL,Clint Capela,NBA,ATL,2023-10-30
505,7.5,field_goals_att,Clint Capela,NBA,ATL,2023-10-30
506,1.5,BLK+STL,Clint Capela,NBA,ATL,2023-10-30
507,13.5,PTS,De'Andre Hunter,NBA,ATL,2023-10-30
508,18.5,PTS+TRB+AST,De'Andre Hunter,NBA,ATL,2023-10-30
509,4.0,TRB,De'Andre Hunter,NBA,ATL,2023-10-30
510,5.0,TRB+AST,De'Andre Hunter,NBA,ATL,2023-10-30
511,17.5,PTS+TRB,De'Andre Hunter,NBA,ATL,2023-10-30
512,14.5,PTS+AST,De'Andre Hunter,NBA,ATL,2023-10-30
513,0.5,STL,De'Andre Hunter,NBA,ATL,2023-10-30
514,11.5,field_goals_att,De'Andre Hunter,NBA,ATL,2023-10-30
515,4.0,three_points_att,De'Andre Hunter,NBA,ATL,2023-10-30
516,11.5,PTS,Jalen Johnson,NBA,ATL,2023-10-30
517,20.5,PTS+TRB+AST,Jalen Johnson,NBA,ATL,2023-10-30
518,2.0,AST,Jalen Johnson,NBA,ATL,2023-10-30
519,6.5,TRB,Jalen Johnson,NBA,ATL,2023-10-30
520,8.5,TRB+AST,Jalen Johnson,NBA,ATL,2023-10-30
521,13.5,PTS+AST,Jalen Johnson,NBA,ATL,2023-10-30
522,18.5,PTS+TRB,Jalen Johnson,NBA,ATL,2023-10-30
523,3.5,personal_fouls,Jalen Johnson,NBA,ATL,2023-10-30
524,2.0,BLK+STL,Jalen Johnson,NBA,ATL,2023-10-30
525,1.5,TO,Jalen Johnson,NBA,ATL,2023-10-30
526,10.0,field_goals_att,Jalen Johnson,NBA,ATL,2023-10-30
527,3.0,three_points_att,Jalen Johnson,NBA,ATL,2023-10-30
528,31.5,PTS,Luka Doncic,NBA,DAL,2023-10-30
529,48.5,PTS+TRB+AST,Luka Doncic,NBA,DAL,2023-10-30
530,7.5,AST,Luka Doncic,NBA,DAL,2023-10-30
531,9.5,TRB,Luka Doncic,NBA,DAL,2023-10-30
532,17.5,TRB+AST,Luka Doncic,NBA,DAL,2023-10-30
533,41.5,PTS+TRB,Luka Doncic,NBA,DAL,2023-10-30
534,39.5,PTS+AST,Luka Doncic,NBA,DAL,2023-10-30
535,22.5,field_goals_att,Luka Doncic,NBA,DAL,2023-10-30
536,9.5,three_points_att,Luka Doncic,NBA,DAL,2023-10-30
537,25.5,PTS,Kyrie Irving,NBA,DAL,2023-10-30
538,36.5,PTS+TRB+AST,Kyrie Irving,NBA,DAL,2023-10-30
539,5.5,AST,Kyrie Irving,NBA,DAL,2023-10-30
540,4.5,TRB,Kyrie Irving,NBA,DAL,2023-10-30
541,10.0,TRB+AST,Kyrie Irving,NBA,DAL,2023-10-30
542,3.0,3PM,Kyrie Irving,NBA,DAL,2023-10-30
543,30.5,PTS+TRB,Kyrie Irving,NBA,DAL,2023-10-30
544,31.5,PTS+AST,Kyrie Irving,NBA,DAL,2023-10-30
545,7.5,three_points_att,Kyrie Irving,NBA,DAL,2023-10-30
546,2.0,personal_fouls,Kyrie Irving,NBA,DAL,2023-10-30
547,1.5,BLK+STL,Kyrie Irving,NBA,DAL,2023-10-30
548,18.5,field_goals_att,Kyrie Irving,NBA,DAL,2023-10-30
549,8.5,PTS,Grant Williams,NBA,DAL,2023-10-30
550,15.5,PTS+TRB+AST,Grant Williams,NBA,DAL,2023-10-30
551,5.0,TRB,Grant Williams,NBA,DAL,2023-10-30
552,6.5,TRB+AST,Grant Williams,NBA,DAL,2023-10-30
553,13.5,PTS+TRB,Grant Williams,NBA,DAL,2023-10-30
554,10.5,PTS+AST,Grant Williams,NBA,DAL,2023-10-30
555,0.5,STL,Grant Williams,NBA,DAL,2023-10-30
556,6.5,field_goals_att,Grant Williams,NBA,DAL,2023-10-30
557,4.5,three_points_att,Grant Williams,NBA,DAL,2023-10-30
558,2.5,personal_fouls,Grant Williams,NBA,DAL,2023-10-30
559,7.5,PTS,Dereck Lively II,other,DAL,2023-10-30
560,13.5,PTS+TRB+AST,Dereck Lively II,other,DAL,2023-10-30
561,5.0,TRB,Dereck Lively II,other,DAL,2023-10-30
562,6.0,TRB+AST,Dereck Lively II,other,DAL,2023-10-30
563,8.5,PTS+AST,Dereck Lively II,other,DAL,2023-10-30
564,12.5,PTS+TRB,Dereck Lively II,other,DAL,2023-10-30
565,0.5,STL,Dereck Lively II,other,DAL,2023-10-30
566,5.5,field_goals_att,Dereck Lively II,other,DAL,2023-10-30
567,18.5,PTS,Jaren Jackson Jr.,other,MEM,2023-10-30
568,27.5,PTS+TRB+AST,Jaren Jackson Jr.,other,MEM,2023-10-30
569,1.5,AST,Jaren Jackson Jr.,other,MEM,2023-10-30
570,7.5,TRB,Jaren Jackson Jr.,other,MEM,2023-10-30
571,9.0,TRB+AST,Jaren Jackson Jr.,other,MEM,2023-10-30
572,1.5,3PM,Jaren Jackson Jr.,other,MEM,2023-10-30
573,25.5,PTS+TRB,Jaren Jackson Jr.,other,MEM,2023-10-30
574,19.5,PTS+AST,Jaren Jackson Jr.,other,MEM,2023-10-30
575,3.5,personal_fouls,Jaren Jackson Jr.,other,MEM,2023-10-30
576,2.5,BLK+STL,Jaren Jackson Jr.,other,MEM,2023-10-30
577,13.5,field_goals_att,Jaren Jackson Jr.,other,MEM,2023-10-30
578,25.5,PTS,Desmond Bane,NBA,MEM,2023-10-30
579,35.5,PTS+TRB+AST,Desmond Bane,NBA,MEM,2023-10-30
580,5.0,AST,Desmond Bane,NBA,MEM,2023-10-30
581,5.0,TRB,Desmond Bane,NBA,MEM,2023-10-30
582,10.0,TRB+AST,Desmond Bane,NBA,MEM,2023-10-30
583,30.5,PTS+TRB,Desmond Bane,NBA,MEM,2023-10-30
584,30.5,PTS+AST,Desmond Bane,NBA,MEM,2023-10-30
585,2.5,TO,Desmond Bane,NBA,MEM,2023-10-30
586,19.5,field_goals_att,Desmond Bane,NBA,MEM,2023-10-30
587,3.0,personal_fouls,Desmond Bane,NBA,MEM,2023-10-30
588,8.5,three_points_att,Desmond Bane,NBA,MEM,2023-10-30
589,13.5,PTS,Marcus Smart,NBA,MEM,2023-10-30
590,23.5,PTS+TRB+AST,Marcus Smart,NBA,MEM,2023-10-30
591,3.0,TRB,Marcus Smart,NBA,MEM,2023-10-30
592,9.5,TRB+AST,Marcus Smart,NBA,MEM,2023-10-30
593,2.0,3PM,Marcus Smart,NBA,MEM,2023-10-30
594,20.5,PTS+AST,Marcus Smart,NBA,MEM,2023-10-30
595,17.5,PTS+TRB,Marcus Smart,NBA,MEM,2023-10-30
596,11.5,field_goals_att,Marcus Smart,NBA,MEM,2023-10-30
597,1.5,BLK+STL,Marcus Smart,NBA,MEM,2023-10-30
598,6.0,three_points_att,Marcus Smart,NBA,MEM,2023-10-30
599,2.5,personal_fouls,Marcus Smart,NBA,MEM,2023-10-30
600,11.5,PTS,Xavier Tillman,NBA,MEM,2023-10-30
601,12.5,PTS,Ziaire Williams,NBA,MEM,2023-10-30
602,19.5,PTS+TRB+AST,Ziaire Williams,NBA,MEM,2023-10-30
603,23.5,PTS+TRB+AST,Xavier Tillman,NBA,MEM,2023-10-30
604,3.0,AST,Xavier Tillman,NBA,MEM,2023-10-30
605,8.5,TRB,Xavier Tillman,NBA,MEM,2023-10-30
606,5.0,TRB,Ziaire Williams,NBA,MEM,2023-10-30
607,11.5,TRB+AST,Xavier Tillman,NBA,MEM,2023-10-30
608,7.0,TRB+AST,Ziaire Williams,NBA,MEM,2023-10-30
609,1.5,3PM,Ziaire Williams,NBA,MEM,2023-10-30
610,0.5,3PM,Xavier Tillman,NBA,MEM,2023-10-30
611,14.5,PTS+AST,Xavier Tillman,NBA,MEM,2023-10-30
612,14.5,PTS+AST,Ziaire Williams,NBA,MEM,2023-10-30
613,17.5,PTS+TRB,Ziaire Williams,NBA,MEM,2023-10-30
614,20.5,PTS+TRB,Xavier Tillman,NBA,MEM,2023-10-30
615,0.5,STL,Ziaire Williams,NBA,MEM,2023-10-30
616,2.5,personal_fouls,Xavier Tillman,NBA,MEM,2023-10-30
617,0.5,BLK,Xavier Tillman,NBA,MEM,2023-10-30
618,1.5,TO,Ziaire Williams,NBA,MEM,2023-10-30
619,5.5,three_points_att,Ziaire Williams,NBA,MEM,2023-10-30
620,2.5,personal_fouls,Ziaire Williams,NBA,MEM,2023-10-30
621,2.0,three_points_att,Xavier Tillman,NBA,MEM,2023-10-30
622,11.5,field_goals_att,Ziaire Williams,NBA,MEM,2023-10-30
623,9.0,field_goals_att,Xavier Tillman,NBA,MEM,2023-10-30
624,21.5,PTS,Jimmy Butler,NBA,MIA,2023-10-30
625,32.5,PTS+TRB+AST,Jimmy Butler,NBA,MIA,2023-10-30
626,5.0,AST,Jimmy Butler,NBA,MIA,2023-10-30
627,5.5,TRB,Jimmy Butler,NBA,MIA,2023-10-30
628,10.5,TRB+AST,Jimmy Butler,NBA,MIA,2023-10-30
629,26.5,PTS+AST,Jimmy Butler,NBA,MIA,2023-10-30
630,26.5,PTS+TRB,Jimmy Butler,NBA,MIA,2023-10-30
631,1.5,TO,Jimmy Butler,NBA,MIA,2023-10-30
632,1.5,three_points_att,Jimmy Butler,NBA,MIA,2023-10-30
633,2.0,personal_fouls,Jimmy Butler,NBA,MIA,2023-10-30
634,16.0,field_goals_att,Jimmy Butler,NBA,MIA,2023-10-30
635,17.5,PTS,Bam Adebayo,NBA,MIA,2023-10-30
636,29.5,PTS+TRB+AST,Bam Adebayo,NBA,MIA,2023-10-30
637,2.5,AST,Bam Adebayo,NBA,MIA,2023-10-30
638,9.0,TRB,Bam Adebayo,NBA,MIA,2023-10-30
639,11.5,TRB+AST,Bam Adebayo,NBA,MIA,2023-10-30
640,26.5,PTS+TRB,Bam Adebayo,NBA,MIA,2023-10-30
641,20.5,PTS+AST,Bam Adebayo,NBA,MIA,2023-10-30
642,13.5,field_goals_att,Bam Adebayo,NBA,MIA,2023-10-30
643,0.5,BLK,Bam Adebayo,NBA,MIA,2023-10-30
644,1.5,BLK+STL,Bam Adebayo,NBA,MIA,2023-10-30
645,3.0,personal_fouls,Bam Adebayo,NBA,MIA,2023-10-30
646,21.5,PTS,Tyler Herro,NBA,MIA,2023-10-30
647,30.5,PTS+TRB+AST,Tyler Herro,NBA,MIA,2023-10-30
648,5.0,TRB,Tyler Herro,NBA,MIA,2023-10-30
649,8.5,TRB+AST,Tyler Herro,NBA,MIA,2023-10-30
650,3.0,3PM,Tyler Herro,NBA,MIA,2023-10-30
651,25.5,PTS+AST,Tyler Herro,NBA,MIA,2023-10-30
652,27.5,PTS+TRB,Tyler Herro,NBA,MIA,2023-10-30
653,18.5,field_goals_att,Tyler Herro,NBA,MIA,2023-10-30
654,8.5,three_points_att,Tyler Herro,NBA,MIA,2023-10-30
655,9.5,PTS,Kyle Lowry,NBA,MIA,2023-10-30
656,17.5,PTS+TRB+AST,Kyle Lowry,NBA,MIA,2023-10-30
657,4.5,AST,Kyle Lowry,NBA,MIA,2023-10-30
658,3.5,TRB,Kyle Lowry,NBA,MIA,2023-10-30
659,8.5,TRB+AST,Kyle Lowry,NBA,MIA,2023-10-30
660,1.5,3PM,Kyle Lowry,NBA,MIA,2023-10-30
661,13.5,PTS+AST,Kyle Lowry,NBA,MIA,2023-10-30
662,12.5,PTS+TRB,Kyle Lowry,NBA,MIA,2023-10-30
663,7.5,field_goals_att,Kyle Lowry,NBA,MIA,2023-10-30
664,4.0,three_points_att,Kyle Lowry,NBA,MIA,2023-10-30
665,3.0,personal_fouls,Kyle Lowry,NBA,MIA,2023-10-30
666,25.5,PTS,Zion Williamson,NBA,NOP,2023-10-30
667,36.5,PTS+TRB+AST,Zion Williamson,NBA,NOP,2023-10-30
668,3.5,AST,Zion Williamson,NBA,NOP,2023-10-30
669,7.0,TRB,Zion Williamson,NBA,NOP,2023-10-30
670,10.5,TRB+AST,Zion Williamson,NBA,NOP,2023-10-30
671,32.5,PTS+TRB,Zion Williamson,NBA,NOP,2023-10-30
672,28.5,PTS+AST,Zion Williamson,NBA,NOP,2023-10-30
673,0.5,three_points_att,Zion Williamson,NBA,NOP,2023-10-30
674,2.0,personal_fouls,Zion Williamson,NBA,NOP,2023-10-30
675,15.5,field_goals_att,Zion Williamson,NBA,NOP,2023-10-30
676,25.5,PTS,Brandon Ingram,NBA,NOP,2023-10-30
677,37.5,PTS+TRB+AST,Brandon Ingram,NBA,NOP,2023-10-30
678,5.5,AST,Brandon Ingram,NBA,NOP,2023-10-30
679,6.0,TRB,Brandon Ingram,NBA,NOP,2023-10-30
680,11.5,TRB+AST,Brandon Ingram,NBA,NOP,2023-10-30
681,31.5,PTS+TRB,Brandon Ingram,NBA,NOP,2023-10-30
682,30.5,PTS+AST,Brandon Ingram,NBA,NOP,2023-10-30
683,18.5,field_goals_att,Brandon Ingram,NBA,NOP,2023-10-30
684,17.5,PTS,CJ McCollum,NBA,NOP,2023-10-30
685,26.5,PTS+TRB+AST,CJ McCollum,NBA,NOP,2023-10-30
686,5.0,AST,CJ McCollum,NBA,NOP,2023-10-30
687,9.0,TRB+AST,CJ McCollum,NBA,NOP,2023-10-30
688,2.5,3PM,CJ McCollum,NBA,NOP,2023-10-30
689,21.5,PTS+TRB,CJ McCollum,NBA,NOP,2023-10-30
690,22.5,PTS+AST,CJ McCollum,NBA,NOP,2023-10-30
691,6.5,three_points_att,CJ McCollum,NBA,NOP,2023-10-30
692,2.0,personal_fouls,CJ McCollum,NBA,NOP,2023-10-30
693,15.5,field_goals_att,CJ McCollum,NBA,NOP,2023-10-30
694,9.5,PTS,Herbert Jones,NBA,NOP,2023-10-30
695,16.5,PTS+TRB+AST,Herbert Jones,NBA,NOP,2023-10-30
696,6.5,TRB+AST,Herbert Jones,NBA,NOP,2023-10-30
697,12.5,PTS+AST,Herbert Jones,NBA,NOP,2023-10-30
698,14.5,PTS+TRB,Herbert Jones,NBA,NOP,2023-10-30
699,0.5,BLK,Herbert Jones,NBA,NOP,2023-10-30
700,7.5,field_goals_att,Herbert Jones,NBA,NOP,2023-10-30
701,3.0,personal_fouls,Herbert Jones,NBA,NOP,2023-10-30
702,11.5,PTS,Jonas Valanciunas,NBA,NOP,2023-10-30
703,23.5,PTS+TRB+AST,Jonas Valanciunas,NBA,NOP,2023-10-30
704,10.5,TRB,Jonas Valanciunas,NBA,NOP,2023-10-30
705,11.5,TRB+AST,Jonas Valanciunas,NBA,NOP,2023-10-30
706,12.5,PTS+AST,Jonas Valanciunas,NBA,NOP,2023-10-30
707,21.5,PTS+TRB,Jonas Valanciunas,NBA,NOP,2023-10-30
708,1.5,TO,Jonas Valanciunas,NBA,NOP,2023-10-30
709,8.5,field_goals_att,Jonas Valanciunas,NBA,NOP,2023-10-30
710,23.5,PTS,Cade Cunningham,NBA,DET,2023-10-30
711,34.5,PTS+TRB+AST,Cade Cunningham,NBA,DET,2023-10-30
712,4.5,TRB,Cade Cunningham,NBA,DET,2023-10-30
713,11.0,TRB+AST,Cade Cunningham,NBA,DET,2023-10-30
714,27.5,PTS+TRB,Cade Cunningham,NBA,DET,2023-10-30
715,30.5,PTS+AST,Cade Cunningham,NBA,DET,2023-10-30
716,3.5,TO,Cade Cunningham,NBA,DET,2023-10-30
717,5.5,three_points_att,Cade Cunningham,NBA,DET,2023-10-30
718,0.5,BLK,Cade Cunningham,NBA,DET,2023-10-30
719,1.5,BLK+STL,Cade Cunningham,NBA,DET,2023-10-30
720,3.0,personal_fouls,Cade Cunningham,NBA,DET,2023-10-30
721,20.5,field_goals_att,Cade Cunningham,NBA,DET,2023-10-30
722,15.5,PTS,Jalen Duren,NBA,DET,2023-10-30
723,30.5,PTS+TRB+AST,Jalen Duren,NBA,DET,2023-10-30
724,2.0,AST,Jalen Duren,NBA,DET,2023-10-30
725,15.0,TRB+AST,Jalen Duren,NBA,DET,2023-10-30
726,17.5,PTS+AST,Jalen Duren,NBA,DET,2023-10-30
727,28.5,PTS+TRB,Jalen Duren,NBA,DET,2023-10-30
728,10.0,field_goals_att,Jalen Duren,NBA,DET,2023-10-30
729,3.0,personal_fouls,Jalen Duren,NBA,DET,2023-10-30
730,9.5,PTS,Killian Hayes,NBA,DET,2023-10-30
731,16.5,PTS+TRB+AST,Killian Hayes,NBA,DET,2023-10-30
732,4.0,AST,Killian Hayes,NBA,DET,2023-10-30
733,2.0,TRB,Killian Hayes,NBA,DET,2023-10-30
734,6.5,TRB+AST,Killian Hayes,NBA,DET,2023-10-30
735,13.5,PTS+AST,Killian Hayes,NBA,DET,2023-10-30
736,11.5,PTS+TRB,Killian Hayes,NBA,DET,2023-10-30
737,2.5,personal_fouls,Killian Hayes,NBA,DET,2023-10-30
738,1.5,BLK+STL,Killian Hayes,NBA,DET,2023-10-30
739,9.5,field_goals_att,Killian Hayes,NBA,DET,2023-10-30
740,13.5,PTS,Isaiah Stewart,NBA,DET,2023-10-30
741,8.5,PTS,Ausar Thompson,NBA,DET,2023-10-30
742,20.5,PTS+TRB+AST,Ausar Thompson,NBA,DET,2023-10-30
743,23.5,PTS+TRB+AST,Isaiah Stewart,NBA,DET,2023-10-30
744,3.5,AST,Ausar Thompson,NBA,DET,2023-10-30
745,8.5,TRB,Isaiah Stewart,NBA,DET,2023-10-30
746,7.5,TRB,Ausar Thompson,NBA,DET,2023-10-30
747,9.5,TRB+AST,Isaiah Stewart,NBA,DET,2023-10-30
748,11.5,TRB+AST,Ausar Thompson,NBA,DET,2023-10-30
749,0.5,3PM,Ausar Thompson,NBA,DET,2023-10-30
750,12.5,PTS+AST,Ausar Thompson,NBA,DET,2023-10-30
751,16.5,PTS+TRB,Ausar Thompson,NBA,DET,2023-10-30
752,14.5,PTS+AST,Isaiah Stewart,NBA,DET,2023-10-30
753,21.5,PTS+TRB,Isaiah Stewart,NBA,DET,2023-10-30
754,0.5,STL,Ausar Thompson,NBA,DET,2023-10-30
755,3.0,personal_fouls,Isaiah Stewart,NBA,DET,2023-10-30
756,1.5,TO,Isaiah Stewart,NBA,DET,2023-10-30
757,10.5,field_goals_att,Isaiah Stewart,NBA,DET,2023-10-30
758,8.0,field_goals_att,Ausar Thompson,NBA,DET,2023-10-30
759,2.0,three_points_att,Ausar Thompson,NBA,DET,2023-10-30
760,28.5,PTS,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
761,40.5,PTS+TRB+AST,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
762,6.0,AST,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
763,5.0,TRB,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
764,11.0,TRB+AST,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
765,34.5,PTS+TRB,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
766,35.5,PTS+AST,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
767,1.5,STL,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
768,2.5,BLK+STL,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
769,20.5,field_goals_att,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
770,3.0,three_points_att,Shai Gilgeous-Alexander,NBA,OKC,2023-10-30
771,14.5,PTS,Chet Holmgren,NBA,OKC,2023-10-30
772,21.5,PTS+TRB+AST,Chet Holmgren,NBA,OKC,2023-10-30
773,1.5,AST,Chet Holmgren,NBA,OKC,2023-10-30
