,line,stat,player,league,team,date
387,58.5,Receiving Yards,DK Metcalf,NFL,SEA,2023-11-05
388,229.5,Pass Yards,Lamar Jackson,NFL,BAL,2023-11-05
389,54.5,Receiving Yards,Mark Andrews,NFL,BAL,2023-11-05
390,229.5,Pass Yards,Jordan Love,NFL,GB,2023-11-05
391,48.5,Receiving Yards,Christian Watson,NFL,GB,2023-11-05
392,239.5,Pass Yards,Sam Howell,NFL,WAS,2023-11-05
393,59.5,Receiving Yards,Terry McLaurin,NFL,WAS,2023-11-05
394,211.5,Pass Yards,Mac Jones,NFL,NE,2023-11-05
395,228.5,Pass Yards,Baker Mayfield,NFL,TB,2023-11-05
396,43.5,Rush Yards,Rachaad White,NFL,TB,2023-11-05
397,59.5,Receiving Yards,Mike Evans,NFL,TB,2023-11-05
398,237.5,Pass Yards,C.J. Stroud,NFL,HOU,2023-11-05
399,58.5,Receiving Yards,Nico Collins,NFL,HOU,2023-11-05
400,242.5,Pass Yards,Derek Carr,NFL,NO,2023-11-05
401,60.5,Rush Yards,Alvin Kamara,NFL,NO,2023-11-05
402,59.5,Receiving Yards,Chris Olave,NFL,NO,2023-11-05
403,56.5,Rush Yards,Bijan Robinson,NFL,ATL,2023-11-05
404,220.5,Pass Yards,Gardner Minshew II,other,IND,2023-11-05
405,55.5,Receiving Yards,Michael Pittman Jr.,other,IND,2023-11-05
406,225.5,Pass Yards,Bryce Young,NFL,CAR,2023-11-05
407,69.5,Receiving Yards,Adam Thielen,NFL,CAR,2023-11-05
408,255.5,Pass Yards,Dak Prescott,NFL,DAL,2023-11-05
409,53.5,Rush Yards,Tony Pollard,NFL,DAL,2023-11-05
410,76.5,Receiving Yards,CeeDee Lamb,NFL,DAL,2023-11-05
411,253.5,Pass Yards,Jalen Hurts,NFL,PHI,2023-11-05
412,61.5,Rush Yards,D'Andre Swift,NFL,PHI,2023-11-05
413,94.5,Receiving Yards,A.J. Brown,NFL,PHI,2023-11-05
414,69.5,Rush Yards,Saquon Barkley,NFL,NYG,2023-11-05
415,268.5,Pass Yards,Josh Allen,NFL,BUF,2023-11-05
416,87.5,Receiving Yards,Stefon Diggs,NFL,BUF,2023-11-05
417,268.5,Pass Yards,Joe Burrow,NFL,CIN,2023-11-05
418,57.5,Rush Yards,Joe Mixon,NFL,CIN,2023-11-05
419,89.5,Receiving Yards,Ja'Marr Chase,NFL,CIN,2023-11-05
420,191.5,Pass Yards,Rocky Lombardi,CFB,NIL,2023-10-31
421,56.5,Rush Yards,Antario Brown,CFB,NIL,2023-10-31
422,47.5,Rush Yards,Gavin Williams,CFB,NIL,2023-10-31
423,43.5,Receiving Yards,Trayvon Rudolph,CFB,NIL,2023-10-31
424,4.0,receiving_rec,Trayvon Rudolph,CFB,NIL,2023-10-31
425,198.5,Pass Yards,Jase Bauer,CFB,CMC,2023-10-31
426,28.5,Rush Yards,Jase Bauer,CFB,CMC,2023-10-31
427,40.5,Receiving Yards,Jesse Prewitt,CFB,CMC,2023-10-31
428,30.5,Receiving Yards,Chris Parker,CFB,CMC,2023-10-31
429,193.5,Pass Yards,Cole Snyder,CFB,BUF,2023-10-31
430,210.5,passing_and_rushing_yds,Cole Snyder,CFB,BUF,2023-10-31
431,44.5,Rush Yards,Ron Cook,CFB,BUF,2023-10-31
432,36.5,Receiving Yards,Marlyn Johnson,CFB,BUF,2023-10-31
433,36.5,Receiving Yards,Cole Harrity,CFB,BUF,2023-10-31
434,202.5,Pass Yards,Dequan Finn,CFB,TOL,2023-10-31
435,46.5,Rush Yards,Dequan Finn,CFB,TOL,2023-10-31
436,112.5,Rush Yards,Peny Boone,CFB,TOL,2023-10-31
437,0.5,rush_rec_tds,Jerjuan Newton,CFB,TOL,2023-10-31
438,46.5,Receiving Yards,Jerjuan Newton,CFB,TOL,2023-10-31
439,45.5,Receiving Yards,Junior Vandeross,CFB,TOL,2023-10-31
440,1.5,passing_tds,Josh Hoover,CFB,TCU,2023-11-02
441,233.5,Pass Yards,Josh Hoover,CFB,TCU,2023-11-02
442,80.5,Rush Yards,Emani Bailey,CFB,TCU,2023-11-02
443,12.5,Receiving Yards,Emani Bailey,CFB,TCU,2023-11-02
444,97.5,rush_rec_yds,Emani Bailey,CFB,TCU,2023-11-02
445,41.5,Receiving Yards,Savion Williams,CFB,TCU,2023-11-02
446,38.5,Receiving Yards,JP Richardson,CFB,TCU,2023-11-02
447,1.5,passing_tds,Behren Morton,CFB,TT,2023-11-02
448,217.5,Pass Yards,Behren Morton,CFB,TT,2023-11-02
449,106.5,Rush Yards,Tahj Brooks,CFB,TT,2023-11-02
450,12.5,Receiving Yards,Tahj Brooks,CFB,TT,2023-11-02
451,124.5,rush_rec_yds,Tahj Brooks,CFB,TT,2023-11-02
452,44.5,Receiving Yards,Myles Price,CFB,TT,2023-11-02
453,29.5,Receiving Yards,Jerand Bradley,CFB,TT,2023-11-02
454,281.5,Pass Yards,Jayden Daniels,CFB,LSU,2023-11-04
455,77.5,Rush Yards,Jayden Daniels,CFB,LSU,2023-11-04
456,84.5,Rush Yards,Logan Diggs,CFB,LSU,2023-11-04
457,105.5,Receiving Yards,Malik Nabers,CFB,LSU,2023-11-04
458,74.5,Receiving Yards,Brian Thomas Jr.,other,LSU,2023-11-04
459,238.5,Pass Yards,Jalen Milroe,CFB,BAMA,2023-11-04
460,37.5,Rush Yards,Jalen Milroe,CFB,BAMA,2023-11-04
461,74.5,Rush Yards,Jase McClellan,CFB,BAMA,2023-11-04
462,48.5,Receiving Yards,Isaiah Bond,CFB,BAMA,2023-11-04
463,56.5,Receiving Yards,Jermaine Burton,CFB,BAMA,2023-11-04
464,2.5,Goalie Saves,Peter Gulacsi,SOCCER,RB Leipzig ,2023-10-31
465,3.5,Shots,Lois Openda,SOCCER,RB Leipzig ,2023-10-31
466,1.5,shots_on_target,Lois Openda,SOCCER,RB Leipzig ,2023-10-31
467,1.5,Shots,Emil Forsberg,SOCCER,RB Leipzig ,2023-10-31
468,2.0,Shots,Benjamin Sesko,SOCCER,RB Leipzig ,2023-10-31
469,3.0,Goalie Saves,Pavao Pervan,SOCCER,Wolfsburg,2023-10-31
470,2.0,Shots,Jonas Wind,SOCCER,Wolfsburg,2023-10-31
471,2.5,Shots,German Cano,SOCCER,Fluminese ,2023-10-31
472,1.5,Shots,Jhon Arias,SOCCER,Fluminese ,2023-10-31
473,2.5,Goalie Saves,Marcos  Felipe,other,Bahia,2023-10-31
474,2.0,Shots,Everaldo Stum,SOCCER,Bahia,2023-10-31
475,2.5,Goalie Saves,Aaron Ramsdale,SOCCER,Arsenal ,2023-11-01
476,2.5,Shots,Martin Odegaard,SOCCER,Martin Odegaard,
477,2.0,Shots,Gabriel Martinelli,SOCCER,Arsenal ,2023-11-01
478,0.5,shots_on_target,Gabriel Martinelli,SOCCER,Arsenal ,2023-11-01
479,1.5,Shots,Kai Havertz,SOCCER,Arsenal ,2023-11-01
480,2.5,Shots,Eddie Nketiah,SOCCER,Arsenal ,2023-11-01
481,0.5,shots_on_target,Kai Havertz,SOCCER,Arsenal ,2023-11-01
482,1.5,Shots,Emile Smith-Rowe,SOCCER,Arsenal ,2023-11-01
483,0.5,shots_on_target,Emile Smith-Rowe,SOCCER,Arsenal ,2023-11-01
484,2.0,Shots,Leandro Trossard,SOCCER,Arsenal ,2023-11-01
485,1.5,Shots,Reiss Nelson,SOCCER,Arsenal ,2023-11-01
486,0.5,shots_on_target,Reiss Nelson,SOCCER,Arsenal ,2023-11-01
487,3.5,Goalie Saves,Lukasz Fabianski,SOCCER,West Ham,2023-11-01
488,1.5,Shots,Lucas Paqueta,SOCCER,Lucas Paqueta,
489,1.5,Shots,Said Benrahma,SOCCER,Said Benrahma,
490,2.0,Shots,Jarrod Bowen,SOCCER,West Ham,2023-11-01
491,1.5,Shots,Maxwel Cornet,SOCCER,West Ham,2023-11-01
492,1.5,Shots,Michail Antonio,SOCCER,West Ham,2023-11-01
493,1.5,Shots,Danny Ings,SOCCER,West Ham,2023-11-01
494,0.5,shots_on_target,Danny Ings,SOCCER,West Ham,2023-11-01
495,0.5,shots_on_target,Jarrod Bowen,SOCCER,West Ham,2023-11-01
496,1.5,fouls,Edson Alvarez,SOCCER,West Ham,2023-11-01
497,3.0,Goalie Saves,Nick Pope,SOCCER,Newcastle ,2023-11-01
498,2.5,Shots,Callum Wilson,SOCCER,Newcastle ,2023-11-01
499,2.0,Shots,Miguel Almiron,SOCCER,Miguel Almiron,
500,2.0,fouls,Joelinton Fouls,other,Joelinton Fouls,
501,1.5,fouls,Bruno Guimaraes,SOCCER,Bruno Guimaraes,
502,1.5,Shots,Anthony Gordon,SOCCER,Newcastle ,2023-11-01
503,3.5,Goalie Saves,Andre Onana,SOCCER,Andre Onana,
504,3.0,Shots,Marcus Rashford,SOCCER,Man United,2023-11-01
505,2.0,Shots,Bruno Fernandes,SOCCER,Man United,2023-11-01
506,2.0,Shots,Rasmus Hojlund,SOCCER,Man United,2023-11-01
507,1.5,fouls,Casemiro Fouls,other,Casemiro Fouls,
508,2.0,Shots,Antony Shots,other,Antony Shots,
509,1.5,Shots,Anthony Martial,SOCCER,Man United,2023-11-01
510,0.5,shots_on_target,Anthony Martial,SOCCER,Man United,2023-11-01
511,1.5,fouls,Harry Maguire,SOCCER,Man United,2023-11-01
512,7.0,Aces,Gael Monfils,other,Gael Monfils,
513,10.5,Aces,Andrey Rublev,other,Andrey Rublev,
514,12.5,Aces,Alexander Bublik,other,Alexander Bublik,
515,4.5,Aces,Carlos Alcaraz,other,Carlos Alcaraz,
516,3.0,Aces,Alejandro Davidovich,other,Alejandro Davidovich,
517,7.0,Aces,Karen Khachanov,other,Karen Khachanov,
518,6.0,Aces,Elena Rybakina,other,Elena Rybakina,
519,6.5,Aces,Aryna Sabalenka,other,Aryna Sabalenka,
520,3.0,Double Faults,Gael Monfils,other,Gael Monfils,
521,1.5,Double Faults,Alejandro Davidovich,other,Alejandro Davidovich,
522,2.0,Double Faults,Karen Khachanov,other,Karen Khachanov,
523,7.0,Double Faults,Alexander Bublik,other,Alexander Bublik,
524,1.5,Double Faults,Carlos Alcaraz,other,Carlos Alcaraz,
525,5.0,Double Faults,Aryna Sabalenka,other,Aryna Sabalenka,
526,3.0,Double Faults,Elena Rybakina,other,Elena Rybakina,
527,0.5,sets_lost,Karen Khachanov,other,Karen Khachanov,
528,0.5,sets_lost,Elena Rybakina,other,Elena Rybakina,
529,45.35,Hitter Fantasy Score,Gael Monfils,other,Gael Monfils,
530,51.65,Hitter Fantasy Score,Carlos Alcaraz,other,Carlos Alcaraz,
531,42.15,Hitter Fantasy Score,Alexander Bublik,other,Alexander Bublik,
532,52.55,Hitter Fantasy Score,Andrey Rublev,other,Andrey Rublev,
533,50.25,Hitter Fantasy Score,Karen Khachanov,other,Karen Khachanov,
534,43.05,Hitter Fantasy Score,Alejandro Davidovich,other,Alejandro Davidovich,
535,44.05,Hitter Fantasy Score,Aryna Sabalenka,other,Aryna Sabalenka,
536,47.95,Hitter Fantasy Score,Elena Rybakina,other,Elena Rybakina,
537,1.5,Break Points Won,Alexander Bublik,other,Alexander Bublik,
538,4.5,Break Points Won,Aryna Sabalenka,other,Aryna Sabalenka,
539,12.5,Games Won,Gael Monfils,other,Gael Monfils,
540,12.5,Games Won,Emina Bektas,other,Emina Bektas,
541,12.5,Games Won,Alejandro Davidovich,other,Alejandro Davidovich,
542,12.5,Games Won,Andrey Rublev,other,Andrey Rublev,
543,13.0,Games Won,Alexander Bublik,other,Alexander Bublik,
544,12.5,Games Won,Carlos Alcaraz,other,Carlos Alcaraz,
545,12.5,Games Won,Aryna Sabalenka,other,Aryna Sabalenka,
546,12.5,Games Won,Elena Rybakina,other,Elena Rybakina,
547,11.5,Games Lost,Gael Monfils,other,Gael Monfils,
548,12.0,Games Lost,Jana Fett,other,Jana Fett,
549,10.0,Games Lost,Katie Volynets,other,Katie Volynets,
550,9.0,Games Lost,Anna Kalinskaya,other,Anna Kalinskaya,
551,11.5,Games Lost,Emina Bektas,other,Emina Bektas,
552,11.5,Games Lost,Renata Zarazua,other,Renata Zarazua,
553,13.0,Games Lost,Alexander Bublik,other,Alexander Bublik,
554,8.5,Games Lost,Carlos Alcaraz,other,Carlos Alcaraz,
555,8.5,Games Lost,Andrey Rublev,other,Andrey Rublev,
556,12.5,Games Lost,Alejandro Davidovich,other,Alejandro Davidovich,
557,10.5,Games Lost,Karen Khachanov,other,Karen Khachanov,
558,9.0,Games Lost,Hailey Baptiste,other,Hailey Baptiste,
559,12.0,Games Lost,Elvina Kalieva,other,Elvina Kalieva,
560,11.5,Games Lost,Aryna Sabalenka,other,Aryna Sabalenka,
561,11.0,Games Lost,Elena Rybakina,other,Elena Rybakina,
562,22.0,games_played,Gael Monfils,other,Gael Monfils,
563,21.5,games_played,Emina Bektas,other,Emina Bektas,
564,21.0,games_played,Renata Zarazua,other,Renata Zarazua,
565,20.5,games_played,Anna Kalinskaya,other,Anna Kalinskaya,
566,20.5,games_played,Katie Volynets,other,Katie Volynets,
567,20.5,games_played,Jana Fett,other,Jana Fett,
568,23.5,games_played,Alejandro Davidovich,other,Alejandro Davidovich,
569,22.5,games_played,Karen Khachanov,other,Karen Khachanov,
570,20.5,games_played,Andrey Rublev,other,Andrey Rublev,
571,21.0,games_played,Carlos Alcaraz,other,Carlos Alcaraz,
572,23.5,games_played,Alexander Bublik,other,Alexander Bublik,
573,20.5,games_played,Hailey Baptiste,other,Hailey Baptiste,
574,21.5,games_played,Elvina Kalieva,other,Elvina Kalieva,
575,21.5,games_played,Aryna Sabalenka,other,Aryna Sabalenka,
576,21.5,games_played,Elena Rybakina,other,Elena Rybakina,
577,27.5,kills_in_maps_1_2_3,Xiaohu+Light,ESPORTS,NRG ,2023-11-02
578,13.5,kills_in_maps_1_2_3,Theshy+Weiwei,ESPORTS,NRG ,2023-11-02
579,23.8,fantasy_points_on_map_1,TheShy,ESPORTS,NRG ,2023-11-02
580,61.3,fantasy_points_on_maps_1_2_3,TheShy,ESPORTS,NRG ,2023-11-02
581,2.5,kills_in_map_1,TheShy,ESPORTS,NRG ,2023-11-02
582,7.5,kills_in_maps_1_2_3,TheShy,ESPORTS,NRG ,2023-11-02
583,23.8,fantasy_points_on_map_2,TheShy,ESPORTS,NRG ,2023-11-02
584,6.0,assists_in_map_2,TheShy,ESPORTS,NRG ,2023-11-02
585,1.5,deaths_in_map_3,TheShy,ESPORTS,NRG ,2023-11-02
586,15.0,assists_on_maps_1_2_3,TheShy,ESPORTS,NRG ,2023-11-02
587,8.5,deaths_on_maps_1_2_3,TheShy,ESPORTS,NRG ,2023-11-02
588,1.5,deaths_on_map_1,TheShy,ESPORTS,NRG ,2023-11-02
589,6.0,assists_in_map_3,TheShy,ESPORTS,NRG ,2023-11-02
590,2.5,kills_in_map_3,TheShy,ESPORTS,NRG ,2023-11-02
591,6.0,assists_on_map_1,TheShy,ESPORTS,NRG ,2023-11-02
592,1.5,deaths_in_map_2,TheShy,ESPORTS,NRG ,2023-11-02
593,2.5,kills_in_map_2,TheShy,ESPORTS,NRG ,2023-11-02
594,23.8,fantasy_points_in_map_3,TheShy,ESPORTS,NRG ,2023-11-02
595,31.1,fantasy_points_on_map_1,WeiWei,ESPORTS,NRG ,2023-11-02
596,73.3,fantasy_points_on_maps_1_2_3,WeiWei,ESPORTS,NRG ,2023-11-02
597,2.5,kills_in_map_1,WeiWei,ESPORTS,NRG ,2023-11-02
598,7.0,kills_in_maps_1_2_3,WeiWei,ESPORTS,NRG ,2023-11-02
599,2.5,kills_in_map_3,WeiWei,ESPORTS,NRG ,2023-11-02
600,7.0,deaths_on_maps_1_2_3,WeiWei,ESPORTS,NRG ,2023-11-02
601,10.0,assists_on_map_1,WeiWei,ESPORTS,NRG ,2023-11-02
602,1.5,deaths_in_map_2,WeiWei,ESPORTS,NRG ,2023-11-02
603,10.0,assists_in_map_3,WeiWei,ESPORTS,NRG ,2023-11-02
604,2.5,kills_in_map_2,WeiWei,ESPORTS,NRG ,2023-11-02
605,31.1,fantasy_points_on_map_2,WeiWei,ESPORTS,NRG ,2023-11-02
606,1.5,deaths_in_map_3,WeiWei,ESPORTS,NRG ,2023-11-02
607,1.5,deaths_on_map_1,WeiWei,ESPORTS,NRG ,2023-11-02
608,10.0,assists_in_map_2,WeiWei,ESPORTS,NRG ,2023-11-02
609,25.5,assists_on_maps_1_2_3,WeiWei,ESPORTS,NRG ,2023-11-02
610,31.1,fantasy_points_in_map_3,WeiWei,ESPORTS,NRG ,2023-11-02
611,33.9,fantasy_points_on_map_1,Xiaohu,ESPORTS,NRG ,2023-11-02
612,81.7,fantasy_points_on_maps_1_2_3,Xiaohu,ESPORTS,NRG ,2023-11-02
613,4.5,kills_in_map_1,Xiaohu,ESPORTS,NRG ,2023-11-02
614,11.5,kills_in_maps_1_2_3,Xiaohu,ESPORTS,NRG ,2023-11-02
615,7.5,assists_in_map_2,Xiaohu,ESPORTS,NRG ,2023-11-02
616,4.5,kills_in_map_2,Xiaohu,ESPORTS,NRG ,2023-11-02
617,1.5,deaths_in_map_2,Xiaohu,ESPORTS,NRG ,2023-11-02
618,6.5,deaths_on_maps_1_2_3,Xiaohu,ESPORTS,NRG ,2023-11-02
619,1.5,deaths_on_map_1,Xiaohu,ESPORTS,NRG ,2023-11-02
620,33.9,fantasy_points_on_map_2,Xiaohu,ESPORTS,NRG ,2023-11-02
621,18.5,assists_on_maps_1_2_3,Xiaohu,ESPORTS,NRG ,2023-11-02
622,7.5,assists_on_map_1,Xiaohu,ESPORTS,NRG ,2023-11-02
623,7.5,assists_in_map_3,Xiaohu,ESPORTS,NRG ,2023-11-02
624,1.5,deaths_in_map_3,Xiaohu,ESPORTS,NRG ,2023-11-02
625,4.5,kills_in_map_3,Xiaohu,ESPORTS,NRG ,2023-11-02
626,33.9,fantasy_points_in_map_3,Xiaohu,ESPORTS,NRG ,2023-11-02
627,28.3,fantasy_points_on_map_1,Crisp,ESPORTS,NRG ,2023-11-02
628,66.0,fantasy_points_on_maps_1_2_3,Crisp,ESPORTS,NRG ,2023-11-02
629,1.0,kills_in_map_1,Crisp,ESPORTS,NRG ,2023-11-02
630,2.0,kills_in_maps_1_2_3,Crisp,ESPORTS,NRG ,2023-11-02
631,1.5,deaths_in_map_3,Crisp,ESPORTS,NRG ,2023-11-02
632,13.0,assists_in_map_3,Crisp,ESPORTS,NRG ,2023-11-02
633,1.0,kills_in_map_3,Crisp,ESPORTS,NRG ,2023-11-02
634,32.0,assists_on_maps_1_2_3,Crisp,ESPORTS,NRG ,2023-11-02
635,1.5,deaths_in_map_2,Crisp,ESPORTS,NRG ,2023-11-02
636,28.3,fantasy_points_on_map_2,Crisp,ESPORTS,NRG ,2023-11-02
637,7.0,deaths_on_maps_1_2_3,Crisp,ESPORTS,NRG ,2023-11-02
638,1.5,deaths_on_map_1,Crisp,ESPORTS,NRG ,2023-11-02
639,13.0,assists_in_map_2,Crisp,ESPORTS,NRG ,2023-11-02
640,13.0,assists_on_map_1,Crisp,ESPORTS,NRG ,2023-11-02
641,1.0,kills_in_map_2,Crisp,ESPORTS,NRG ,2023-11-02
642,28.3,fantasy_points_in_map_3,Crisp,ESPORTS,NRG ,2023-11-02
643,39.0,fantasy_points_on_map_1,Light,ESPORTS,NRG ,2023-11-02
644,97.4,fantasy_points_on_maps_1_2_3,Light,ESPORTS,NRG ,2023-11-02
645,6.5,kills_in_map_1,Light,ESPORTS,NRG ,2023-11-02
646,16.0,kills_in_maps_1_2_3,Light,ESPORTS,NRG ,2023-11-02
647,6.5,assists_on_map_1,Light,ESPORTS,NRG ,2023-11-02
648,4.0,deaths_on_maps_1_2_3,Light,ESPORTS,NRG ,2023-11-02
649,0.5,deaths_in_map_3,Light,ESPORTS,NRG ,2023-11-02
650,6.5,kills_in_map_3,Light,ESPORTS,NRG ,2023-11-02
651,0.5,deaths_on_map_1,Light,ESPORTS,NRG ,2023-11-02
652,0.5,deaths_in_map_2,Light,ESPORTS,NRG ,2023-11-02
653,16.0,assists_on_maps_1_2_3,Light,ESPORTS,NRG ,2023-11-02
654,6.5,kills_in_map_2,Light,ESPORTS,NRG ,2023-11-02
655,6.5,assists_in_map_2,Light,ESPORTS,NRG ,2023-11-02
656,6.5,assists_in_map_3,Light,ESPORTS,NRG ,2023-11-02
657,39.0,fantasy_points_on_map_2,Light,ESPORTS,NRG ,2023-11-02
658,39.0,fantasy_points_in_map_3,Light,ESPORTS,NRG ,2023-11-02
659,18.5,kills_in_maps_1_2_3,Palafox+FBI,ESPORTS, Weibo Gaming,2023-11-02
660,12.5,kills_in_maps_1_2_3,Dhokla+Contractz,ESPORTS, Weibo Gaming,2023-11-02
661,50.5,fantasy_points_on_maps_1_2_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
662,8.9,fantasy_points_on_map_1,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
663,1.0,kills_in_map_1,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
664,6.5,kills_in_maps_1_2_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
665,1.0,kills_in_map_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
666,1.0,kills_in_map_2,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
667,4.0,deaths_on_map_1,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
668,2.5,assists_in_map_2,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
669,2.5,assists_on_map_1,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
670,10.0,deaths_on_maps_1_2_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
671,12.5,assists_on_maps_1_2_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
672,2.5,assists_in_map_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
673,4.0,deaths_in_map_2,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
674,8.9,fantasy_points_on_map_2,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
675,4.0,deaths_in_map_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
676,8.9,fantasy_points_in_map_3,Dhokla,ESPORTS, Weibo Gaming,2023-11-02
677,57.8,fantasy_points_on_maps_1_2_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
678,9.8,fantasy_points_on_map_1,Contractz,ESPORTS, Weibo Gaming,2023-11-02
679,1.5,kills_in_map_1,Contractz,ESPORTS, Weibo Gaming,2023-11-02
680,6.5,kills_in_maps_1_2_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
681,10.0,deaths_on_maps_1_2_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
682,4.0,deaths_in_map_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
683,1.5,kills_in_map_2,Contractz,ESPORTS, Weibo Gaming,2023-11-02
684,3.5,assists_in_map_2,Contractz,ESPORTS, Weibo Gaming,2023-11-02
685,9.8,fantasy_points_on_map_2,Contractz,ESPORTS, Weibo Gaming,2023-11-02
686,18.5,assists_on_maps_1_2_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
687,3.5,assists_in_map_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
688,1.5,kills_in_map_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
689,4.0,deaths_in_map_2,Contractz,ESPORTS, Weibo Gaming,2023-11-02
690,4.0,deaths_on_map_1,Contractz,ESPORTS, Weibo Gaming,2023-11-02
691,3.5,assists_on_map_1,Contractz,ESPORTS, Weibo Gaming,2023-11-02
692,9.8,fantasy_points_in_map_3,Contractz,ESPORTS, Weibo Gaming,2023-11-02
693,13.6,fantasy_points_on_map_1,Palafox,ESPORTS, Weibo Gaming,2023-11-02
694,67.6,fantasy_points_on_maps_1_2_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
695,2.0,kills_in_map_1,Palafox,ESPORTS, Weibo Gaming,2023-11-02
696,8.5,kills_in_maps_1_2_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
697,3.0,deaths_in_map_2,Palafox,ESPORTS, Weibo Gaming,2023-11-02
698,7.5,deaths_on_maps_1_2_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
699,3.0,assists_in_map_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
700,3.0,assists_in_map_2,Palafox,ESPORTS, Weibo Gaming,2023-11-02
701,2.0,kills_in_map_2,Palafox,ESPORTS, Weibo Gaming,2023-11-02
702,2.0,kills_in_map_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
703,13.6,fantasy_points_on_map_2,Palafox,ESPORTS, Weibo Gaming,2023-11-02
704,3.0,deaths_in_map_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
705,3.0,assists_on_map_1,Palafox,ESPORTS, Weibo Gaming,2023-11-02
706,15.5,assists_on_maps_1_2_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
707,3.0,deaths_on_map_1,Palafox,ESPORTS, Weibo Gaming,2023-11-02
708,13.6,fantasy_points_in_map_3,Palafox,ESPORTS, Weibo Gaming,2023-11-02
709,45.9,fantasy_points_on_maps_1_2_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
710,7.0,fantasy_points_on_map_1,IgNar,ESPORTS, Weibo Gaming,2023-11-02
711,0.5,kills_in_map_1,IgNar,ESPORTS, Weibo Gaming,2023-11-02
712,1.5,kills_in_maps_1_2_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
713,4.5,assists_in_map_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
714,3.0,deaths_on_map_1,IgNar,ESPORTS, Weibo Gaming,2023-11-02
715,4.5,assists_on_map_1,IgNar,ESPORTS, Weibo Gaming,2023-11-02
716,23.5,assists_on_maps_1_2_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
717,0.5,kills_in_map_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
718,3.0,deaths_in_map_2,IgNar,ESPORTS, Weibo Gaming,2023-11-02
719,4.5,assists_in_map_2,IgNar,ESPORTS, Weibo Gaming,2023-11-02
720,7.0,fantasy_points_on_map_2,IgNar,ESPORTS, Weibo Gaming,2023-11-02
721,3.0,deaths_in_map_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
722,0.5,kills_in_map_2,IgNar,ESPORTS, Weibo Gaming,2023-11-02
723,8.0,deaths_on_maps_1_2_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
724,7.0,fantasy_points_in_map_3,IgNar,ESPORTS, Weibo Gaming,2023-11-02
725,12.9,fantasy_points_on_map_1,FBI,ESPORTS, Weibo Gaming,2023-11-02
726,68.0,fantasy_points_on_maps_1_2_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
727,1.5,kills_in_map_1,FBI,ESPORTS, Weibo Gaming,2023-11-02
728,10.0,kills_in_maps_1_2_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
729,8.0,deaths_on_maps_1_2_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
730,1.5,kills_in_map_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
731,3.0,assists_on_map_1,FBI,ESPORTS, Weibo Gaming,2023-11-02
732,3.0,deaths_in_map_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
733,12.9,fantasy_points_on_map_2,FBI,ESPORTS, Weibo Gaming,2023-11-02
734,15.0,assists_on_maps_1_2_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
735,1.5,kills_in_map_2,FBI,ESPORTS, Weibo Gaming,2023-11-02
736,3.0,assists_in_map_2,FBI,ESPORTS, Weibo Gaming,2023-11-02
737,3.0,assists_in_map_3,FBI,ESPORTS, Weibo Gaming,2023-11-02
738,3.0,deaths_on_map_1,FBI,ESPORTS, Weibo Gaming,2023-11-02
