game_id,date,home,away,season
0022300096,2023-10-29,GSW,HOU,24
0022300097,2023-10-29,ATL,MIL,24
0022300098,2023-10-29,POR,PHI,24
0022300099,2023-10-29,SAS,LAC,24
0022300100,2023-10-29,LAL,SAC,24
0022300101,2023-10-30,BKN,CHA,24
0022300102,2023-10-30,CHI,IND,24
0022300103,2023-10-30,BOS,WAS,24
0022300104,2023-10-30,MIN,ATL,24
0022300105,2023-10-30,POR,TOR,24
0022300106,2023-10-30,DAL,MEM,24
0022300107,2023-10-30,MIA,MIL,24
0022300108,2023-10-30,GSW,NOP,24
0022300109,2023-10-30,DET,OKC,24
0022300110,2023-10-30,UTA,DEN,24
0022300111,2023-10-30,ORL,LAL,24
0022300112,2023-10-31,NYK,CLE,24
0022300113,2023-10-31,SAS,PHX,24
0022300114,2023-10-31,ORL,LAC,24
0022300115,2023-11-01,POR,DET,24
0022300116,2023-11-01,MIL,TOR,24
0022300117,2023-11-01,WAS,ATL,24
0022300118,2023-11-01,IND,BOS,24
0022300119,2023-11-01,BKN,MIA,24
0022300120,2023-11-01,CLE,NYK,24
0022300121,2023-11-01,NOP,OKC,24
0022300122,2023-11-01,CHA,HOU,24
0022300123,2023-11-01,DEN,MIN,24
0022300124,2023-11-01,CHI,DAL,24
0022300125,2023-11-01,MEM,UTA,24
0022300126,2023-11-01,SAC,GSW,24
0022300127,2023-11-01,LAC,LAL,24
0022300128,2023-11-02,TOR,PHI,24
0022300129,2023-11-02,DET,NOP,24
0022300130,2023-11-02,ORL,UTA,24
0022300131,2023-11-02,SAS,PHX,24
0022300132,2023-11-04,PHX,PHI,24
0022300133,2023-11-04,CHA,IND,24
0022300134,2023-11-04,LAL,ORL,24
0022300135,2023-11-04,ATL,NOP,24
0022300136,2023-11-04,BOS,BKN,24
0022300137,2023-11-04,SAC,HOU,24
0022300138,2023-11-04,UTA,MIN,24
0022300139,2023-11-04,CHI,DEN,24
0022300140,2023-11-05,PHX,DET,24
0022300141,2023-11-05,TOR,SAS,24
0022300142,2023-11-05,GSW,CLE,24
0022300143,2023-11-05,CHA,DAL,24
0022300144,2023-11-05,MEM,POR,24
0022300145,2023-11-06,GSW,DET,24
0022300146,2023-11-06,SAS,IND,24
0022300147,2023-11-06,DAL,ORL,24
0022300148,2023-11-06,WAS,PHI,24
0022300149,2023-11-06,MIL,BKN,24
0022300150,2023-11-06,LAL,MIA,24
0022300151,2023-11-06,LAC,NYK,24
0022300152,2023-11-06,UTA,CHI,24
0022300153,2023-11-06,SAC,HOU,24
0022300154,2023-11-06,BOS,MIN,24
0022300155,2023-11-06,ATL,OKC,24
0022300156,2023-11-06,NOP,DEN,24
0022300157,2023-11-08,WAS,CHA,24
0022300158,2023-11-08,UTA,IND,24
0022300159,2023-11-08,BOS,PHI,24
0022300160,2023-11-08,LAC,BKN,24
0022300161,2023-11-08,SAS,NYK,24
0022300162,2023-11-08,PHX,CHI,24
0022300163,2023-11-08,LAL,HOU,24
0022300164,2023-11-08,MIA,MEM,24
0022300165,2023-11-08,DET,MIL,24
0022300166,2023-11-08,NOP,MIN,24
0022300167,2023-11-08,CLE,OKC,24
0022300168,2023-11-08,TOR,DAL,24
0022300169,2023-11-08,GSW,DEN,24
0022300170,2023-11-08,POR,SAC,24
0022300171,2023-11-09,MIL,IND,24
0022300172,2023-11-09,ATL,ORL,24
0022300173,2023-11-11,MIL,ORL,24
0022300174,2023-11-11,TOR,BOS,24
0022300175,2023-11-11,MIA,ATL,24
0022300176,2023-11-11,CLE,GSW,24
0022300177,2023-11-12,CHA,NYK,24
0022300178,2023-11-12,WAS,BKN,24
0022300179,2023-11-12,MEM,LAC,24
0022300180,2023-11-12,IND,PHI,24
0022300181,2023-11-12,DET,CHI,24
0022300182,2023-11-12,DEN,HOU,24
0022300183,2023-11-12,DAL,NOP,24
0022300184,2023-11-12,MIA,SAS,24
0022300185,2023-11-12,OKC,PHX,24
0022300186,2023-11-12,MIN,GSW,24
0022300187,2023-11-12,POR,LAL,24
0022300188,2023-11-13,NYK,BOS,24
0022300189,2023-11-13,WAS,TOR,24
0022300190,2023-11-13,CHI,MIL,24
0022300191,2023-11-13,CLE,SAC,24
0022300192,2023-11-15,DAL,WAS,24
0022300193,2023-11-15,NYK,ATL,24
0022300194,2023-11-15,BOS,PHI,24
0022300195,2023-11-15,MIL,TOR,24
0022300196,2023-11-15,ORL,CHI,24
0022300197,2023-11-15,MIN,PHX,24
0022300198,2023-11-15,SAC,LAL,24
0022300199,2023-11-15,CLE,POR,24
0022300200,2023-11-16,BKN,MIA,24
0022300201,2023-11-16,OKC,GSW,24
0022300202,2023-11-18,NYK,CHA,24
0022300203,2023-11-18,MIN,NOP,24
0022300204,2023-11-18,MIA,CHI,24
0022300205,2023-11-18,DAL,MIL,24
0022300206,2023-11-18,MEM,SAS,24
0022300207,2023-11-18,OKC,GSW,24
0022300208,2023-11-19,PHI,BKN,24
0022300209,2023-11-19,ORL,IND,24
0022300210,2023-11-19,DEN,CLE,24
0022300211,2023-11-19,DET,TOR,24
0022300212,2023-11-19,SAC,DAL,24
0022300213,2023-11-19,BOS,MEM,24
0022300214,2023-11-19,PHX,UTA,24
0022300215,2023-11-19,OKC,POR,24
0022300216,2023-11-19,HOU,LAL,24
0022300217,2023-11-20,BOS,CHA,24
0022300218,2023-11-20,DEN,DET,24
0022300219,2023-11-20,MIL,WAS,24
0022300220,2023-11-20,MIA,CHI,24
0022300221,2023-11-20,NYK,MIN,24
0022300222,2023-11-20,SAC,NOP,24
0022300223,2023-11-20,LAC,SAS,24
0022300224,2023-11-20,HOU,GSW,24
0022300225,2023-11-22,WAS,CHA,24
0022300226,2023-11-22,DEN,ORL,24
0022300227,2023-11-22,BKN,ATL,24
0022300228,2023-11-22,MIL,BOS,24
0022300229,2023-11-22,MIA,CLE,24
0022300230,2023-11-22,TOR,IND,24
0022300231,2023-11-22,MEM,HOU,24
0022300232,2023-11-22,PHI,MIN,24
0022300233,2023-11-22,SAC,NOP,24
0022300234,2023-11-22,CHI,OKC,24
0022300235,2023-11-22,LAC,SAS,24
0022300236,2023-11-22,GSW,PHX,24
0022300237,2023-11-22,UTA,POR,24
0022300238,2023-11-22,DAL,LAL,24
0022300239,2023-11-25,PHI,OKC,24
0022300240,2023-11-25,MIA,BKN,24
0022300241,2023-11-25,ATL,WAS,24
0022300242,2023-11-25,LAL,CLE,24
0022300243,2023-11-25,NOP,UTA,24
0022300244,2023-11-25,DAL,LAC,24
0022300245,2023-11-26,POR,MIL,24
0022300246,2023-11-26,ATL,BOS,24
0022300247,2023-11-26,PHX,NYK,24
0022300248,2023-11-26,CHA,ORL,24
0022300249,2023-11-26,MIN,MEM,24
0022300250,2023-11-26,CHI,BKN,24
0022300251,2023-11-26,TOR,CLE,24
0022300252,2023-11-26,SAS,DEN,24
0022300253,2023-11-27,WAS,DET,24
0022300254,2023-11-27,POR,IND,24
0022300255,2023-11-27,LAL,PHI,24
0022300256,2023-11-27,NOP,UTA,24
0022300257,2023-11-27,DEN,LAC,24
0022300258,2023-11-29,LAL,DET,24
0022300259,2023-11-29,WAS,ORL,24
0022300260,2023-11-29,PHX,TOR,24
0022300261,2023-11-29,UTA,MEM,24
0022300262,2023-11-29,PHI,NOP,24
0022300263,2023-11-29,HOU,DEN,24
0022300264,2023-11-29,LAC,SAC,24
0022300265,2023-11-30,POR,CLE,24
0022300266,2023-11-30,CHA,BKN,24
0022300267,2023-11-30,IND,MIA,24
0022300268,2023-11-30,DET,NYK,24
0022300269,2023-11-30,MIL,CHI,24
0022300270,2023-11-30,UTA,MIN,24
0022300271,2023-11-30,LAL,OKC,24
0022300272,2023-11-30,ATL,SAS,24
0022300273,2023-11-30,LAC,GSW,24
