,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team
10,Marcus Semien,40345,1.5,195.0,over,Total Hits,Unibet,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
12,Marcus Semien,40345,1.5,195.0,over,Total Hits,Parx,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
14,Marcus Semien,40345,1.5,195.0,over,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
16,Marcus Semien,40345,0.5,-263.0,over,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
18,Marcus Semien,40345,0.5,-263.0,over,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
20,Marcus Semien,40345,0.5,-263.0,over,Total Hits,Bovada,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
22,Marcus Semien,40345,0.5,-260.0,over,Total Hits,FanDuel,5,2023-10-11T00:03:00,0.7222222222222222,TEX,BAL
23,Marcus Semien,40345,0.5,480.0,over,Home Runs,FanDuel,5,2023-10-11T00:03:00,0.1724137931034483,TEX,BAL
26,Marcus Semien,40345,0.5,-270.0,over,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.7297297297297297,TEX,BAL
27,Marcus Semien,40345,0.5,400.0,over,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.2,TEX,BAL
29,Marcus Semien,40345,0.5,389.0,over,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.20449897750511248,TEX,BAL
31,Marcus Semien,40345,0.5,-278.0,over,Total Hits,Caesars,5,2023-10-11T00:03:00,0.7354497354497355,TEX,BAL
32,Marcus Semien,40345,0.5,400.0,over,Home Runs,Caesars,5,2023-10-11T00:03:00,0.2,TEX,BAL
33,Marcus Semien,40345,0.5,-260.0,over,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.7222222222222222,TEX,BAL
34,Marcus Semien,40345,0.5,450.0,over,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.18181818181818182,TEX,BAL
35,Marcus Semien,40345,0.5,196.0,under,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.33783783783783783,TEX,BAL
37,Marcus Semien,40345,0.5,196.0,under,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.33783783783783783,TEX,BAL
39,Marcus Semien,40345,0.5,196.0,under,Total Hits,Bovada,5,2023-10-11T00:03:00,0.33783783783783783,TEX,BAL
41,Marcus Semien,40345,1.5,-275.0,under,Total Hits,Unibet,5,2023-10-11T00:03:00,0.7333333333333333,TEX,BAL
43,Marcus Semien,40345,1.5,-275.0,under,Total Hits,BetRivers,5,2023-10-11T00:03:00,0.7333333333333333,TEX,BAL
45,Marcus Semien,40345,1.5,-275.0,under,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.7333333333333333,TEX,BAL
47,Marcus Semien,40345,1.5,-275.0,under,Total Hits,Sugarhouse,5,2023-10-11T00:03:00,0.7333333333333333,TEX,BAL
49,Marcus Semien,40345,1.5,-275.0,under,Total Hits,Parx,5,2023-10-11T00:03:00,0.7333333333333333,TEX,BAL
51,Marcus Semien,40345,0.5,190.0,under,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.3448275862068966,TEX,BAL
52,Marcus Semien,40345,0.5,-750.0,under,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.8823529411764706,TEX,BAL
53,Marcus Semien,40345,0.5,200.0,under,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.3333333333333333,TEX,BAL
55,Marcus Semien,40345,0.5,-650.0,under,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.8666666666666667,TEX,BAL
56,Marcus Semien,40345,0.5,195.0,under,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
58,Marcus Semien,40345,0.5,-700.0,under,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.875,TEX,BAL
59,Marcus Semien,40345,0.5,179.0,under,Total Hits,Caesars,5,2023-10-11T00:03:00,0.35842293906810035,TEX,BAL
62,Marcus Semien,40345,0.5,-600.0,under,Home Runs,Bet365,5,2023-10-11T00:03:00,0.8571428571428571,TEX,BAL
65,Marcus Semien,40345,0.5,-815.0,under,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.8907103825136612,TEX,BAL
1,Jose Adolis García,40355,0.5,250.0,over,Home Runs,Bet365,5,2023-10-11T00:03:00,0.2857142857142857,TEX,BAL
3,Jose Adolis García,40355,0.5,-250.0,over,Total Hits,FanDuel,5,2023-10-11T00:03:00,0.7142857142857143,TEX,BAL
4,Jose Adolis García,40355,0.5,300.0,over,Home Runs,FanDuel,5,2023-10-11T00:03:00,0.25,TEX,BAL
6,Jose Adolis García,40355,0.5,-220.0,over,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.6875,TEX,BAL
7,Jose Adolis García,40355,0.5,235.0,over,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.29850746268656714,TEX,BAL
9,Jose Adolis García,40355,0.5,-210.0,over,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.6774193548387096,TEX,BAL
10,Jose Adolis García,40355,0.5,225.0,over,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.3076923076923077,TEX,BAL
12,Jose Adolis García,40355,0.5,-227.0,over,Total Hits,Caesars,5,2023-10-11T00:03:00,0.6941896024464832,TEX,BAL
13,Jose Adolis García,40355,0.5,230.0,over,Home Runs,Caesars,5,2023-10-11T00:03:00,0.30303030303030304,TEX,BAL
14,Jose Adolis García,40355,0.5,-240.0,over,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
15,Jose Adolis García,40355,0.5,230.0,over,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.30303030303030304,TEX,BAL
16,Jose Adolis García,40355,0.5,175.0,under,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
17,Jose Adolis García,40355,0.5,-325.0,under,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.7647058823529411,TEX,BAL
18,Jose Adolis García,40355,0.5,160.0,under,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.38461538461538464,TEX,BAL
19,Jose Adolis García,40355,0.5,-340.0,under,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.7727272727272727,TEX,BAL
21,Jose Adolis García,40355,0.5,160.0,under,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.38461538461538464,TEX,BAL
22,Jose Adolis García,40355,0.5,-350.0,under,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.7777777777777778,TEX,BAL
24,Jose Adolis García,40355,0.5,151.0,under,Total Hits,Caesars,5,2023-10-11T00:03:00,0.398406374501992,TEX,BAL
26,Jose Adolis García,40355,0.5,-330.0,under,Home Runs,Bet365,5,2023-10-11T00:03:00,0.7674418604651163,TEX,BAL
1,Anthony Santander,39932,0.5,-240.0,over,Total Hits,BetRivers,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
3,Anthony Santander,39932,0.5,-240.0,over,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
5,Anthony Santander,39932,0.5,-240.0,over,Total Hits,Sugarhouse,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
7,Anthony Santander,39932,0.5,-240.0,over,Total Hits,Parx,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
9,Anthony Santander,39932,0.5,-240.0,over,Total Hits,Unibet,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
11,Anthony Santander,39932,0.5,-222.0,over,Total Hits,Bovada,5,2023-10-11T00:03:00,0.6894409937888198,TEX,BAL
13,Anthony Santander,39932,0.5,-222.0,over,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.6894409937888198,TEX,BAL
15,Anthony Santander,39932,0.5,-222.0,over,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.6894409937888198,TEX,BAL
17,Anthony Santander,39932,0.5,330.0,over,Home Runs,Bet365,5,2023-10-11T00:03:00,0.23255813953488372,TEX,BAL
19,Anthony Santander,39932,0.5,302.0,over,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.24875621890547264,TEX,BAL
21,Anthony Santander,39932,0.5,-225.0,over,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.6923076923076923,TEX,BAL
22,Anthony Santander,39932,0.5,290.0,over,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.2564102564102564,TEX,BAL
24,Anthony Santander,39932,0.5,-230.0,over,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.696969696969697,TEX,BAL
25,Anthony Santander,39932,0.5,295.0,over,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.25316455696202533,TEX,BAL
28,Anthony Santander,39932,0.5,-240.0,over,Total Hits,FanDuel,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
29,Anthony Santander,39932,0.5,350.0,over,Home Runs,FanDuel,5,2023-10-11T00:03:00,0.2222222222222222,TEX,BAL
31,Anthony Santander,39932,0.5,-238.0,over,Total Hits,Caesars,5,2023-10-11T00:03:00,0.7041420118343196,TEX,BAL
32,Anthony Santander,39932,0.5,305.0,over,Home Runs,Caesars,5,2023-10-11T00:03:00,0.24691358024691357,TEX,BAL
33,Anthony Santander,39932,0.5,-225.0,over,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.6923076923076923,TEX,BAL
34,Anthony Santander,39932,0.5,330.0,over,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.23255813953488372,TEX,BAL
35,Anthony Santander,39932,0.5,168.0,under,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.373134328358209,TEX,BAL
37,Anthony Santander,39932,0.5,168.0,under,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.373134328358209,TEX,BAL
39,Anthony Santander,39932,0.5,168.0,under,Total Hits,Bovada,5,2023-10-11T00:03:00,0.373134328358209,TEX,BAL
41,Anthony Santander,39932,0.5,165.0,under,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.37735849056603776,TEX,BAL
42,Anthony Santander,39932,0.5,-500.0,under,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.8333333333333334,TEX,BAL
43,Anthony Santander,39932,0.5,165.0,under,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.37735849056603776,TEX,BAL
44,Anthony Santander,39932,0.5,-500.0,under,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.8333333333333334,TEX,BAL
46,Anthony Santander,39932,0.5,175.0,under,Total Hits,Parx,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
48,Anthony Santander,39932,0.5,175.0,under,Total Hits,Sugarhouse,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
50,Anthony Santander,39932,0.5,175.0,under,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
52,Anthony Santander,39932,0.5,175.0,under,Total Hits,BetRivers,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
54,Anthony Santander,39932,0.5,175.0,under,Total Hits,Unibet,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
56,Anthony Santander,39932,0.5,170.0,under,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.37037037037037035,TEX,BAL
57,Anthony Santander,39932,0.5,-450.0,under,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.8181818181818182,TEX,BAL
59,Anthony Santander,39932,0.5,156.0,under,Total Hits,Caesars,5,2023-10-11T00:03:00,0.390625,TEX,BAL
61,Anthony Santander,39932,0.5,-450.0,under,Home Runs,Bet365,5,2023-10-11T00:03:00,0.8181818181818182,TEX,BAL
63,Anthony Santander,39932,0.5,-539.0,under,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.8435054773082942,TEX,BAL
2,Corey Seager,40343,1.5,163.0,over,Total Hits,BetRivers,5,2023-10-11T00:03:00,0.38022813688212925,TEX,BAL
4,Corey Seager,40343,1.5,163.0,over,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.38022813688212925,TEX,BAL
6,Corey Seager,40343,1.5,163.0,over,Total Hits,Sugarhouse,5,2023-10-11T00:03:00,0.38022813688212925,TEX,BAL
8,Corey Seager,40343,1.5,163.0,over,Total Hits,Parx,5,2023-10-11T00:03:00,0.38022813688212925,TEX,BAL
10,Corey Seager,40343,1.5,163.0,over,Total Hits,Unibet,5,2023-10-11T00:03:00,0.38022813688212925,TEX,BAL
13,Corey Seager,40343,0.5,-330.0,over,Total Hits,FanDuel,5,2023-10-11T00:03:00,0.7674418604651163,TEX,BAL
14,Corey Seager,40343,0.5,310.0,over,Home Runs,FanDuel,5,2023-10-11T00:03:00,0.24390243902439024,TEX,BAL
16,Corey Seager,40343,1.5,195.0,over,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
18,Corey Seager,40343,1.5,195.0,over,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
20,Corey Seager,40343,1.5,195.0,over,Total Hits,Bovada,5,2023-10-11T00:03:00,0.3389830508474576,TEX,BAL
22,Corey Seager,40343,0.5,261.0,over,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.2770083102493075,TEX,BAL
25,Corey Seager,40343,1.5,168.0,over,Total Hits,Caesars,5,2023-10-11T00:03:00,0.373134328358209,TEX,BAL
26,Corey Seager,40343,0.5,265.0,over,Home Runs,Caesars,5,2023-10-11T00:03:00,0.273972602739726,TEX,BAL
28,Corey Seager,40343,1.5,185.0,over,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.3508771929824561,TEX,BAL
29,Corey Seager,40343,0.5,250.0,over,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.2857142857142857,TEX,BAL
31,Corey Seager,40343,1.5,185.0,over,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.3508771929824561,TEX,BAL
32,Corey Seager,40343,0.5,265.0,over,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.273972602739726,TEX,BAL
33,Corey Seager,40343,1.5,175.0,over,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.36363636363636365,TEX,BAL
34,Corey Seager,40343,0.5,280.0,over,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.2631578947368421,TEX,BAL
35,Corey Seager,40343,1.5,-215.0,under,Total Hits,BetRivers,5,2023-10-11T00:03:00,0.6825396825396826,TEX,BAL
37,Corey Seager,40343,1.5,-215.0,under,Total Hits,Four Winds,5,2023-10-11T00:03:00,0.6825396825396826,TEX,BAL
39,Corey Seager,40343,1.5,-215.0,under,Total Hits,Sugarhouse,5,2023-10-11T00:03:00,0.6825396825396826,TEX,BAL
41,Corey Seager,40343,1.5,-215.0,under,Total Hits,Parx,5,2023-10-11T00:03:00,0.6825396825396826,TEX,BAL
43,Corey Seager,40343,1.5,-215.0,under,Total Hits,Unibet,5,2023-10-11T00:03:00,0.6825396825396826,TEX,BAL
45,Corey Seager,40343,1.5,-240.0,under,Total Hits,PointsBet,5,2023-10-11T00:03:00,0.7058823529411765,TEX,BAL
46,Corey Seager,40343,0.5,-400.0,under,Home Runs,PointsBet,5,2023-10-11T00:03:00,0.8,TEX,BAL
47,Corey Seager,40343,1.5,-263.0,under,Total Hits,SportsBetting,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
49,Corey Seager,40343,1.5,-263.0,under,Total Hits,BetOnline,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
51,Corey Seager,40343,1.5,-263.0,under,Total Hits,Bovada,5,2023-10-11T00:03:00,0.7245179063360881,TEX,BAL
53,Corey Seager,40343,1.5,-255.0,under,Total Hits,DraftKings,5,2023-10-11T00:03:00,0.7183098591549296,TEX,BAL
54,Corey Seager,40343,0.5,-390.0,under,Home Runs,DraftKings,5,2023-10-11T00:03:00,0.7959183673469388,TEX,BAL
56,Corey Seager,40343,1.5,-250.0,under,Total Hits,BetMGM,5,2023-10-11T00:03:00,0.7142857142857143,TEX,BAL
57,Corey Seager,40343,0.5,-400.0,under,Home Runs,BetMGM,5,2023-10-11T00:03:00,0.8,TEX,BAL
59,Corey Seager,40343,1.5,-256.0,under,Total Hits,Caesars,5,2023-10-11T00:03:00,0.7191011235955056,TEX,BAL
61,Corey Seager,40343,0.5,-433.0,under,Home Runs,Pinnacle,5,2023-10-11T00:03:00,0.8123827392120075,TEX,BAL
0,Nathan Eovaldi,40009,4.5,-103.0,over,Pitcher Strikeouts,Unibet,5,2023-10-11T00:03:00,0.5073891625615764,TEX,BAL
1,Nathan Eovaldi,40009,4.5,-103.0,over,Pitcher Strikeouts,BetRivers,5,2023-10-11T00:03:00,0.5073891625615764,TEX,BAL
2,Nathan Eovaldi,40009,4.5,-103.0,over,Pitcher Strikeouts,Four Winds,5,2023-10-11T00:03:00,0.5073891625615764,TEX,BAL
3,Nathan Eovaldi,40009,4.5,-103.0,over,Pitcher Strikeouts,Sugarhouse,5,2023-10-11T00:03:00,0.5073891625615764,TEX,BAL
4,Nathan Eovaldi,40009,4.5,-103.0,over,Pitcher Strikeouts,Parx,5,2023-10-11T00:03:00,0.5073891625615764,TEX,BAL
5,Nathan Eovaldi,40009,4.5,-105.0,over,Pitcher Strikeouts,PointsBet,5,2023-10-11T00:03:00,0.5121951219512195,TEX,BAL
7,Nathan Eovaldi,40009,4.5,-110.0,over,Pitcher Strikeouts,DraftKings,5,2023-10-11T00:03:00,0.5238095238095238,TEX,BAL
8,Nathan Eovaldi,40009,4.5,-108.0,over,Pitcher Strikeouts,FanDuel,5,2023-10-11T00:03:00,0.5192307692307693,TEX,BAL
9,Nathan Eovaldi,40009,4.5,-110.0,over,Pitcher Strikeouts,Caesars,5,2023-10-11T00:03:00,0.5238095238095238,TEX,BAL
10,Nathan Eovaldi,40009,4.5,-105.0,over,Pitcher Strikeouts,BetMGM,5,2023-10-11T00:03:00,0.5121951219512195,TEX,BAL
11,Nathan Eovaldi,40009,4.5,-135.0,over,Pitcher Strikeouts,Underdog Fantasy,5,2023-10-11T00:03:00,0.574468085106383,TEX,BAL
12,Nathan Eovaldi,40009,4.5,-114.0,over,Pitcher Strikeouts,SportsBetting,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
13,Nathan Eovaldi,40009,4.5,-114.0,over,Pitcher Strikeouts,Bovada,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
14,Nathan Eovaldi,40009,4.5,-114.0,over,Pitcher Strikeouts,BetOnline,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
15,Nathan Eovaldi,40009,4.5,-135.0,over,Pitcher Strikeouts,PrizePicks,5,2023-10-11T00:03:00,0.574468085106383,TEX,BAL
16,Nathan Eovaldi,40009,4.5,-106.0,over,Pitcher Strikeouts,Pinnacle,5,2023-10-11T00:03:00,0.5145631067961165,TEX,BAL
17,Nathan Eovaldi,40009,4.5,-132.0,under,Pitcher Strikeouts,Unibet,5,2023-10-11T00:03:00,0.5689655172413793,TEX,BAL
18,Nathan Eovaldi,40009,4.5,-132.0,under,Pitcher Strikeouts,BetRivers,5,2023-10-11T00:03:00,0.5689655172413793,TEX,BAL
19,Nathan Eovaldi,40009,4.5,-132.0,under,Pitcher Strikeouts,Four Winds,5,2023-10-11T00:03:00,0.5689655172413793,TEX,BAL
20,Nathan Eovaldi,40009,4.5,-132.0,under,Pitcher Strikeouts,Sugarhouse,5,2023-10-11T00:03:00,0.5689655172413793,TEX,BAL
21,Nathan Eovaldi,40009,4.5,-132.0,under,Pitcher Strikeouts,Parx,5,2023-10-11T00:03:00,0.5689655172413793,TEX,BAL
22,Nathan Eovaldi,40009,4.5,-125.0,under,Pitcher Strikeouts,PointsBet,5,2023-10-11T00:03:00,0.5555555555555556,TEX,BAL
24,Nathan Eovaldi,40009,4.5,-120.0,under,Pitcher Strikeouts,DraftKings,5,2023-10-11T00:03:00,0.5454545454545454,TEX,BAL
25,Nathan Eovaldi,40009,4.5,-118.0,under,Pitcher Strikeouts,FanDuel,5,2023-10-11T00:03:00,0.5412844036697247,TEX,BAL
26,Nathan Eovaldi,40009,4.5,-133.0,under,Pitcher Strikeouts,Caesars,5,2023-10-11T00:03:00,0.5708154506437768,TEX,BAL
27,Nathan Eovaldi,40009,4.5,-125.0,under,Pitcher Strikeouts,BetMGM,5,2023-10-11T00:03:00,0.5555555555555556,TEX,BAL
28,Nathan Eovaldi,40009,4.5,-135.0,under,Pitcher Strikeouts,Underdog Fantasy,5,2023-10-11T00:03:00,0.574468085106383,TEX,BAL
29,Nathan Eovaldi,40009,4.5,-114.0,under,Pitcher Strikeouts,SportsBetting,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
30,Nathan Eovaldi,40009,4.5,-114.0,under,Pitcher Strikeouts,BetOnline,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
31,Nathan Eovaldi,40009,4.5,-114.0,under,Pitcher Strikeouts,Bovada,5,2023-10-11T00:03:00,0.5327102803738317,TEX,BAL
32,Nathan Eovaldi,40009,4.5,-135.0,under,Pitcher Strikeouts,PrizePicks,5,2023-10-11T00:03:00,0.574468085106383,TEX,BAL
33,Nathan Eovaldi,40009,4.5,-126.0,under,Pitcher Strikeouts,Pinnacle,5,2023-10-11T00:03:00,0.5575221238938053,TEX,BAL
1,Cristian Pache,40384,0.5,750.0,over,Home Runs,FanDuel,5,2023-10-11T21:07:00,0.11764705882352941,PHI,ATL
2,Cristian Pache,40384,0.5,-180.0,over,Total Hits,FanDuel,5,2023-10-11T21:07:00,0.6428571428571429,PHI,ATL
1,Orlando Arcia,39547,0.5,600.0,over,Home Runs,FanDuel,5,2023-10-11T21:07:00,0.14285714285714285,PHI,ATL
2,Orlando Arcia,39547,0.5,-160.0,over,Total Hits,FanDuel,5,2023-10-11T21:07:00,0.6153846153846154,PHI,ATL
3,Orlando Arcia,39547,0.5,-175.0,over,Total Bases,BetMGM,5,2023-10-11T21:07:00,0.6363636363636364,PHI,ATL
4,Orlando Arcia,39547,0.5,600.0,over,Home Runs,BetMGM,5,2023-10-11T21:07:00,0.14285714285714285,PHI,ATL
5,Orlando Arcia,39547,0.5,-175.0,over,Total Hits,BetMGM,5,2023-10-11T21:07:00,0.6363636363636364,PHI,ATL
6,Orlando Arcia,39547,0.5,-165.0,over,Total Bases,Bet365,5,2023-10-11T21:07:00,0.6226415094339622,PHI,ATL
7,Orlando Arcia,39547,0.5,725.0,over,Home Runs,Bet365,5,2023-10-11T21:07:00,0.12121212121212122,PHI,ATL
8,Orlando Arcia,39547,0.5,-167.0,over,Total Bases,Caesars,5,2023-10-11T21:07:00,0.6254681647940075,PHI,ATL
9,Orlando Arcia,39547,0.5,850.0,over,Home Runs,Caesars,5,2023-10-11T21:07:00,0.10526315789473684,PHI,ATL
10,Orlando Arcia,39547,0.5,-167.0,over,Total Hits,Caesars,5,2023-10-11T21:07:00,0.6254681647940075,PHI,ATL
11,Orlando Arcia,39547,0.5,-170.0,over,Total Bases,DraftKings,5,2023-10-11T21:07:00,0.6296296296296297,PHI,ATL
12,Orlando Arcia,39547,0.5,650.0,over,Home Runs,DraftKings,5,2023-10-11T21:07:00,0.13333333333333333,PHI,ATL
13,Orlando Arcia,39547,0.5,-170.0,over,Total Hits,DraftKings,5,2023-10-11T21:07:00,0.6296296296296297,PHI,ATL
14,Orlando Arcia,39547,0.5,700.0,over,Home Runs,PointsBet,5,2023-10-11T21:07:00,0.125,PHI,ATL
15,Orlando Arcia,39547,0.5,-170.0,over,Total Hits,PointsBet,5,2023-10-11T21:07:00,0.6296296296296297,PHI,ATL
16,Orlando Arcia,39547,0.5,-1250.0,under,Home Runs,PointsBet,5,2023-10-11T21:07:00,0.9259259259259259,PHI,ATL
17,Orlando Arcia,39547,0.5,130.0,under,Total Hits,PointsBet,5,2023-10-11T21:07:00,0.43478260869565216,PHI,ATL
18,Orlando Arcia,39547,0.5,-1200.0,under,Home Runs,Bet365,5,2023-10-11T21:07:00,0.9230769230769231,PHI,ATL
19,Orlando Arcia,39547,0.5,135.0,under,Total Bases,Bet365,5,2023-10-11T21:07:00,0.425531914893617,PHI,ATL
20,Orlando Arcia,39547,0.5,-1600.0,under,Home Runs,BetMGM,5,2023-10-11T21:07:00,0.9411764705882353,PHI,ATL
21,Orlando Arcia,39547,0.5,130.0,under,Total Bases,BetMGM,5,2023-10-11T21:07:00,0.43478260869565216,PHI,ATL
22,Orlando Arcia,39547,0.5,130.0,under,Total Hits,BetMGM,5,2023-10-11T21:07:00,0.43478260869565216,PHI,ATL
23,Orlando Arcia,39547,0.5,-1600.0,under,Home Runs,DraftKings,5,2023-10-11T21:07:00,0.9411764705882353,PHI,ATL
24,Orlando Arcia,39547,0.5,130.0,under,Total Bases,DraftKings,5,2023-10-11T21:07:00,0.43478260869565216,PHI,ATL
25,Orlando Arcia,39547,0.5,130.0,under,Total Hits,DraftKings,5,2023-10-11T21:07:00,0.43478260869565216,PHI,ATL
26,Orlando Arcia,39547,0.5,113.0,under,Total Bases,Caesars,5,2023-10-11T21:07:00,0.4694835680751174,PHI,ATL
27,Orlando Arcia,39547,0.5,113.0,under,Total Hits,Caesars,5,2023-10-11T21:07:00,0.4694835680751174,PHI,ATL
0,Aaron Nola,41605,5.0,-135.0,over,Pitcher Strikeouts,PrizePicks,5,2023-10-11T21:07:00,0.574468085106383,PHI,ATL
1,Aaron Nola,41605,4.5,-152.0,over,Pitcher Strikeouts,FanDuel,5,2023-10-11T21:07:00,0.6031746031746031,PHI,ATL
2,Aaron Nola,41605,4.5,-150.0,over,Pitcher Strikeouts,BetMGM,5,2023-10-11T21:07:00,0.6,PHI,ATL
3,Aaron Nola,41605,4.5,-145.0,over,Pitcher Strikeouts,DraftKings,5,2023-10-11T21:07:00,0.5918367346938775,PHI,ATL
4,Aaron Nola,41605,4.5,-150.0,over,Pitcher Strikeouts,Pinnacle,5,2023-10-11T21:07:00,0.6,PHI,ATL
5,Aaron Nola,41605,4.5,-140.0,over,Pitcher Strikeouts,PointsBet,5,2023-10-11T21:07:00,0.5833333333333334,PHI,ATL
6,Aaron Nola,41605,4.5,-147.0,over,Pitcher Strikeouts,Caesars,5,2023-10-11T21:07:00,0.5951417004048583,PHI,ATL
7,Aaron Nola,41605,5.0,-135.0,over,Pitcher Strikeouts,Underdog Fantasy,5,2023-10-11T21:07:00,0.574468085106383,PHI,ATL
8,Aaron Nola,41605,5.0,-135.0,under,Pitcher Strikeouts,PrizePicks,5,2023-10-11T21:07:00,0.574468085106383,PHI,ATL
9,Aaron Nola,41605,4.5,120.0,under,Pitcher Strikeouts,FanDuel,5,2023-10-11T21:07:00,0.45454545454545453,PHI,ATL
10,Aaron Nola,41605,4.5,115.0,under,Pitcher Strikeouts,BetMGM,5,2023-10-11T21:07:00,0.46511627906976744,PHI,ATL
11,Aaron Nola,41605,4.5,110.0,under,Pitcher Strikeouts,DraftKings,5,2023-10-11T21:07:00,0.47619047619047616,PHI,ATL
12,Aaron Nola,41605,4.5,112.0,under,Pitcher Strikeouts,Pinnacle,5,2023-10-11T21:07:00,0.4716981132075472,PHI,ATL
13,Aaron Nola,41605,4.5,105.0,under,Pitcher Strikeouts,PointsBet,5,2023-10-11T21:07:00,0.4878048780487805,PHI,ATL
14,Aaron Nola,41605,4.5,100.0,under,Pitcher Strikeouts,Caesars,5,2023-10-11T21:07:00,0.5,PHI,ATL
15,Aaron Nola,41605,5.0,-135.0,under,Pitcher Strikeouts,Underdog Fantasy,5,2023-10-11T21:07:00,0.574468085106383,PHI,ATL
0,Jacob Realmuto,39622,0.5,-230.0,over,Total Hits,FanDuel,5,2023-10-11T21:07:00,0.696969696969697,PHI,ATL
