,player,team,line,stat,league,date,event_time,time,prop_id
1185,ArroW,Sprout,8.0,MAP 3 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,56186918-8
1186,skyye,Sprout,8.5,MAP 3 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,21dab1ff-d
1187,Jared Goff,LV,23.5,Pass Completions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,9eef4da2-4
1188,Jared Goff,LV,32.5,Pass Attempts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,e9d02d25-a
1189,Jared Goff,LV 1st Half,134.5,Pass Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,41692bdd-6
1190,Jared Goff,LV,264.5,Pass Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,41692bdd-6
1191,Josh Jacobs,DET,83.5,Rush+Rec Yds,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,b3f3b8ef-4
1192,Jack Fox,LV,3.5,Punts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,4470198a-c
1193,Josh Jacobs,DET,61.5,Rush Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,50bf194f-9
1194,Alex Anzalone,LV,7.5,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,9f099ddd-1
1195,Josh Jacobs,DET 1st Half,34.5,Rush Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,50bf194f-9
1196,Cam Sutton,LV,3.5,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,1e3102cf-c
1197,A.J. Cole,DET,4.0,Punts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,67e6d0b5-d
1198,Josh Jacobs,DET,16.5,Rush Attempts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,485cf72f-a
1199,Jahmyr Gibbs,LV 1st Half,33.5,Rush Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,2b9854d9-b
1200,Jahmyr Gibbs,LV,70.5,Rush Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,2b9854d9-b
1201,Marcus Peters,DET,4.0,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,39c305c1-8
1202,Jahmyr Gibbs,LV,98.5,Rush+Rec Yds,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,7a854965-4
1203,Robert Spillane,DET,7.5,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,8183a097-c
1204,Jakobi Meyers + Sam Laporta,DET/LV,106.5,Receiving Yards (Combo),9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,b19b29fb-4
1205,Davante Adams,DET,6.0,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,6a07b40b-1
1206,Jimmy Garoppolo,DET,257.5,Pass+Rush Yds,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,5022631f-b
1207,Jimmy Garoppolo,DET 1st Half,120.5,Pass Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,261d73e5-2
1208,Tracy Walker,LV,5.5,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,b74f6270-8
1209,Jimmy Garoppolo,DET,251.5,Pass Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,261d73e5-2
1210,Jimmy Garoppolo,DET,34.5,Pass Attempts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,3af10690-8
1211,Trevon Moehrig-Woodard,DET,4.5,Tackles+Ast,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,7e733612-2
1212,Jimmy Garoppolo,DET,22.5,Pass Completions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,8f589056-1
1213,Davante Adams + Jahmyr Gibbs,DET/LV,180.5,Rush+Rec Yds (Combo),9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,c8f387c5-4
1214,Jimmy Garoppolo,DET,1.5,Pass+Rush+Rec TDs,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,97ed25a7-f
1215,Jimmy Garoppolo,DET,4.5,Rush Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,e279dc37-e
1216,Davante Adams,DET,75.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,3ee475b6-2
1217,Davante Adams,DET,23.5,Receiving Yards in First 2 Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,6352168c-b
1218,Davante Adams,DET 1st Half,36.5,Receiving Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,3ee475b6-2
1219,Josh Jacobs,DET,3.5,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,8ab7ec8d-b
1220,Davante Adams,DET,9.5,Rec Targets,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,0085ac45-8
1221,Josh Jacobs,DET,20.5,Rush Yards in First 5 Attempts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,9f07781f-6
1222,Jakobi Meyers,DET,5.0,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,a5e0fc0a-6
1223,Jahmyr Gibbs,LV,21.5,Rush Yards in First 5 Attempts,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,fdb3c77e-8
1224,Jahmyr Gibbs,LV,4.0,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,bcbda284-d
1225,Sam LaPorta,LV,4.0,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,080630b3-9
1226,Jakobi Meyers,DET,7.5,Rec Targets,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,48146cfa-d
1227,Jakobi Meyers,DET,61.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,16218bbc-c
1228,Jakobi Meyers,DET,19.5,Receiving Yards in First 2 Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,cc0d875a-6
1229,Jakobi Meyers,DET 1st Half,30.5,Receiving Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,16218bbc-c
1230,Sam LaPorta,LV 1st Half,23.5,Receiving Yards,35,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,d8a279b3-0
1231,Sam LaPorta,LV,44.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,d8a279b3-0
1232,Sam LaPorta,LV,6.5,Rec Targets,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,c046631b-6
1233,Sam LaPorta,LV,18.5,Receiving Yards in First 2 Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,7abcad14-8
1234,Michael Mayer,DET,21.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,a4431233-1
1235,Josh Reynolds,LV,2.5,Receptions,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,ec864d8c-b
1236,Josh Reynolds,LV,35.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,e1c6a5cc-c
1237,Josh Jacobs,DET,20.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,d4fb94ba-b
1238,Jameson Williams,LV,26.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,1783e937-9
1239,Austin Hooper,DET,11.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,97615b98-8
1240,Jahmyr Gibbs,LV,26.5,Receiving Yards,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,828b055c-d
1241,Riley Patterson,LV,1.5,FG Made,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,348108d8-2
1242,Daniel Carlson,DET,5.5,Kicking Points,9,2023-10-30 19:15:00-05:00,2023-10-30 19:15:00-05:00,2023-10-30 09:39:00,385a108d-4
1243,Woro2k,Movistar Riders,17.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,0441515a-1
1244,sdy,Movistar Riders,16.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,8c702840-c
1245,DemQQ,Movistar Riders,15.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,485aca5a-d
1246,kRaSnaL,Movistar Riders,15.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,7586c813-0
1247,br0,Movistar Riders,13.5,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,7b615418-a
1248,Martinez,Monte,15.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,4b3d80d0-9
1249,adamS,Monte,13.5,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,ba0689c2-a
1250,alex,Monte,13.5,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,23ae294a-e
1251,JUST,Monte,12.5,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,a0e2ebc0-4
1252,mopoz,Monte,14.0,MAP 3 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,68788f7a-2
1253,Woro2k,Movistar Riders,7.5,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,69580b6b-0
1254,sdy,Movistar Riders,8.5,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,9f7db0cb-1
1255,DemQQ,Movistar Riders,8.5,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,aa9b16c7-6
1256,kRaSnaL,Movistar Riders,8.0,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,5d345b78-3
1257,br0,Movistar Riders,8.5,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,b52d9005-2
1258,Martinez,Monte,6.0,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,74837d65-9
1259,adamS,Monte,6.0,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,b99dafdb-b
1260,alex,Monte,7.0,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,a63006a4-8
1261,JUST,Monte,7.5,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,bf3c70e3-0
1262,mopoz,Monte,8.0,MAP 3 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,92722554-2
1263,DEPRESHN,Sampi,33.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,f488c438-2
1264,Svedjehed,Sampi,31.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,2c2f0099-8
1265,Dementor,Sampi,28.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,9ec47edc-2
1266,delle,Sampi,25.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,fe9fe375-7
1267,tAk,Sampi,29.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,344221de-0
1268,MATYS,AGO,37.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,b6645995-7
1269,fino,AGO,31.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,dba34c25-5
1270,sAvana1,AGO,27.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,0438bf56-c
1271,T4gg3D,AGO,27.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,eaec073e-7
1272,The eLiVe,AGO,27.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,8f257092-4
1273,DEPRESHN,Sampi,10.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,436e36d8-5
1274,Svedjehed,Sampi,16.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,57fb05e8-9
1275,Dementor,Sampi,14.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,bd2cdf9a-4
1276,delle,Sampi,15.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,f8bfa0cb-e
1277,tAk,Sampi,16.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,1833800d-6
1278,MATYS,AGO,25.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,5fef91f9-c
1279,fino,AGO,12.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,0160776e-3
1280,sAvana1,AGO,18.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,730ef2c3-1
1281,T4gg3D,AGO,15.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,bc415bbb-4
1282,The eLiVe,AGO,15.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,80f343ce-4
1283,KSCERATO,BIG,33.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,764380f4-7
1284,FalleN,BIG,31.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,faf54e55-0
1285,yuurih,BIG,31.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,77d9a7dd-e
1286,chelo,BIG,27.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,54c84f2a-3
1287,arT,BIG,28.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,96f30ed8-2
1288,Krimbo,FURIA,33.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,3993a4d3-9
1289,mantuu,FURIA,32.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,e71be26c-b
1290,tabseN,FURIA,32.0,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,c673e598-0
1291,prosus,FURIA,30.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,56e3a8c8-2
1292,s1n,FURIA,29.5,MAPS 1-2 Kills,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,6fc3c08e-a
1293,KSCERATO,BIG,19.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,5c5c71c7-4
1294,FalleN,BIG,9.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,e1aacb1c-8
1295,yuurih,BIG,14.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,43a29eb8-4
1296,chelo,BIG,16.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,5395d832-8
1297,arT,BIG,14.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,383bb0f0-6
1298,Krimbo,FURIA,17.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,46f4fe4d-c
1299,mantuu,FURIA,9.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,2bf3be6b-8
1300,tabseN,FURIA,18.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,d2a3e471-d
1301,prosus,FURIA,20.0,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,1477aa31-0
1302,s1n,FURIA,16.5,MAPS 1-2 Headshots,265,2023-10-30 10:00:00-05:00,2023-10-30 10:00:00-05:00,2023-10-30 09:39:00,411e19bf-c
1303,nicoodoz,The Prodigies,37.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,8471ed33-6
1304,Altekz,The Prodigies,31.5,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,d76739ef-3
1305,refrezh,The Prodigies,31.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,b0c3415d-6
1306,TMB,The Prodigies,29.5,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,4b9e5996-f
1307,tOPZ,The Prodigies,25.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,71278a51-9
1308,Gizmy,Preasy,29.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,6cbfc86e-2
1309,P4TriCK,Preasy,27.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,99e2debd-f
1310,krii,Preasy,23.5,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,5bc5f22b-4
1311,consss,Preasy,24.0,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,e074c616-2
1312,shield,Preasy,26.5,MAPS 1-2 Kills,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,a1e61ad6-0
1313,nicoodoz,The Prodigies,19.0,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,93bd3526-1
1314,Altekz,The Prodigies,17.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,11611e27-f
1315,refrezh,The Prodigies,16.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,7ba06c60-3
1316,TMB,The Prodigies,17.0,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,6a88b11c-9
1317,tOPZ,The Prodigies,12.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,2299450e-7
1318,Gizmy,Preasy,18.0,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,9ce5f0f2-f
1319,P4TriCK,Preasy,14.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,3c8da01d-0
1320,krii,Preasy,14.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,f491550f-1
1321,consss,Preasy,12.0,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,faa447b1-4
1322,shield,Preasy,10.5,MAPS 1-2 Headshots,265,2023-10-30 10:30:00-05:00,2023-10-30 10:30:00-05:00,2023-10-30 09:39:00,e9be0fab-4
1323,tomaszin,Sharks Youngsters,31.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,f7ac5f54-b
1324,RCF,Meta,6.5,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,3faac0ec-c
1325,RCF,Meta,16.5,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,67ab4295-8
1326,yepz,Meta,13.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,9c9a732a-8
1327,luchov,Sharks Youngsters,33.0,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,a6c2b5cb-b
1328,yepz,Meta,8.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,a4894c8b-4
1329,zmb,Meta,14.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,b7612738-b
1330,deco,Sharks Youngsters,29.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,8710a0d6-2
1331,zmb,Meta,8.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,1fc205e3-e
1332,Snowzin,Meta,7.5,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,6ed1a569-2
1333,meyern,Sharks Youngsters,29.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,4dc76bbc-7
1334,Snowzin,Meta,15.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,71270ad8-a
1335,souz4h,Meta,7.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,72489e54-7
1336,Noktse,Sharks Youngsters,28.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,d822fab5-d
1337,souz4h,Meta,13.5,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,96143485-f
1338,tomaszin,Sharks Youngsters,17.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,01af7256-5
1339,supLexN1,Case,15.5,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,20101aec-6
1340,supLexN1,Case,6.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,a9b5b351-1
1341,luchov,Sharks Youngsters,20.0,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,536db0bd-8
1342,CutzMeretz,Case,14.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,56df340f-6
1343,CutzMeretz,Case,7.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,f21bf736-f
1344,deco,Sharks Youngsters,16.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,aa7e591a-8
